	minimum	maximum
3OAR80	0.2338540552906352	0.31180540705418025
3OAS100	0.2338540552906103	0.31180540705407356
3OAS120	0.1920367146280766	0.2560489528375207
3OAS121	0.04181734066266949	0.05575645421668865
3OAS140	0.19203671462821242	0.2560489528376565
3OAS141	0.0418173406626695	0.05575645421668865
3OAS160	0.08219889280340471	0.10959852373791446
3OAS161	0.0418173406626695	0.05575645421668865
3OAS181	0.015793673727408267	0.02105823163622238
3OAS60	0.2338540552906103	0.31180540705407356
3OAS80	0.2338540552906103	0.31180540705407356
3HAD100	0.23385405529070077	0.3118054070544513
3HAD120	0.19203671462821242	0.2560489528376565
3HAD121	0.0418173406626695	0.05575645421668866
3HAD140	0.11881150007835307	0.15841533343784095
3HAD141	0.0418173406626695	0.05575645421668866
3HAD160	0.08219889280346909	0.10959852373797882
3HAD161	0.0418173406626695	0.05575645421668866
3HAD181	0.015793673727408263	0.02105823163622238
3HAD40	0.2338540552906325	0.31180540705417664
3HAD60	0.2338540552906325	0.31180540705417664
3HAD80	0.2338540552906325	0.31180540705417664
A5PISO	0.004486839126798259	0.005982452168950658
3OAR100	0.2338540552906352	0.31180540705429394
3OAR120	0.19203671462821603	0.2560489528375456
3OAR121	0.04181734066266949	0.05575645421668864
3OAR140	0.19203671462821603	0.25604895283765927
ACLS	1.2994918084340785	12.391825321201887
3OAR141	0.04181734066266949	0.05575645421669226
3OAR160	0.08219889280337611	0.10959852373810008
3OAR161	0.04181734066266949	0.05575645421669226
3OAR181	0.015793673727408263	0.021058231636223754
3OAR40	0.2338540552906352	0.31180540705418025
3OAR60	0.2338540552906352	0.31180540705418025
ADNK1	0.09781309296676538	0.13041745728838167
ADNt2pp	0.22882879547028884	0.305105060626397
ADNtex	0.22882879547046286	0.305105060626488
ACOATA	0.23385405529061026	0.3118054070540677
ABTA	0.8007257974181893	2.04772879681404
ACONTa	3.37256902535637	6.260813520928309
ACONTb	3.37256902535637	6.260813520928309
ABUTD	0.8007257974159669	2.04772879681404
ACS	0.036612607274948354	0.048816809699926494
AGMHE	0.006281574777564667	0.008375433036752094
ADA	0.13101570250352343	0.17468760333800404
AGMPTRCtpp	0.8007257974159074	2.0477287968126348
ACALD	0.0	4.8573185157666785
AGMT	0.8007257974163943	2.047728796812758
ACCOAC	1.5429342389375518	2.0572456519156743
AGPAT160	0.041099446401734546	0.0547992618689894
AGPAT161	0.013011833467630613	0.017349111290233133
AGPAT181	0.00789683686348637	0.010529115817893418
ADK1	0.8720620526934226	1.162749403590169
ARGtex	1.075320351978462	2.322323351374962
ASAD	-0.34339275450668083	-0.25754456588003904
AKGDH	2.8547877901191843	5.607595412881669
ALAALAr	0.019742092158026026	0.026322789543996805
ASNS2	0.18306303637474172	0.2440840484996324
ASPK	0.25754456588015273	0.3433927545067945
ALAR	0.029613138236982195	0.039484184315938364
ALATA_L	-0.8088275332634112	-0.6066206499474447
ASPTA	-0.3743733219665728	0.9640584372232297
ASPt2pp	0.43584706594037875	1.682850065341599
ASPtex	0.43584706594049294	1.682850065341654
ATPM	6.8	6.8
ATPS4rpp	45.58750661653534	67.3679278971807
CLPNS181pp	0.00017947356514014245	0.00023929808685352327
CO2tex	-29.71111372456369	-20.096135933463984
CO2tpp	-28.160220919978315	-19.295410136049554
CS	3.3725690253549216	6.2608135209293545
CLPNS160pp	0.0011665781730698654	0.001555437564093154
CLPNS161pp	0.00035894713005291123	0.00047859617347967287
CTPS2	0.12473412772595552	0.16631217030125228
CYSabcpp	0.06999469037857772	0.09332625383809678
CYStex	0.06999469037862127	0.09332625383797222
CYTBO3_4pp	24.837861271679824	36.99999999999924
DCYTt2pp	0.14268148423334384	4.999999999999875
DCYTtex	0.1426814842333215	4.999999999999886
CYTK1	0.06200811673295448	0.08267748897719684
DHAD1	1.2994918084351654	12.391825321201887
DHDPRy	0.019742092157970677	0.02632278954398999
DHDPS	0.019742092157970677	0.026322789543989998
DALAt2pp	0.009871046079030192	0.01316139477203985
DHFR	0.14268148423309412	0.19024197897749673
DAPE	0.019742092158139712	0.026322789544110492
