reaction	linear_coefficient
3PEPTabcpp	0.0009096487649822947
4PEPTabcpp	0.0011894730716798423
12PPDt	0.0021792534459937813
PEAMNOpp	0.0018725565222294793
42A12BOOXpp	0.0018725565222294793
TYROXDApp	0.0018725565222294793
13PPDH	0.00630695869550382
ARGDCpp	0.0016951714598513812
4HTHRS	0.00016126268588631358
THRS	0.00016126268588631358
ARGORNt7pp	0.001915281864224207
ARGSL	0.00038877646249646416
ARGSS	0.00038877646249646416
MALTTTRabcpp	0.0017465708820015625
MALTabcpp	0.0017465708820015625
MALTTRabcpp	0.0017465708820015625
14GLUCANabcpp	0.0017465708820015625
MALTHXabcpp	0.0017465708820015625
MALTPTabcpp	0.0017465708820015625
MALTTTRtexi	0.0018149618815092442
14GLUCANtexi	0.0018149618815092442
MALTtexi	0.0018149618815092442
MALTPTtexi	0.0018149618815092442
MALTHXtexi	0.0018149618815092442
GLCtex_copy2	0.0018149618815092442
MALTTRtexi	0.0018149618815092442
AM4PCP	0.0017663424084322435
AGM4PCP	0.0017663424084322435
4PCP	0.0017663424084322435
UM4PCP	0.0017663424084322435
CU2tex	1.6572538513475044e-05
GLYALDtex	1.6572538513475044e-05
FRUURtex	1.6572538513475044e-05
4HOXPACDtex	1.6572538513475044e-05
BUTSO3tex	1.6572538513475044e-05
DMSOtex	1.6572538513475044e-05
GLCRtex	1.6572538513475044e-05
METtex	1.6572538513475044e-05
DGMPtex	1.6572538513475044e-05
ARGtex	1.6572538513475044e-05
H2O2tex	1.6572538513475044e-05
ASCBtex	1.6572538513475044e-05
CO2tex	1.6572538513475044e-05
COBALT2tex	1.6572538513475044e-05
CUtex	1.6572538513475044e-05
ACGAL1Ptex	1.6572538513475044e-05
CYANtex	1.6572538513475044e-05
N2Otex	1.6572538513475044e-05
HOMtex	1.6572538513475044e-05
UMPtex	1.6572538513475044e-05
GLCURtex	1.6572538513475044e-05
TYRtex	1.6572538513475044e-05
DCMPtex	1.6572538513475044e-05
HCINNMtex	1.6572538513475044e-05
LYStex	1.6572538513475044e-05
ETOHtex	1.6572538513475044e-05
PTRCtex	1.6572538513475044e-05
SERtex	1.6572538513475044e-05
DAPtex	1.6572538513475044e-05
DGSNtex	1.6572538513475044e-05
GLYC3Ptex	1.6572538513475044e-05
ACALDtex	1.6572538513475044e-05
GLCUR1Ptex	1.6572538513475044e-05
GMPtex	1.6572538513475044e-05
DHAtex	1.6572538513475044e-05
GLCtex_copy1	1.6572538513475044e-05
MG2tex	1.6572538513475044e-05
HIStex	1.6572538513475044e-05
HXAtex	1.6572538513475044e-05
INDOLEtex	1.6572538513475044e-05
LCTStex	1.6572538513475044e-05
ACGALtex	1.6572538513475044e-05
G3PStex	1.6572538513475044e-05
INSTtex	1.6572538513475044e-05
METSOX1tex	1.6572538513475044e-05
CYSDtex	1.6572538513475044e-05
FUCtex	1.6572538513475044e-05
ORNtex	1.6572538513475044e-05
F6Ptex	1.6572538513475044e-05
FE2tex	1.6572538513475044e-05
IMPtex	1.6572538513475044e-05
METSOX2tex	1.6572538513475044e-05
3PEPTtex	1.6572538513475044e-05
CYStex	1.6572538513475044e-05
GLYBtex	1.6572538513475044e-05
FORtex	1.6572538513475044e-05
ISETACtex	1.6572538513475044e-05
LYXtex	1.6572538513475044e-05
UACGAMtex	1.6572538513475044e-05
ACtex	1.6572538513475044e-05
FUMtex	1.6572538513475044e-05
GLYtex	1.6572538513475044e-05
DCAtex	1.6572538513475044e-05
METDtex	1.6572538513475044e-05
MALDtex	1.6572538513475044e-05
OCTAtex	1.6572538513475044e-05
G1Ptex	1.6572538513475044e-05
ILEtex	1.6572538513475044e-05
MSO3tex	1.6572538513475044e-05
CGLYtex	1.6572538513475044e-05
GALCTNLtex	1.6572538513475044e-05
CYNTtex	1.6572538513475044e-05
GLUtex	1.6572538513475044e-05
DINStex	1.6572538513475044e-05
3UMPtex	1.6572538513475044e-05
ALAtex	1.6572538513475044e-05
CMPtex	1.6572538513475044e-05
MMETtex	1.6572538513475044e-05
5DGLCNtex	1.6572538513475044e-05
AMPtex	1.6572538513475044e-05
H2Stex	1.6572538513475044e-05
URAtex	1.6572538513475044e-05
FRUtex	1.6572538513475044e-05
TAURtex	1.6572538513475044e-05
CHLtex	1.6572538513475044e-05
PNTOtex	1.6572538513475044e-05
PROGLYtex	1.6572538513475044e-05
BALAtex	1.6572538513475044e-05
GLNtex	1.6572538513475044e-05
HYXNtex	1.6572538513475044e-05
PItex	1.6572538513475044e-05
ARBtex	1.6572538513475044e-05
AGMtex	1.6572538513475044e-05
ADEtex	1.6572538513475044e-05
ETHAtex	1.6572538513475044e-05
ACSERtex	1.6572538513475044e-05
CD2tex	1.6572538513475044e-05
ETHSO3tex	1.6572538513475044e-05
ABUTtex	1.6572538513475044e-05
FALDtex	1.6572538513475044e-05
TCYNTtex	1.6572538513475044e-05
CLtex	1.6572538513475044e-05
H2Otex	1.1170236598780342e-05
SKMtex	1.6572538513475044e-05
OROTtex	1.6572538513475044e-05
UREAtex	1.6572538513475044e-05
UDPACGALtex	1.6572538513475044e-05
HG2tex	1.6572538513475044e-05
SO2tex	1.6572538513475044e-05
NACtex	1.6572538513475044e-05
ALLtex	1.6572538513475044e-05
ANHGMtex	1.6572538513475044e-05
GLYC2Ptex	1.6572538513475044e-05
NH4tex	1.6572538513475044e-05
MALtex	1.6572538513475044e-05
SO4tex	1.6572538513475044e-05
4PEPTtex	1.6572538513475044e-05
DMStex	1.6572538513475044e-05
FRULYStex	1.6572538513475044e-05
NI2tex	1.6572538513475044e-05
SO3tex	1.6572538513475044e-05
DIMPtex	1.6572538513475044e-05
BUTtex	1.6572538513475044e-05
Htex	1.6572538513475044e-05
CRNtex	1.6572538513475044e-05
O2tex	1.6572538513475044e-05
ASNtex	1.6572538513475044e-05
DDGLCNtex	1.6572538513475044e-05
MOBDtex	1.6572538513475044e-05
GALCTNtex	1.6572538513475044e-05
L_LACtex	1.6572538513475044e-05
PPAtex	1.6572538513475044e-05
THRtex	1.6572538513475044e-05
XYLUtex	1.6572538513475044e-05
GALCTtex	1.6572538513475044e-05
MAN6Ptex	1.6572538513475044e-05
ACGAtex	1.6572538513475044e-05
DAMPtex	1.6572538513475044e-05
GTHOXtex	1.6572538513475044e-05
GAMAN6Ptex	1.6572538513475044e-05
MANtex	1.6572538513475044e-05
THYMtex	1.6572538513475044e-05
UDPGLCURtex	1.6572538513475044e-05
TRPtex	1.6572538513475044e-05
RMNtex	1.6572538513475044e-05
3CMPtex	1.6572538513475044e-05
ACGAM1Ptex	1.6572538513475044e-05
G3PCtex	1.6572538513475044e-05
26DAHtex	1.6572538513475044e-05
MANGLYCtex	1.6572538513475044e-05
MELIBtex	1.6572538513475044e-05
