reaction	linear_coefficient
3PEPTabcpp	0.007891521622874695
4PEPTabcpp	0.00876899180788576
12PPDt	7.707072033899857e-05
TYROXDApp	0.0003254072904205883
42A12BOOXpp	0.0003254072904205883
PEAMNOpp	0.0003254072904205883
13PPDH	0.0001633858601864884
ARGDCpp	0.011955210259172275
4HTHRS	0.0020947107804404445
THRS	0.0020947107804404445
ARGORNt7pp	0.00013376676065113928
ARGSS	0.004117931140346082
ARGSL	0.004117931140346082
MALTTRabcpp	0.006103753819278977
14GLUCANabcpp	0.006103753819278977
MALTTTRabcpp	0.006103753819278977
MALTPTabcpp	0.006103753819278977
MALTabcpp	0.006103753819278977
MALTHXabcpp	0.006103753819278977
MALTtexi	0.014435054043984003
MALTTTRtexi	0.014435054043984003
GLCtex_copy2	0.014435054043984003
14GLUCANtexi	0.014435054043984003
MALTHXtexi	0.014435054043984003
MALTPTtexi	0.014435054043984003
MALTTRtexi	0.014435054043984003
AGM4PCP	0.00044980975328026175
UM4PCP	0.00044980975328026175
4PCP	0.00044980975328026175
AM4PCP	0.00044980975328026175
GALCTtex	0.05778874222175778
PROGLYtex	0.05778874222175778
XANtex	0.05778874222175778
CYNTtex	0.05778874222175778
PHEtex	0.05778874222175778
DGMPtex	0.05778874222175778
DALAtex	0.05778874222175778
HOMtex	0.05778874222175778
TYMtex	0.05778874222175778
3AMPtex	0.05778874222175778
GLYCtex	0.05778874222175778
PSCLYStex	0.05778874222175778
CMPtex	0.05778874222175778
F6Ptex	0.05778874222175778
GLYC3Ptex	0.05778874222175778
GTHRDtex	0.05778874222175778
PNTOtex	0.05778874222175778
TYRPtex	0.05778874222175778
23CAMPtex	0.05778874222175778
AKGtex	0.05778874222175778
3UMPtex	0.05778874222175778
GLCRtex	0.05778874222175778
ADEtex	0.05778874222175778
UREAtex	0.05778874222175778
GALURtex	0.05778874222175778
GLYCAtex	0.05778874222175778
LEUtex	0.05778874222175778
UDPACGALtex	0.05778874222175778
XTSNtex	0.05778874222175778
4HOXPACDtex	0.05778874222175778
NMNtex	0.05778874222175778
OROTtex	0.05778874222175778
34dhpactex	0.05778874222175778
GLYBtex	0.05778874222175778
FE2tex	0.05778874222175778
MALtex	0.05778874222175778
METtex	0.05778874222175778
H2Stex	0.05778874222175778
HPPPNtex	0.05778874222175778
PACALDtex	0.05778874222175778
TREtex	0.05778874222175778
GTHOXtex	0.05778874222175778
23CCMPtex	0.05778874222175778
H2O2tex	0.05778874222175778
FUCtex	0.05778874222175778
CYANtex	0.05778874222175778
23CUMPtex	0.05778874222175778
26DAHtex	0.05778874222175778
FALDtex	0.05778874222175778
CHLtex	0.05778874222175778
GAMAN6Ptex	0.05778874222175778
HXAtex	0.05778874222175778
N2Otex	0.05778874222175778
GALCTNLtex	0.05778874222175778
H2tex	0.05778874222175778
AGMtex	0.05778874222175778
D_LACtex	0.05778874222175778
GLYC2Ptex	0.05778874222175778
GSNtex	0.05778874222175778
LCTStex	0.05778874222175778
SERtex	0.05778874222175778
GTPtex	0.05778874222175778
UMPtex	0.05778874222175778
XYLUtex	0.05778874222175778
FRUtex	0.05778874222175778
ASO3tex	0.05778874222175778
CLtex	0.05778874222175778
ACALDtex	0.05778874222175778
H2Otex	0.24766009896590288
ISETACtex	0.05778874222175778
PItex	0.05778874222175778
UDPGLCURtex	0.05778874222175778
TYRtex	0.05778874222175778
G3PCtex	0.05778874222175778
TRPtex	0.05778874222175778
DHAtex	0.05778874222175778
FUMtex	0.05778874222175778
ILEtex	0.05778874222175778
MG2tex	0.05778874222175778
NO3tex	0.05778874222175778
UDPGALtex	0.05778874222175778
XYLtex	0.05778874222175778
ASPtex	0.05778874222175778
GLNtex	0.05778874222175778
3CMPtex	0.05778874222175778
3GMPtex	0.05778874222175778
GALCTNtex	0.05778874222175778
GALTtex	0.05778874222175778
4PEPTtex	0.05778874222175778
ACGAL1Ptex	0.05778874222175778
COBALT2tex	0.05778874222175778
CRNtex	0.05778874222175778
NO2tex	0.05778874222175778
R5Ptex	0.05778874222175778
TSULtex	0.05778874222175778
ACGAtex	0.05778874222175778
FORtex	0.05778874222175778
MANGLYCtex	0.05778874222175778
G1Ptex	0.05778874222175778
UACGAMtex	0.05778874222175778
ARGtex	0.05778874222175778
GLYCLTtex	0.05778874222175778
PPALtex	0.05778874222175778
3PEPTtex	0.05778874222175778
DAMPtex	0.05778874222175778
HYXNtex	0.05778874222175778
Zn2tex	0.05778874222175778
Ktex	0.05778874222175778
PROtex	0.05778874222175778
ASCBtex	0.05778874222175778
FE3tex	0.05778874222175778
ALAALAtex	0.05778874222175778
PSERtex	0.05778874222175778
23CGMPtex	0.05778874222175778
ASNtex	0.05778874222175778
UDPGtex	0.05778874222175778
VALtex	0.05778874222175778
23DAPPAtex	0.05778874222175778
HCINNMtex	0.05778874222175778
MAN6Ptex	0.05778874222175778
GLCUR1Ptex	0.05778874222175778
TCYNTtex	0.05778874222175778
ACGALtex	0.05778874222175778
CO2tex	0.05778874222175778
CGLYtex	0.05778874222175778
GLCURtex	0.05778874222175778
NAtex	0.05778874222175778
CSNtex	0.05778874222175778
RIBtex	0.05778874222175778
URAtex	0.05778874222175778
GALtex	0.05778874222175778
MANtex	0.05778874222175778
MALDtex	0.05778874222175778
MOBDtex	0.05778874222175778
DGSNtex	0.05778874222175778
TAURtex	0.05778874222175778
XMPtex	0.05778874222175778
ALAtex	0.05778874222175778
NACtex	0.05778874222175778
5DGLCNtex	0.05778874222175778
CYTDtex	0.05778874222175778
DDGLCNtex	0.05778874222175778
MMETtex	0.05778874222175778
SKMtex	0.05778874222175778
ACGAM1Ptex	0.05778874222175778
THRPtex	0.05778874222175778
CA2tex	0.05778874222175778
Htex	0.05778874222175778
HIStex	0.05778874222175778
OCTAtex	0.05778874222175778
SO2tex	0.05778874222175778
GAMtex	0.05778874222175778
LYStex	0.05778874222175778
HG2tex	0.05778874222175778
FRUURtex	0.05778874222175778
SO4tex	0.05778874222175778
CU2tex	0.05778874222175778
DTMPtex	0.05778874222175778
SO3tex	0.05778874222175778
CYSDtex	0.05778874222175778
L_LACtex	0.05778874222175778
SUCCtex	0.05778874222175778
DAPtex	0.05778874222175778
DSERtex	0.05778874222175778
IMPtex	0.05778874222175778
CUtex	0.05778874222175778
GALBDtex	0.05778874222175778
METSOX1tex	0.05778874222175778
MNtex	0.05778874222175778
G3PGtex	0.05778874222175778
ACMUMtex	0.05778874222175778
NI2tex	0.05778874222175778
GAL1Ptex	0.05778874222175778
SBTtex	0.05778874222175778
G6Ptex	0.05778874222175778
MSO3tex	0.05778874222175778
PTRCtex	0.05778874222175778
ANHGMtex	0.05778874222175778
DMStex	0.05778874222175778
ACMANAtex	0.05778874222175778
THRtex	0.05778874222175778
CD2tex	0.05778874222175778
ORNtex	0.05778874222175778
METDtex	0.05778874222175778
GLYtex	0.05778874222175778
PYRtex	0.05778874222175778
THYMtex	0.05778874222175778
GLCNtex	0.05778874222175778
AMPtex	0.05778874222175778
ALLtex	0.05778874222175778
IDONtex	0.05778874222175778
ACtex	0.05778874222175778
DOPAtex	0.05778874222175778
GDPtex	0.05778874222175778
RMNtex	0.05778874222175778
SULFACtex	0.05778874222175778
ETHSO3tex	0.05778874222175778
GMPtex	0.05778874222175778
METSOX2tex	0.05778874222175778
SPMDtex	0.05778874222175778
ARBtex	0.05778874222175778
MELIBtex	0.05778874222175778
DCAtex	0.05778874222175778
NOtex	0.05778874222175778
O2tex	0.05778874222175778
LYXtex	0.05778874222175778
GLCtex_copy1	0.05778874222175778
INSTtex	0.05778874222175778
ABUTtex	0.05778874222175778
THMDtex	0.05778874222175778
FRULYStex	0.05778874222175778
O2Stex	0.05778874222175778
TARTRtex	0.05778874222175778
DMSOtex	0.05778874222175778
GLUtex	0.05778874222175778
BUTtex	0.05778874222175778
CYStex	0.05778874222175778
DINStex	0.05778874222175778
G3PItex	0.05778874222175778
THMtex	0.05778874222175778
ACSERtex	0.05778874222175778
DUMPtex	0.05778874222175778
PPAtex	0.05778874222175778
GLYALDtex	0.05778874222175778
PPTtex	0.05778874222175778
G3PEtex	0.05778874222175778
MNLtex	0.05778874222175778
TMAOtex	0.05778874222175778
BUTSO3tex	0.05778874222175778
INDOLEtex	0.05778874222175778
TMAtex	0.05778874222175778
G3PStex	0.05778874222175778
NH4tex	0.05778874222175778
PEAMNtex	0.05778874222175778
TUNGStex	0.05778874222175778
BALAtex	0.05778874222175778
DIMPtex	0.05778874222175778
ETOHtex	0.05778874222175778
DCMPtex	0.05778874222175778
PPPNtex	0.05778874222175778
ETHAtex	0.05778874222175778
ARGTRS	0.0016785705008553642
MTAN	0.0044648531680349015
5DOAN	0.0044648531680349015
A5PISO	0.0037937222088312516
AACPS2	0.05821200247581061
AACPS8	0.05821200247581061
AACPS5	0.05821200247581061
AACPS1	0.05821200247581061
AACPS7	0.05821200247581061
MCOATA	0.05821200247581061
AACPS6	0.05821200247581061
AACPS4	0.05821200247581061
ACOATA	0.05821200247581061
AACPS3	0.05821200247581061
AACPS9	0.05821200247581061
ECAP3pp	0.0027395054944467324
ECAP2pp	0.0027395054944467324
AADDGT	0.0012504104773821594
ECAP1pp	0.0027395054944467324
AAMYL	0.004018487736571306
AAMYLpp	0.00018421193457499808
LYSabcpp	0.002791670165791957
ARGabcpp	0.0036443686815984537
ORNabcpp	0.002791670165791957
HISabcpp	0.005209915567689085
ARGt3pp	0.00013026052419142122
LYSt3pp	0.00013026052419142122
AB6PGH	0.001243462726305578
ABTA	0.00540410169988112
APTNAT	0.00540410169988112
ASAD	0.0033260291754124705
ABTDG	0.00016188338452731977
ABUTD	0.004202354876496785
ABUTt2pp	0.002138484018892371
ALCD2x	0.005078045322766424
ACALD	0.004690243536779035
ACANTHAT	0.0012031889251139874
ACBIPGT	0.00031272843217952683
ADOCBIK	0.00031272843217952683
ACCOAC	0.016237627960117493
ASCBPL	8.508756835733732e-05
ASCBptspp	0.03170399657976747
3NTD4pp	0.0005199925453702115
23PDE7pp	0.0005199925453702115
23PDE9pp	0.0005199925453702115
3NTD9pp	0.0005199925453702115
3NTD7pp	0.0005199925453702115
3NTD2pp	0.0005199925453702115
23PDE4pp	0.0005199925453702115
23PDE2pp	0.0005199925453702115
2AGPE160tipp	0.0011835748547739983
2AGPG120tipp	0.0011835748547739983
2AGPE181tipp	0.0011835748547739983
2AGPG180tipp	0.0011835748547739983
2AGPE120tipp	0.0011835748547739983
2AGPG141tipp	0.0011835748547739983
2AGPA140tipp	0.0011835748547739983
