reaction	linear_coefficient
3PEPTabcpp	0.00041435067710033616
4PEPTabcpp	0.0003475619269260219
12PPDt	0.16417161666336644
TYROXDApp	0.009500650560806278
42A12BOOXpp	0.009500650560806278
PEAMNOpp	0.009500650560806278
13PPDH	0.026239800230845094
ARGDCpp	0.00025048676445067985
4HTHRS	0.001981343961109597
THRS	0.001981343961109597
ARGORNt7pp	0.03646839453530233
ARGSS	0.0009449225361993481
ARGSL	0.0009449225361993481
MALTTRabcpp	0.0005533479022912617
14GLUCANabcpp	0.0005533479022912617
MALTTTRabcpp	0.0005533479022912617
MALTPTabcpp	0.0005533479022912617
MALTabcpp	0.0005533479022912617
MALTHXabcpp	0.0005533479022912617
MALTtexi	0.0002182979588011822
MALTTTRtexi	0.0002182979588011822
GLCtex_copy2	0.0002182979588011822
14GLUCANtexi	0.0002182979588011822
MALTHXtexi	0.0002182979588011822
MALTPTtexi	0.0002182979588011822
MALTTRtexi	0.0002182979588011822
AGM4PCP	0.007411390636654525
UM4PCP	0.007411390636654525
4PCP	0.007411390636654525
AM4PCP	0.007411390636654525
GALCTtex	0.00010506661038793861
PROGLYtex	0.00010506661038793861
XANtex	0.00010506661038793861
CYNTtex	0.00010506661038793861
PHEtex	0.00010506661038793861
DGMPtex	0.00010506661038793861
DALAtex	0.00010506661038793861
HOMtex	0.00010506661038793861
TYMtex	0.00010506661038793861
3AMPtex	0.00010506661038793861
GLYCtex	0.00010506661038793861
PSCLYStex	0.00010506661038793861
CMPtex	0.00010506661038793861
F6Ptex	0.00010506661038793861
GLYC3Ptex	0.00010506661038793861
GTHRDtex	0.00010506661038793861
PNTOtex	0.00010506661038793861
TYRPtex	0.00010506661038793861
23CAMPtex	0.00010506661038793861
AKGtex	0.00010506661038793861
3UMPtex	0.00010506661038793861
GLCRtex	0.00010506661038793861
ADEtex	0.00010506661038793861
UREAtex	0.00010506661038793861
GALURtex	0.00010506661038793861
GLYCAtex	0.00010506661038793861
LEUtex	0.00010506661038793861
UDPACGALtex	0.00010506661038793861
XTSNtex	0.00010506661038793861
4HOXPACDtex	0.00010506661038793861
NMNtex	0.00010506661038793861
OROTtex	0.00010506661038793861
34dhpactex	0.00010506661038793861
GLYBtex	0.00010506661038793861
FE2tex	0.00010506661038793861
MALtex	0.00010506661038793861
METtex	0.00010506661038793861
H2Stex	0.00010506661038793861
HPPPNtex	0.00010506661038793861
PACALDtex	0.00010506661038793861
TREtex	0.00010506661038793861
GTHOXtex	0.00010506661038793861
23CCMPtex	0.00010506661038793861
H2O2tex	0.00010506661038793861
FUCtex	0.00010506661038793861
CYANtex	0.00010506661038793861
23CUMPtex	0.00010506661038793861
26DAHtex	0.00010506661038793861
FALDtex	0.00010506661038793861
CHLtex	0.00010506661038793861
GAMAN6Ptex	0.00010506661038793861
HXAtex	0.00010506661038793861
