reaction	linear_coefficient
3PEPTabcpp	0.0004972137427711507
4PEPTabcpp	0.0003709993498391307
12PPDt	0.008352730943739721
42A12BOOXpp	0.007759644851404976
PEAMNOpp	0.007759644851404976
TYROXDApp	0.007759644851404976
13PPDH	0.007433363668127613
ARGDCpp	0.0003546006914873792
4HTHRS	0.001405491355715134
THRS	0.001405491355715134
ARGORNt7pp	0.00440472677364725
ARGSL	0.0011227112863930525
ARGSS	0.0011227112863930525
14GLUCANabcpp	0.0002155934596452065
MALTHXabcpp	0.0002155934596452065
MALTTRabcpp	0.0002155934596452065
MALTabcpp	0.0002155934596452065
MALTPTabcpp	0.0002155934596452065
MALTTTRabcpp	0.0002155934596452065
14GLUCANtexi	0.00013719517014357583
MALTTRtexi	0.00013719517014357583
MALTTTRtexi	0.00013719517014357583
MALTHXtexi	0.00013719517014357583
MALTPTtexi	0.00013719517014357583
GLCtex_copy2	0.00013719517014357583
MALTtexi	0.00013719517014357583
4PCP	0.004330738358012377
UM4PCP	0.004330738358012377
AM4PCP	0.004330738358012377
AGM4PCP	0.004330738358012377
XYLtex	0.00011096348168992818
GLCRtex	0.00011096348168992818
HIStex	0.00011096348168992818
ACGAM1Ptex	0.00011096348168992818
GALtex	0.00011096348168992818
INSTtex	0.00011096348168992818
AMPtex	0.00011096348168992818
HYXNtex	0.00011096348168992818
TMAOtex	0.00011096348168992818
GALCTNtex	0.00011096348168992818
DMStex	0.00011096348168992818
ETHSO3tex	0.00011096348168992818
GAMAN6Ptex	0.00011096348168992818
DGMPtex	0.00011096348168992818
GLCURtex	0.00011096348168992818
GLYBtex	0.00011096348168992818
OCTAtex	0.00011096348168992818
G1Ptex	0.00011096348168992818
UDPGALtex	0.00011096348168992818
UDPGLCURtex	0.00011096348168992818
CYANtex	0.00011096348168992818
UACGAMtex	0.00011096348168992818
G3PGtex	0.00011096348168992818
R5Ptex	0.00011096348168992818
ACMANAtex	0.00011096348168992818
TRPtex	0.00011096348168992818
GALCTNLtex	0.00011096348168992818
NH4tex	0.00011096348168992818
TYRtex	0.00011096348168992818
GLCUR1Ptex	0.00011096348168992818
IMPtex	0.00011096348168992818
GLYC2Ptex	0.00011096348168992818
CA2tex	0.00011096348168992818
ETOHtex	0.00011096348168992818
UDPGtex	0.00011096348168992818
URAtex	0.00011096348168992818
O2tex	0.00011096348168992818
ACGALtex	0.00011096348168992818
H2Otex	9.676502942977268e-05
ARGtex	0.00011096348168992818
NOtex	0.00011096348168992818
Zn2tex	0.00011096348168992818
HG2tex	0.00011096348168992818
PSERtex	0.00011096348168992818
ABUTtex	0.00011096348168992818
ACGAL1Ptex	0.00011096348168992818
UMPtex	0.00011096348168992818
ACALDtex	0.00011096348168992818
XYLUtex	0.00011096348168992818
ASO3tex	0.00011096348168992818
ANHGMtex	0.00011096348168992818
ACMUMtex	0.00011096348168992818
3CMPtex	0.00011096348168992818
CRNtex	0.00011096348168992818
CUtex	0.00011096348168992818
CYSDtex	0.00011096348168992818
FALDtex	0.00011096348168992818
GLYALDtex	0.00011096348168992818
GAMtex	0.00011096348168992818
GMPtex	0.00011096348168992818
H2Stex	0.00011096348168992818
L_LACtex	0.00011096348168992818
DDGLCNtex	0.00011096348168992818
PPPNtex	0.00011096348168992818
DMSOtex	0.00011096348168992818
ILEtex	0.00011096348168992818
PPALtex	0.00011096348168992818
ASPtex	0.00011096348168992818
G3PItex	0.00011096348168992818
SERtex	0.00011096348168992818
ADEtex	0.00011096348168992818
ALLtex	0.00011096348168992818
INDOLEtex	0.00011096348168992818
DGSNtex	0.00011096348168992818
GTPtex	0.00011096348168992818
XTSNtex	0.00011096348168992818
TREtex	0.00011096348168992818
OROTtex	0.00011096348168992818
IDONtex	0.00011096348168992818
G3PCtex	0.00011096348168992818
G3PStex	0.00011096348168992818
SBTtex	0.00011096348168992818
GLUtex	0.00011096348168992818
TSULtex	0.00011096348168992818
ASCBtex	0.00011096348168992818
ASNtex	0.00011096348168992818
BALAtex	0.00011096348168992818
5DGLCNtex	0.00011096348168992818
G6Ptex	0.00011096348168992818
DOPAtex	0.00011096348168992818
FUCtex	0.00011096348168992818
HXAtex	0.00011096348168992818
ACGAtex	0.00011096348168992818
CU2tex	0.00011096348168992818
GALCTtex	0.00011096348168992818
UREAtex	0.00011096348168992818
FUMtex	0.00011096348168992818
GDPtex	0.00011096348168992818
TYRPtex	0.00011096348168992818
UDPACGALtex	0.00011096348168992818
ALAALAtex	0.00011096348168992818
TYMtex	0.00011096348168992818
AKGtex	0.00011096348168992818
FORtex	0.00011096348168992818
HCINNMtex	0.00011096348168992818
ALAtex	0.00011096348168992818
O2Stex	0.00011096348168992818
3UMPtex	0.00011096348168992818
AGMtex	0.00011096348168992818
GLYtex	0.00011096348168992818
G3PEtex	0.00011096348168992818
GLNtex	0.00011096348168992818
DTMPtex	0.00011096348168992818
TUNGStex	0.00011096348168992818
PPTtex	0.00011096348168992818
DCMPtex	0.00011096348168992818
NI2tex	0.00011096348168992818
CMPtex	0.00011096348168992818
GLCtex_copy1	0.00011096348168992818
ORNtex	0.00011096348168992818
GALURtex	0.00011096348168992818
TMAtex	0.00011096348168992818
4PEPTtex	0.00011096348168992818
PNTOtex	0.00011096348168992818
H2O2tex	0.00011096348168992818
PROGLYtex	0.00011096348168992818
MANGLYCtex	0.00011096348168992818
PYRtex	0.00011096348168992818
CGLYtex	0.00011096348168992818
F6Ptex	0.00011096348168992818
FRUURtex	0.00011096348168992818
DAPtex	0.00011096348168992818
ISETACtex	0.00011096348168992818
LEUtex	0.00011096348168992818
23CCMPtex	0.00011096348168992818
SULFACtex	0.00011096348168992818
MALtex	0.00011096348168992818
FRULYStex	0.00011096348168992818
SPMDtex	0.00011096348168992818
CYNTtex	0.00011096348168992818
GLYCAtex	0.00011096348168992818
CLtex	0.00011096348168992818
CO2tex	0.00011096348168992818
GTHRDtex	0.00011096348168992818
FE2tex	0.00011096348168992818
PItex	0.00011096348168992818
SKMtex	0.00011096348168992818
BUTtex	0.00011096348168992818
HOMtex	0.00011096348168992818
THYMtex	0.00011096348168992818
26DAHtex	0.00011096348168992818
DINStex	0.00011096348168992818
LYStex	0.00011096348168992818
CYTDtex	0.00011096348168992818
METSOX1tex	0.00011096348168992818
NMNtex	0.00011096348168992818
ARBtex	0.00011096348168992818
GLCNtex	0.00011096348168992818
METSOX2tex	0.00011096348168992818
CD2tex	0.00011096348168992818
ETHAtex	0.00011096348168992818
GLYCtex	0.00011096348168992818
