reaction	linear_coefficient
4PEPTabcpp	0.006254721992675527
3PEPTabcpp	0.006254721992675527
12PPDt	6.329473183050102e-05
TYROXDApp	0.00024259149134793522
PEAMNOpp	0.00024259149134793522
42A12BOOXpp	0.00024259149134793522
13PPDH	0.0001178896177015109
ARGDCpp	0.010139331817698903
4HTHRS	0.0015977315825939278
THRS	0.0015977315825939278
ARGORNt7pp	8.909002866708127e-05
ARGSS	0.0021557822396834165
ARGSL	0.0021557822396834165
MALTHXabcpp	0.0018999566318086858
14GLUCANabcpp	0.0018999566318086858
MALTabcpp	0.0018999566318086858
MALTTRabcpp	0.0018999566318086858
MALTPTabcpp	0.0018999566318086858
MALTTTRabcpp	0.0018999566318086858
GLCtex_copy2	0.004895037923310027
14GLUCANtexi	0.004895037923310027
MALTTTRtexi	0.004895037923310027
MALTPTtexi	0.004895037923310027
MALTHXtexi	0.004895037923310027
MALTtexi	0.004895037923310027
MALTTRtexi	0.004895037923310027
4PCP	0.00029598508938797783
UM4PCP	0.00029598508938797783
AM4PCP	0.00029598508938797783
AGM4PCP	0.00029598508938797783
G3PCtex	0.03289512803380666
COBALT2tex	0.03289512803380666
DMStex	0.03289512803380666
FRUURtex	0.03289512803380666
ACGAM1Ptex	0.03289512803380666
DGMPtex	0.03289512803380666
ETHAtex	0.03289512803380666
HOMtex	0.03289512803380666
ACGALtex	0.03289512803380666
NMNtex	0.03289512803380666
METtex	0.03289512803380666
NO3tex	0.03289512803380666
RMNtex	0.03289512803380666
GAL1Ptex	0.03289512803380666
TREtex	0.03289512803380666
NO2tex	0.03289512803380666
H2Otex	0.27204183470708804
23CAMPtex	0.03289512803380666
NACtex	0.03289512803380666
NI2tex	0.03289512803380666
34dhpactex	0.03289512803380666
PNTOtex	0.03289512803380666
PSERtex	0.03289512803380666
CYSDtex	0.03289512803380666
LCTStex	0.03289512803380666
AKGtex	0.03289512803380666
OCTAtex	0.03289512803380666
CO2tex	0.03289512803380666
GALCTNtex	0.03289512803380666
METSOX2tex	0.03289512803380666
PHEtex	0.03289512803380666
G6Ptex	0.03289512803380666
ALAtex	0.03289512803380666
3CMPtex	0.03289512803380666
DHAtex	0.03289512803380666
DAPtex	0.03289512803380666
CHLtex	0.03289512803380666
ILEtex	0.03289512803380666
SERtex	0.03289512803380666
ACGAtex	0.03289512803380666
GTHOXtex	0.03289512803380666
HG2tex	0.03289512803380666
MNtex	0.03289512803380666
NH4tex	0.03289512803380666
UMPtex	0.03289512803380666
ANHGMtex	0.03289512803380666
F6Ptex	0.03289512803380666
DAMPtex	0.03289512803380666
UDPGLCURtex	0.03289512803380666
TYRtex	0.03289512803380666
TRPtex	0.03289512803380666
DALAtex	0.03289512803380666
G3PItex	0.03289512803380666
H2Stex	0.03289512803380666
O2tex	0.03289512803380666
3AMPtex	0.03289512803380666
5DGLCNtex	0.03289512803380666
GLYCLTtex	0.03289512803380666
UDPGALtex	0.03289512803380666
DMSOtex	0.03289512803380666
GALTtex	0.03289512803380666
3GMPtex	0.03289512803380666
G3PGtex	0.03289512803380666
IMPtex	0.03289512803380666
HPPPNtex	0.03289512803380666
INDOLEtex	0.03289512803380666
HIStex	0.03289512803380666
PACALDtex	0.03289512803380666
AMPtex	0.03289512803380666
MSO3tex	0.03289512803380666
ACGAL1Ptex	0.03289512803380666
H2O2tex	0.03289512803380666
HCINNMtex	0.03289512803380666
TSULtex	0.03289512803380666
23CUMPtex	0.03289512803380666
METDtex	0.03289512803380666
UACGAMtex	0.03289512803380666
23CCMPtex	0.03289512803380666
GDPtex	0.03289512803380666
INSTtex	0.03289512803380666
LEUtex	0.03289512803380666
MNLtex	0.03289512803380666
DTMPtex	0.03289512803380666
DOPAtex	0.03289512803380666
ETOHtex	0.03289512803380666
HYXNtex	0.03289512803380666
23DAPPAtex	0.03289512803380666
CGLYtex	0.03289512803380666
DUMPtex	0.03289512803380666
GTPtex	0.03289512803380666
FORtex	0.03289512803380666
MOBDtex	0.03289512803380666
ASCBtex	0.03289512803380666
CU2tex	0.03289512803380666
DSERtex	0.03289512803380666
NAtex	0.03289512803380666
23CGMPtex	0.03289512803380666
FRULYStex	0.03289512803380666
ORNtex	0.03289512803380666
HXAtex	0.03289512803380666
PPAtex	0.03289512803380666
26DAHtex	0.03289512803380666
ARGtex	0.03289512803380666
CUtex	0.03289512803380666
GLYCtex	0.03289512803380666
MALDtex	0.03289512803380666
N2Otex	0.03289512803380666
DGSNtex	0.03289512803380666
H2tex	0.03289512803380666
MG2tex	0.03289512803380666
ASPtex	0.03289512803380666
LYStex	0.03289512803380666
URAtex	0.03289512803380666
GALCTtex	0.03289512803380666
NOtex	0.03289512803380666
SKMtex	0.03289512803380666
G3PStex	0.03289512803380666
METSOX1tex	0.03289512803380666
GALURtex	0.03289512803380666
ISETACtex	0.03289512803380666
TUNGStex	0.03289512803380666
TCYNTtex	0.03289512803380666
PROGLYtex	0.03289512803380666
ADEtex	0.03289512803380666
GTHRDtex	0.03289512803380666
TAURtex	0.03289512803380666
ETHSO3tex	0.03289512803380666
O2Stex	0.03289512803380666
TYMtex	0.03289512803380666
THRPtex	0.03289512803380666
SO2tex	0.03289512803380666
LYXtex	0.03289512803380666
OROTtex	0.03289512803380666
FALDtex	0.03289512803380666
TYRPtex	0.03289512803380666
PSCLYStex	0.03289512803380666
UREAtex	0.03289512803380666
ASO3tex	0.03289512803380666
GLYC3Ptex	0.03289512803380666
SO4tex	0.03289512803380666
UDPACGALtex	0.03289512803380666
Htex	0.03289512803380666
SO3tex	0.03289512803380666
BALAtex	0.03289512803380666
PPALtex	0.03289512803380666
XTSNtex	0.03289512803380666
GLCNtex	0.03289512803380666
GMPtex	0.03289512803380666
ASNtex	0.03289512803380666
ALLtex	0.03289512803380666
CLtex	0.03289512803380666
ACtex	0.03289512803380666
DCMPtex	0.03289512803380666
ALAALAtex	0.03289512803380666
GLUtex	0.03289512803380666
ACSERtex	0.03289512803380666
THRtex	0.03289512803380666
GLCtex_copy1	0.03289512803380666
MANGLYCtex	0.03289512803380666
MELIBtex	0.03289512803380666
DDGLCNtex	0.03289512803380666
DIMPtex	0.03289512803380666
FRUtex	0.03289512803380666
PEAMNtex	0.03289512803380666
FE3tex	0.03289512803380666
THYMtex	0.03289512803380666
XYLUtex	0.03289512803380666
ARBtex	0.03289512803380666
GAMtex	0.03289512803380666
4PEPTtex	0.03289512803380666
CSNtex	0.03289512803380666
CYTDtex	0.03289512803380666
GLNtex	0.03289512803380666
D_LACtex	0.03289512803380666
GLCRtex	0.03289512803380666
SULFACtex	0.03289512803380666
CRNtex	0.03289512803380666
DCAtex	0.03289512803380666
SPMDtex	0.03289512803380666
FE2tex	0.03289512803380666
3PEPTtex	0.03289512803380666
MANtex	0.03289512803380666
CYStex	0.03289512803380666
CA2tex	0.03289512803380666
XYLtex	0.03289512803380666
GAMAN6Ptex	0.03289512803380666
IDONtex	0.03289512803380666
ACALDtex	0.03289512803380666
CD2tex	0.03289512803380666
PItex	0.03289512803380666
CMPtex	0.03289512803380666
RIBtex	0.03289512803380666
GLYtex	0.03289512803380666
GLYBtex	0.03289512803380666
PYRtex	0.03289512803380666
PTRCtex	0.03289512803380666
THMDtex	0.03289512803380666
FUCtex	0.03289512803380666
TARTRtex	0.03289512803380666
3UMPtex	0.03289512803380666
ACMUMtex	0.03289512803380666
Zn2tex	0.03289512803380666
GLYCAtex	0.03289512803380666
4HOXPACDtex	0.03289512803380666
Ktex	0.03289512803380666
THMtex	0.03289512803380666
GALtex	0.03289512803380666
PROtex	0.03289512803380666
PPTtex	0.03289512803380666
TMAOtex	0.03289512803380666
GALBDtex	0.03289512803380666
GLYALDtex	0.03289512803380666
VALtex	0.03289512803380666
BUTSO3tex	0.03289512803380666
G3PEtex	0.03289512803380666
AGMtex	0.03289512803380666
GLCURtex	0.03289512803380666
GSNtex	0.03289512803380666
TMAtex	0.03289512803380666
GALCTNLtex	0.03289512803380666
SBTtex	0.03289512803380666
CYNTtex	0.03289512803380666
PPPNtex	0.03289512803380666
SUCCtex	0.03289512803380666
ACMANAtex	0.03289512803380666
R5Ptex	0.03289512803380666
MAN6Ptex	0.03289512803380666
MMETtex	0.03289512803380666
FUMtex	0.03289512803380666
L_LACtex	0.03289512803380666
ABUTtex	0.03289512803380666
GLCUR1Ptex	0.03289512803380666
G1Ptex	0.03289512803380666
XMPtex	0.03289512803380666
BUTtex	0.03289512803380666
MALtex	0.03289512803380666
CYANtex	0.03289512803380666
GLYC2Ptex	0.03289512803380666
XANtex	0.03289512803380666
UDPGtex	0.03289512803380666
DINStex	0.03289512803380666
ARGTRS	0.0009620258202099607
MTAN	0.002421810820598647
5DOAN	0.002421810820598647
A5PISO	0.001746389395987341
AACPS3	0.027192783585792538
AACPS8	0.027192783585792538
AACPS2	0.027192783585792538
AACPS1	0.027192783585792538
AACPS7	0.027192783585792538
ACOATA	0.027192783585792538
AACPS5	0.027192783585792538
AACPS4	0.027192783585792538
MCOATA	0.027192783585792538
AACPS6	0.027192783585792538
AACPS9	0.027192783585792538
ECAP2pp	0.0018594076248207886
AADDGT	0.0009565350941018593
ECAP3pp	0.0018594076248207886
ECAP1pp	0.0018594076248207886
AAMYL	0.004015029743729469
AAMYLpp	0.00011531327981044295
LYSabcpp	0.0018843073527450964
ARGabcpp	0.0035328250123270997
ORNabcpp	0.0018843073527450964
HISabcpp	0.002987864623924477
LYSt3pp	7.070559965635397e-05
ARGt3pp	7.070559965635397e-05
AB6PGH	0.0006890388573899617
ABTA	0.0035165083680941188
APTNAT	0.0035165083680941188
ASAD	0.0017572857336653365
ABTDG	8.699673151491004e-05
ABUTD	0.00273460984978904
ABUTt2pp	0.0012265159471114976
ALCD2x	0.006185263030138747
ACALD	0.004374993669936132
ACANTHAT	0.0007667182118261534
ACBIPGT	0.00013667046711724292
ADOCBIK	0.00013667046711724292
ACCOAC	0.01326212108377606
ASCBPL	5.6808872761930355e-05
ASCBptspp	0.026229032633434964
23PDE9pp	0.0003390656170475139
3NTD9pp	0.0003390656170475139
23PDE4pp	0.0003390656170475139
23PDE2pp	0.0003390656170475139
3NTD2pp	0.0003390656170475139
23PDE7pp	0.0003390656170475139
3NTD4pp	0.0003390656170475139
3NTD7pp	0.0003390656170475139
2AGPG141tipp	0.0005813697400077342
2AGPE180tipp	0.0005813697400077342
2AGPG120tipp	0.0005813697400077342
2AGPG180tipp	0.0005813697400077342
2AGPA180tipp	0.0005813697400077342
2AGPA140tipp	0.0005813697400077342
2AGPE140tipp	0.0005813697400077342
2AGPE160tipp	0.0005813697400077342
2AGPA160tipp	0.0005813697400077342
2AGPE161tipp	0.0005813697400077342
2AGPG181tipp	0.0005813697400077342
2AGPE120tipp	0.0005813697400077342
2AGPA141tipp	0.0005813697400077342
2AGPA181tipp	0.0005813697400077342
2AGPG140tipp	0.0005813697400077342
2AGPE141tipp	0.0005813697400077342
2AGPG160tipp	0.0005813697400077342
2AGPG161tipp	0.0005813697400077342
2AGPE181tipp	0.0005813697400077342
2AGPA161tipp	0.0005813697400077342
2AGPA120tipp	0.0005813697400077342
ASNN	0.0016666627614371472
2AGPEAT141	0.0005051677259469833
2AGPGAT180	0.0005051677259469833
2AGPGAT140	0.0005051677259469833
2AGPGAT141	0.0005051677259469833
2AGPGAT181	0.0005051677259469833
2AGPEAT140	0.0005051677259469833
2AGPGAT160	0.0005051677259469833
2AGPEAT160	0.0005051677259469833
2AGPEAT181	0.0005051677259469833
2AGPGAT120	0.0005051677259469833
2AGPEAT180	0.0005051677259469833
2AGPEAT120	0.0005051677259469833
2AGPEAT161	0.0005051677259469833
2AGPGAT161	0.0005051677259469833
ACGAMK	0.000725881459850296
ACGAMT	0.0009640717944635636
HPYRRx	0.003610317795713171
2DGLCNRy	0.003610317795713171
DKGLCNR2y	0.003610317795713171
HPYRRy	0.003610317795713171
2DGULRy	0.003610317795713171
2DGULRx	0.003610317795713171
2DGLCNRx	0.003610317795713171
GLYCLTDy	0.003610317795713171
DKGLCNR2x	0.003610317795713171
GLYCLTDx	0.003610317795713171
MNLptspp	0.026229032633434964
FRUpts2pp	0.026229032633434964
ACGAptspp	0.049913181126905196
FRUptspp	0.026229032633434964
GLCptspp	0.049913181126905196
ACMANAptspp	0.026229032633434964
MALTptspp	0.049913181126905196
MANptspp	0.026229032633434964
ACMUMptspp	0.049913181126905196
TREptspp	0.049913181126905196
GAMptspp	0.026229032633434964
GALTptspp	0.026229032633434964
SBTptspp	0.026229032633434964
DHAPT	0.026229032633434964
2INSD	0.02456168160563566
ASNNpp	8.714834345318984e-05
GLUNpp	8.714834345318984e-05
2MAHMP	0.0011675290700688505
TDP	0.0011675290700688505
ASNS1	0.001496762388419624
3HAD160	0.004665436265928931
3HAD100	0.004665436265928931
3HAD121	0.004665436265928931
3HAD40	0.004665436265928931
3HAD120	0.004665436265928931
3HAD60	0.004665436265928931
3HAD161	0.004665436265928931
3HAD181	0.004665436265928931
3HAD140	0.004665436265928931
3HAD80	0.004665436265928931
3HAD180	0.004665436265928931
3HAD141	0.004665436265928931
ASNS2	0.0003455500513351249
ACGK	0.0010010206189586257
T2DECAI	0.004665436265928931
ACGS	0.0012359488783788297
3HCINNMH	5.5973650846899786e-05
3HPPPNH	5.5973650846899786e-05
ASNTRS	0.003886240942170127
ACHBS	0.002749135964361337
ilvg	0.002749135964361337
ACLS	0.002749135964361337
ASNt2rpp	0.0004207446239782894
3OADPCOAT	8.41134564441304e-05
HXCT	8.41134564441304e-05
BUTCT	8.41134564441304e-05
ASO3t8pp	5.0347799288271634e-05
ACKr	0.0027933057478496137
PPAKr	0.008476230041865904
TRE6PP	0.008476230041865904
3OAR100	0.0154946094651388
3OAR180	0.0154946094651388
3OAR120	0.0154946094651388
3OAR40	0.0154946094651388
3OAR121	0.0154946094651388
3OAR160	0.0154946094651388
3OAR141	0.0154946094651388
3OAR80	0.0154946094651388
3OAR140	0.0154946094651388
3OAR60	0.0154946094651388
3OAR181	0.0154946094651388
3OAR161	0.0154946094651388
GART	0.00014166383002366147
3OAS120	0.009384510955545045
3OAS180	0.009384510955545045
3OAS80	0.009384510955545045
3OAS60	0.009384510955545045
3OAS140	0.009384510955545045
3OAS100	0.009384510955545045
3OAS181	0.009384510955545045
KAS14	0.009384510955545045
3OAS160	0.009384510955545045
PYK	0.010478889395695131
ASP1DC	0.002819658663633585
ASPCT	0.00045571893439759947
ACLDC	7.396212991855364e-05
3OAS141	0.003384602952963708
3OAS161	0.003384602952963708
3OAS121	0.003384602952963708
MACPD	0.003384602952963708
ASPK	0.0015347309045935164
HSDy	0.0015347309045935164
ACACT1r	0.003341221945917017
3OXCOAT	0.003341221945917017
