reaction	linear_coefficient
4PEPTabcpp	0.00017720583479139212
3PEPTabcpp	0.00017720583479139212
12PPDt	0.027192783585792538
TYROXDApp	0.00456801963352278
PEAMNOpp	0.00456801963352278
42A12BOOXpp	0.00456801963352278
13PPDH	0.010309277689155731
ARGDCpp	0.00011884808702301416
4HTHRS	0.0008962091747280155
THRS	0.0008962091747280155
ARGORNt7pp	0.014030142817049032
ARGSS	0.000621742867251934
ARGSL	0.000621742867251934
MALTHXabcpp	0.0007311540332828142
14GLUCANabcpp	0.0007311540332828142
MALTabcpp	0.0007311540332828142
MALTTRabcpp	0.0007311540332828142
MALTPTabcpp	0.0007311540332828142
MALTTTRabcpp	0.0007311540332828142
GLCtex_copy2	0.00022430645737196294
14GLUCANtexi	0.00022430645737196294
MALTTTRtexi	0.00022430645737196294
MALTPTtexi	0.00022430645737196294
MALTHXtexi	0.00022430645737196294
MALTtexi	0.00022430645737196294
MALTTRtexi	0.00022430645737196294
4PCP	0.003905813772080288
UM4PCP	0.003905813772080288
AM4PCP	0.003905813772080288
AGM4PCP	0.003905813772080288
G3PCtex	5.7223283635479996e-05
COBALT2tex	5.7223283635479996e-05
DMStex	5.7223283635479996e-05
FRUURtex	5.7223283635479996e-05
ACGAM1Ptex	5.7223283635479996e-05
DGMPtex	5.7223283635479996e-05
ETHAtex	5.7223283635479996e-05
HOMtex	5.7223283635479996e-05
ACGALtex	5.7223283635479996e-05
NMNtex	5.7223283635479996e-05
METtex	5.7223283635479996e-05
NO3tex	5.7223283635479996e-05
RMNtex	5.7223283635479996e-05
GAL1Ptex	5.7223283635479996e-05
TREtex	5.7223283635479996e-05
NO2tex	5.7223283635479996e-05
H2Otex	4.0076446425365656e-05
23CAMPtex	5.7223283635479996e-05
NACtex	5.7223283635479996e-05
NI2tex	5.7223283635479996e-05
34dhpactex	5.7223283635479996e-05
PNTOtex	5.7223283635479996e-05
PSERtex	5.7223283635479996e-05
CYSDtex	5.7223283635479996e-05
LCTStex	5.7223283635479996e-05
AKGtex	5.7223283635479996e-05
OCTAtex	5.7223283635479996e-05
CO2tex	5.7223283635479996e-05
GALCTNtex	5.7223283635479996e-05
METSOX2tex	5.7223283635479996e-05
PHEtex	5.7223283635479996e-05
G6Ptex	5.7223283635479996e-05
ALAtex	5.7223283635479996e-05
3CMPtex	5.7223283635479996e-05
DHAtex	5.7223283635479996e-05
DAPtex	5.7223283635479996e-05
CHLtex	5.7223283635479996e-05
ILEtex	5.7223283635479996e-05
SERtex	5.7223283635479996e-05
ACGAtex	5.7223283635479996e-05
GTHOXtex	5.7223283635479996e-05
HG2tex	5.7223283635479996e-05
MNtex	5.7223283635479996e-05
NH4tex	5.7223283635479996e-05
UMPtex	5.7223283635479996e-05
ANHGMtex	5.7223283635479996e-05
F6Ptex	5.7223283635479996e-05
DAMPtex	5.7223283635479996e-05
UDPGLCURtex	5.7223283635479996e-05
TYRtex	5.7223283635479996e-05
TRPtex	5.7223283635479996e-05
DALAtex	5.7223283635479996e-05
G3PItex	5.7223283635479996e-05
H2Stex	5.7223283635479996e-05
O2tex	5.7223283635479996e-05
3AMPtex	5.7223283635479996e-05
5DGLCNtex	5.7223283635479996e-05
GLYCLTtex	5.7223283635479996e-05
UDPGALtex	5.7223283635479996e-05
DMSOtex	5.7223283635479996e-05
GALTtex	5.7223283635479996e-05
3GMPtex	5.7223283635479996e-05
G3PGtex	5.7223283635479996e-05
IMPtex	5.7223283635479996e-05
HPPPNtex	5.7223283635479996e-05
INDOLEtex	5.7223283635479996e-05
HIStex	5.7223283635479996e-05
PACALDtex	5.7223283635479996e-05
AMPtex	5.7223283635479996e-05
MSO3tex	5.7223283635479996e-05
ACGAL1Ptex	5.7223283635479996e-05
H2O2tex	5.7223283635479996e-05
HCINNMtex	5.7223283635479996e-05
TSULtex	5.7223283635479996e-05
23CUMPtex	5.7223283635479996e-05
METDtex	5.7223283635479996e-05
UACGAMtex	5.7223283635479996e-05
23CCMPtex	5.7223283635479996e-05
GDPtex	5.7223283635479996e-05
INSTtex	5.7223283635479996e-05
LEUtex	5.7223283635479996e-05
MNLtex	5.7223283635479996e-05
DTMPtex	5.7223283635479996e-05
DOPAtex	5.7223283635479996e-05
ETOHtex	5.7223283635479996e-05
HYXNtex	5.7223283635479996e-05
23DAPPAtex	5.7223283635479996e-05
CGLYtex	5.7223283635479996e-05
DUMPtex	5.7223283635479996e-05
GTPtex	5.7223283635479996e-05
FORtex	5.7223283635479996e-05
MOBDtex	5.7223283635479996e-05
ASCBtex	5.7223283635479996e-05
CU2tex	5.7223283635479996e-05
DSERtex	5.7223283635479996e-05
NAtex	5.7223283635479996e-05
23CGMPtex	5.7223283635479996e-05
FRULYStex	5.7223283635479996e-05
ORNtex	5.7223283635479996e-05
HXAtex	5.7223283635479996e-05
PPAtex	5.7223283635479996e-05
26DAHtex	5.7223283635479996e-05
ARGtex	5.7223283635479996e-05
CUtex	5.7223283635479996e-05
GLYCtex	5.7223283635479996e-05
MALDtex	5.7223283635479996e-05
N2Otex	5.7223283635479996e-05
DGSNtex	5.7223283635479996e-05
H2tex	5.7223283635479996e-05
MG2tex	5.7223283635479996e-05
ASPtex	5.7223283635479996e-05
LYStex	5.7223283635479996e-05
URAtex	5.7223283635479996e-05
GALCTtex	5.7223283635479996e-05
NOtex	5.7223283635479996e-05
SKMtex	5.7223283635479996e-05
G3PStex	5.7223283635479996e-05
METSOX1tex	5.7223283635479996e-05
GALURtex	5.7223283635479996e-05
ISETACtex	5.7223283635479996e-05
TUNGStex	5.7223283635479996e-05
TCYNTtex	5.7223283635479996e-05
PROGLYtex	5.7223283635479996e-05
ADEtex	5.7223283635479996e-05
GTHRDtex	5.7223283635479996e-05
TAURtex	5.7223283635479996e-05
ETHSO3tex	5.7223283635479996e-05
O2Stex	5.7223283635479996e-05
TYMtex	5.7223283635479996e-05
THRPtex	5.7223283635479996e-05
SO2tex	5.7223283635479996e-05
LYXtex	5.7223283635479996e-05
OROTtex	5.7223283635479996e-05
FALDtex	5.7223283635479996e-05
TYRPtex	5.7223283635479996e-05
PSCLYStex	5.7223283635479996e-05
UREAtex	5.7223283635479996e-05
ASO3tex	5.7223283635479996e-05
GLYC3Ptex	5.7223283635479996e-05
SO4tex	5.7223283635479996e-05
UDPACGALtex	5.7223283635479996e-05
Htex	5.7223283635479996e-05
SO3tex	5.7223283635479996e-05
BALAtex	5.7223283635479996e-05
PPALtex	5.7223283635479996e-05
XTSNtex	5.7223283635479996e-05
GLCNtex	5.7223283635479996e-05
GMPtex	5.7223283635479996e-05
ASNtex	5.7223283635479996e-05
ALLtex	5.7223283635479996e-05
CLtex	5.7223283635479996e-05
ACtex	5.7223283635479996e-05
DCMPtex	5.7223283635479996e-05
ALAALAtex	5.7223283635479996e-05
GLUtex	5.7223283635479996e-05
ACSERtex	5.7223283635479996e-05
THRtex	5.7223283635479996e-05
GLCtex_copy1	5.7223283635479996e-05
MANGLYCtex	5.7223283635479996e-05
MELIBtex	5.7223283635479996e-05
DDGLCNtex	5.7223283635479996e-05
DIMPtex	5.7223283635479996e-05
FRUtex	5.7223283635479996e-05
PEAMNtex	5.7223283635479996e-05
FE3tex	5.7223283635479996e-05
THYMtex	5.7223283635479996e-05
XYLUtex	5.7223283635479996e-05
ARBtex	5.7223283635479996e-05
GAMtex	5.7223283635479996e-05
4PEPTtex	5.7223283635479996e-05
CSNtex	5.7223283635479996e-05
CYTDtex	5.7223283635479996e-05
GLNtex	5.7223283635479996e-05
D_LACtex	5.7223283635479996e-05
GLCRtex	5.7223283635479996e-05
SULFACtex	5.7223283635479996e-05
CRNtex	5.7223283635479996e-05
DCAtex	5.7223283635479996e-05
SPMDtex	5.7223283635479996e-05
FE2tex	5.7223283635479996e-05
3PEPTtex	5.7223283635479996e-05
MANtex	5.7223283635479996e-05
CYStex	5.7223283635479996e-05
CA2tex	5.7223283635479996e-05
XYLtex	5.7223283635479996e-05
GAMAN6Ptex	5.7223283635479996e-05
IDONtex	5.7223283635479996e-05
ACALDtex	5.7223283635479996e-05
CD2tex	5.7223283635479996e-05
PItex	5.7223283635479996e-05
CMPtex	5.7223283635479996e-05
RIBtex	5.7223283635479996e-05
GLYtex	5.7223283635479996e-05
GLYBtex	5.7223283635479996e-05
PYRtex	5.7223283635479996e-05
PTRCtex	5.7223283635479996e-05
THMDtex	5.7223283635479996e-05
FUCtex	5.7223283635479996e-05
TARTRtex	5.7223283635479996e-05
3UMPtex	5.7223283635479996e-05
ACMUMtex	5.7223283635479996e-05
Zn2tex	5.7223283635479996e-05
GLYCAtex	5.7223283635479996e-05
4HOXPACDtex	5.7223283635479996e-05
Ktex	5.7223283635479996e-05
THMtex	5.7223283635479996e-05
GALtex	5.7223283635479996e-05
PROtex	5.7223283635479996e-05
PPTtex	5.7223283635479996e-05
TMAOtex	5.7223283635479996e-05
GALBDtex	5.7223283635479996e-05
GLYALDtex	5.7223283635479996e-05
VALtex	5.7223283635479996e-05
BUTSO3tex	5.7223283635479996e-05
G3PEtex	5.7223283635479996e-05
AGMtex	5.7223283635479996e-05
GLCURtex	5.7223283635479996e-05
GSNtex	5.7223283635479996e-05
TMAtex	5.7223283635479996e-05
GALCTNLtex	5.7223283635479996e-05
SBTtex	5.7223283635479996e-05
CYNTtex	5.7223283635479996e-05
PPPNtex	5.7223283635479996e-05
SUCCtex	5.7223283635479996e-05
ACMANAtex	5.7223283635479996e-05
R5Ptex	5.7223283635479996e-05
MAN6Ptex	5.7223283635479996e-05
MMETtex	5.7223283635479996e-05
FUMtex	5.7223283635479996e-05
L_LACtex	5.7223283635479996e-05
ABUTtex	5.7223283635479996e-05
GLCUR1Ptex	5.7223283635479996e-05
G1Ptex	5.7223283635479996e-05
XMPtex	5.7223283635479996e-05
BUTtex	5.7223283635479996e-05
MALtex	5.7223283635479996e-05
CYANtex	5.7223283635479996e-05
GLYC2Ptex	5.7223283635479996e-05
XANtex	5.7223283635479996e-05
UDPGtex	5.7223283635479996e-05
DINStex	5.7223283635479996e-05
ARGTRS	0.001496762388419624
MTAN	0.0005318745789945243
5DOAN	0.0005318745789945243
A5PISO	0.0007933959926974733
AACPS3	6.329473183050102e-05
AACPS8	6.329473183050102e-05
AACPS2	6.329473183050102e-05
AACPS1	6.329473183050102e-05
AACPS7	6.329473183050102e-05
ACOATA	6.329473183050102e-05
AACPS5	6.329473183050102e-05
AACPS4	6.329473183050102e-05
MCOATA	6.329473183050102e-05
AACPS6	6.329473183050102e-05
AACPS9	6.329473183050102e-05
