reaction	linear_coefficient
3PEPTabcpp	0.0005444887497684568
4PEPTabcpp	0.00030496520587980255
12PPDt	0.015067562464618652
TYROXDApp	0.01743658716751027
42A12BOOXpp	0.01743658716751027
PEAMNOpp	0.01743658716751027
13PPDH	0.019669501660231088
ARGDCpp	0.0006363905526068652
4HTHRS	0.004754397036880236
THRS	0.004754397036880236
ARGORNt7pp	0.015774099224721654
ARGSS	0.0008702947941831301
ARGSL	0.0008702947941831301
MALTTRabcpp	0.0002839042433681344
MALTHXabcpp	0.0002839042433681344
MALTPTabcpp	0.0002839042433681344
MALTTTRabcpp	0.0002839042433681344
14GLUCANabcpp	0.0002839042433681344
MALTabcpp	0.0002839042433681344
MALTHXtexi	0.0002065745493826131
MALTtexi	0.0002065745493826131
MALTTTRtexi	0.0002065745493826131
GLCtex_copy2	0.0002065745493826131
MALTPTtexi	0.0002065745493826131
14GLUCANtexi	0.0002065745493826131
MALTTRtexi	0.0002065745493826131
4PCP	0.018709648923508185
AM4PCP	0.018709648923508185
AGM4PCP	0.018709648923508185
UM4PCP	0.018709648923508185
ASNtex	5.738314041201609e-05
METSOX1tex	5.738314041201609e-05
MG2tex	5.738314041201609e-05
TRPtex	5.738314041201609e-05
FUCtex	5.738314041201609e-05
G3PItex	5.738314041201609e-05
TSULtex	5.738314041201609e-05
ACSERtex	5.738314041201609e-05
G3PEtex	5.738314041201609e-05
METtex	5.738314041201609e-05
UDPGLCURtex	5.738314041201609e-05
ASO3tex	5.738314041201609e-05
MALDtex	5.738314041201609e-05
SUCCtex	5.738314041201609e-05
ACtex	5.738314041201609e-05
ARGtex	5.738314041201609e-05
CRNtex	5.738314041201609e-05
23CCMPtex	5.738314041201609e-05
FE3tex	5.738314041201609e-05
FRUURtex	5.738314041201609e-05
LYStex	5.738314041201609e-05
CYStex	5.738314041201609e-05
26DAHtex	5.738314041201609e-05
DUMPtex	5.738314041201609e-05
GALBDtex	5.738314041201609e-05
GLNtex	5.738314041201609e-05
LYXtex	5.738314041201609e-05
ETOHtex	5.738314041201609e-05
PNTOtex	5.738314041201609e-05
23CGMPtex	5.738314041201609e-05
3CMPtex	5.738314041201609e-05
FRULYStex	5.738314041201609e-05
ALLtex	5.738314041201609e-05
GLYALDtex	5.738314041201609e-05
23CUMPtex	5.738314041201609e-05
ALAALAtex	5.738314041201609e-05
34dhpactex	5.738314041201609e-05
GLCRtex	5.738314041201609e-05
INDOLEtex	5.738314041201609e-05
L_LACtex	5.738314041201609e-05
VALtex	5.738314041201609e-05
GALtex	5.738314041201609e-05
PACALDtex	5.738314041201609e-05
PROtex	5.738314041201609e-05
DGSNtex	5.738314041201609e-05
GLUtex	5.738314041201609e-05
GALURtex	5.738314041201609e-05
G6Ptex	5.738314041201609e-05
MNtex	5.738314041201609e-05
GAL1Ptex	5.738314041201609e-05
UDPGALtex	5.738314041201609e-05
AKGtex	5.738314041201609e-05
RIBtex	5.738314041201609e-05
5DGLCNtex	5.738314041201609e-05
GDPtex	5.738314041201609e-05
BALAtex	5.738314041201609e-05
CYNTtex	5.738314041201609e-05
ACGAM1Ptex	5.738314041201609e-05
CYTDtex	5.738314041201609e-05
GALCTtex	5.738314041201609e-05
CA2tex	5.738314041201609e-05
DGMPtex	5.738314041201609e-05
ETHSO3tex	5.738314041201609e-05
GLYtex	5.738314041201609e-05
NI2tex	5.738314041201609e-05
PPPNtex	5.738314041201609e-05
XYLtex	5.738314041201609e-05
GLCtex_copy1	5.738314041201609e-05
GMPtex	5.738314041201609e-05
23CAMPtex	5.738314041201609e-05
23DAPPAtex	5.738314041201609e-05
METSOX2tex	5.738314041201609e-05
ORNtex	5.738314041201609e-05
PPAtex	5.738314041201609e-05
THRPtex	5.738314041201609e-05
XMPtex	5.738314041201609e-05
MELIBtex	5.738314041201609e-05
ASCBtex	5.738314041201609e-05
ACGALtex	5.738314041201609e-05
FALDtex	5.738314041201609e-05
OCTAtex	5.738314041201609e-05
3GMPtex	5.738314041201609e-05
DSERtex	5.738314041201609e-05
FUMtex	5.738314041201609e-05
GLCURtex	5.738314041201609e-05
RMNtex	5.738314041201609e-05
PSCLYStex	5.738314041201609e-05
ASPtex	5.738314041201609e-05
D_LACtex	5.738314041201609e-05
G3PGtex	5.738314041201609e-05
DTMPtex	5.738314041201609e-05
GLCUR1Ptex	5.738314041201609e-05
SERtex	5.738314041201609e-05
UDPGtex	5.738314041201609e-05
PPALtex	5.738314041201609e-05
Zn2tex	5.738314041201609e-05
GAMAN6Ptex	5.738314041201609e-05
GALCTNtex	5.738314041201609e-05
PTRCtex	5.738314041201609e-05
TREtex	5.738314041201609e-05
3AMPtex	5.738314041201609e-05
GLCNtex	5.738314041201609e-05
ACMUMtex	5.738314041201609e-05
OROTtex	5.738314041201609e-05
GAMtex	5.738314041201609e-05
THMtex	5.738314041201609e-05
GALCTNLtex	5.738314041201609e-05
GALTtex	5.738314041201609e-05
FE2tex	5.738314041201609e-05
G3PStex	5.738314041201609e-05
XANtex	5.738314041201609e-05
DHAtex	5.738314041201609e-05
G1Ptex	5.738314041201609e-05
ETHAtex	5.738314041201609e-05
FRUtex	5.738314041201609e-05
ABUTtex	5.738314041201609e-05
G3PCtex	5.738314041201609e-05
