reaction	linear_coefficient
4PEPTabcpp	0.00019339343008732798
3PEPTabcpp	0.0002646951817559597
12PPDt	0.015553243577872128
PEAMNOpp	0.010821343030079332
42A12BOOXpp	0.010821343030079332
TYROXDApp	0.010821343030079332
13PPDH	0.007793852234611317
ARGDCpp	0.00024000152264148358
THRS	0.0017355470593829908
4HTHRS	0.0017355470593829908
ARGORNt7pp	0.014059881917301979
ARGSS	0.0009519092715546154
ARGSL	0.0009519092715546154
MALTPTabcpp	0.0001982636705962957
MALTTTRabcpp	0.0001982636705962957
MALTHXabcpp	0.0001982636705962957
14GLUCANabcpp	0.0001982636705962957
MALTTRabcpp	0.0001982636705962957
MALTabcpp	0.0001982636705962957
MALTHXtexi	0.00017791089243861255
MALTPTtexi	0.00017791089243861255
MALTTTRtexi	0.00017791089243861255
GLCtex_copy2	0.00017791089243861255
14GLUCANtexi	0.00017791089243861255
MALTtexi	0.00017791089243861255
MALTTRtexi	0.00017791089243861255
4PCP	0.0052263504368761544
AM4PCP	0.0052263504368761544
UM4PCP	0.0052263504368761544
AGM4PCP	0.0052263504368761544
G3PItex	8.144449996067986e-05
XMPtex	8.144449996067986e-05
ACGAtex	8.144449996067986e-05
5DGLCNtex	8.144449996067986e-05
DDGLCNtex	8.144449996067986e-05
FRUURtex	8.144449996067986e-05
TMAOtex	8.144449996067986e-05
ALAtex	8.144449996067986e-05
ALAALAtex	8.144449996067986e-05
HOMtex	8.144449996067986e-05
4HOXPACDtex	8.144449996067986e-05
PHEtex	8.144449996067986e-05
TUNGStex	8.144449996067986e-05
DOPAtex	8.144449996067986e-05
HIStex	8.144449996067986e-05
TARTRtex	8.144449996067986e-05
THRtex	8.144449996067986e-05
VALtex	8.144449996067986e-05
PACALDtex	8.144449996067986e-05
D_LACtex	8.144449996067986e-05
CYTDtex	8.144449996067986e-05
MANGLYCtex	8.144449996067986e-05
TCYNTtex	8.144449996067986e-05
DGMPtex	8.144449996067986e-05
UDPGALtex	8.144449996067986e-05
UREAtex	8.144449996067986e-05
Htex	8.144449996067986e-05
MNLtex	8.144449996067986e-05
PEAMNtex	8.144449996067986e-05
DMSOtex	8.144449996067986e-05
MALtex	8.144449996067986e-05
MNtex	8.144449996067986e-05
FE3tex	8.144449996067986e-05
HG2tex	8.144449996067986e-05
NOtex	8.144449996067986e-05
IDONtex	8.144449996067986e-05
PROGLYtex	8.144449996067986e-05
GALtex	8.144449996067986e-05
GAL1Ptex	8.144449996067986e-05
UMPtex	8.144449996067986e-05
O2Stex	8.144449996067986e-05
G3PEtex	8.144449996067986e-05
23DAPPAtex	8.144449996067986e-05
XYLtex	8.144449996067986e-05
XANtex	8.144449996067986e-05
GAMAN6Ptex	8.144449996067986e-05
H2tex	8.144449996067986e-05
METtex	8.144449996067986e-05
SULFACtex	8.144449996067986e-05
DUMPtex	8.144449996067986e-05
UDPACGALtex	8.144449996067986e-05
Zn2tex	8.144449996067986e-05
GTHRDtex	8.144449996067986e-05
UDPGtex	8.144449996067986e-05
GMPtex	8.144449996067986e-05
INSTtex	8.144449996067986e-05
DHAtex	8.144449996067986e-05
3UMPtex	8.144449996067986e-05
SO2tex	8.144449996067986e-05
URAtex	8.144449996067986e-05
34dhpactex	8.144449996067986e-05
26DAHtex	8.144449996067986e-05
TYRtex	8.144449996067986e-05
GAMtex	8.144449996067986e-05
23CUMPtex	8.144449996067986e-05
FRULYStex	8.144449996067986e-05
SO3tex	8.144449996067986e-05
ASPtex	8.144449996067986e-05
GALURtex	8.144449996067986e-05
MANtex	8.144449996067986e-05
N2Otex	8.144449996067986e-05
NO3tex	8.144449996067986e-05
SKMtex	8.144449996067986e-05
TSULtex	8.144449996067986e-05
23CAMPtex	8.144449996067986e-05
TAURtex	8.144449996067986e-05
23CCMPtex	8.144449996067986e-05
PROtex	8.144449996067986e-05
MG2tex	8.144449996067986e-05
GLYALDtex	8.144449996067986e-05
3AMPtex	8.144449996067986e-05
G3PGtex	8.144449996067986e-05
DMStex	8.144449996067986e-05
MALDtex	8.144449996067986e-05
3CMPtex	8.144449996067986e-05
G3PCtex	8.144449996067986e-05
ACGAM1Ptex	8.144449996067986e-05
THYMtex	8.144449996067986e-05
NI2tex	8.144449996067986e-05
DCAtex	8.144449996067986e-05
UACGAMtex	8.144449996067986e-05
G3PStex	8.144449996067986e-05
INDOLEtex	8.144449996067986e-05
PSCLYStex	8.144449996067986e-05
XTSNtex	8.144449996067986e-05
3GMPtex	8.144449996067986e-05
GALBDtex	8.144449996067986e-05
ACMANAtex	8.144449996067986e-05
GDPtex	8.144449996067986e-05
GTPtex	8.144449996067986e-05
Ktex	8.144449996067986e-05
PYRtex	8.144449996067986e-05
SO4tex	8.144449996067986e-05
TRPtex	8.144449996067986e-05
GLYtex	8.144449996067986e-05
XYLUtex	8.144449996067986e-05
DTMPtex	8.144449996067986e-05
GLUtex	8.144449996067986e-05
PPTtex	8.144449996067986e-05
ACMUMtex	8.144449996067986e-05
G6Ptex	8.144449996067986e-05
DALAtex	8.144449996067986e-05
TREtex	8.144449996067986e-05
3PEPTtex	8.144449996067986e-05
ILEtex	8.144449996067986e-05
O2tex	8.144449996067986e-05
ISETACtex	8.144449996067986e-05
UDPGLCURtex	8.144449996067986e-05
DGSNtex	8.144449996067986e-05
23CGMPtex	8.144449996067986e-05
ACGALtex	8.144449996067986e-05
MAN6Ptex	8.144449996067986e-05
F6Ptex	8.144449996067986e-05
IMPtex	8.144449996067986e-05
NMNtex	8.144449996067986e-05
PItex	8.144449996067986e-05
PNTOtex	8.144449996067986e-05
TMAtex	8.144449996067986e-05
TYMtex	8.144449996067986e-05
CHLtex	8.144449996067986e-05
PPAtex	8.144449996067986e-05
L_LACtex	8.144449996067986e-05
NAtex	8.144449996067986e-05
HCINNMtex	8.144449996067986e-05
