	minimum	maximum
3OAR80	0.2327152721057928	0.3102870294741251
3OAS100	0.23271527210566115	0.3102870294739871
3OAS120	0.19110156650183854	0.2548020886693332
3OAS121	0.04161370560380627	0.05548494080462233
3OAS140	0.19110156650183854	0.2548020886693332
3OAS141	0.041613705603942105	0.055484940804901274
3OAS160	0.08179861444615565	0.10906481926177485
3OAS161	0.041613705603942105	0.055484940804901274
3OAS181	0.01571676434871505	0.020955685798004386
3OAS60	0.232715272105775	0.3102870294742148
3OAS80	0.232715272105775	0.3102870294742148
3HAD100	0.23271527210564555	0.3102870294739187
3HAD120	0.19110156650183854	0.2548020886693332
3HAD121	0.0416137056039421	0.055484940804901274
3HAD140	0.11823293179804908	0.15764390906429343
3HAD141	0.04161370560394211	0.055484940804901274
3HAD160	0.0817986144461784	0.10906481926179763
3HAD161	0.04161370560394211	0.055484940804901274
3HAD181	0.01571676434871505	0.020955685798004386
3HAD40	0.23271527210593337	0.310287029474179
3HAD60	0.23271527210576246	0.310287029474179
3HAD80	0.23271527210576246	0.310287029474179
A5PISO	0.004464989871507896	0.005953319828904569
ACKr	0.036434317351790924	0.0485790898023879
3OAR100	0.23271527210556542	0.31028702947389775
3OAR120	0.19110156650185672	0.2548020886691802
3OAR121	0.0416137056039421	0.05548494080490127
3OAR140	0.19110156650185672	0.2548020886691802
ACLS	1.8870074144970597	10.276198598740777
3OAR141	0.041613705603942105	0.055484940804901274
3OAR160	0.08179861444614289	0.10906481926167544
3OAR161	0.041613705603942105	0.055484940804901274
3OAR181	0.01571676434871505	0.020955685798004383
3OAR40	0.23271527210590648	0.3102870294742388
3OAR60	0.2327152721057928	0.3102870294741251
ADNK1	0.09733677920016684	0.12978237226667633
ADNt2pp	0.22771448344936313	0.3036193112656587
ADNtex	0.22771448344929013	0.3036193112656065
ACOATA	0.23271527210591642	0.3102870294742836
ACONTa	4.6600702544553565	6.3471056879882894
ACONTb	4.660070254455377	6.347105687988233
AGMHE	0.006250985820177798	0.008334647760236041
ADA	0.13037770424919626	0.17383693899898245
ACALD	0.0	4.85801332208473
ACCOAC	1.535420717034103	2.0472276227106985
AGPAT160	0.0408993072230892	0.05453240963089892
AGPAT161	0.012948470627613529	0.017264627503448482
AGPAT181	0.007858382173986699	0.010477842898631361
ADK1	0.4098860702088132	0.5465147602784555
ARGtex	1.0700839376110025	1.4267785834813367
ASAD	-0.34172055816964075	-0.256290418627259
AKGDH	4.941636980751348	6.706831938322242
ALAALAr	0.01964595543483938	0.026194607246566193
ASNS2	0.18217158675946726	0.24289544901259355
ASPK	0.256290418627259	0.34172055816964075
ALAR	0.029468933152385492	0.039291910869802986
ALATA_L	-0.8048888408458197	-0.6036666306345069
ASPTA	-0.37542230172573454	-0.2815667262957504
ASPt2pp	0.43372465112734043	0.578299534838483
ASPtex	0.43372465112747705	0.5782995348386066
AST	0.7968265574733787	1.062435409962329
ATPM	6.8	6.8
ATPS4rpp	47.491620810453924	67.43163385658465
CLPNS181pp	0.00017859959484667343	0.00023813279301521106
CO2tex	-29.913704771614107	-20.604432011100812
CO2tpp	-29.913704771614107	-20.604432011100812
CS	4.660070254455538	6.3471056879882655
CLPNS160pp	0.0011608973665033773	0.0015478631554515232
CLPNS161pp	0.0003571991898070337	0.0004762655862577958
CTPS2	0.12412671842937908	0.16550229123910729
CYSabcpp	0.0696538419962669	0.09287178932834461
CYStex	0.06965384199634173	0.09287178932822826
CYTBO3_4pp	26.026641696312346	36.99999999999949
DCYTt2pp	0.14198667791560934	5.000000000000102
DCYTtex	0.14198667791561093	5.0
CYTK1	0.06170616002475526	0.08227488003308281
DHAD1	1.8870074144970597	10.276198598740777
DHDPRy	0.019645955434872776	0.026194607246484376
DHDPS	0.01964595543487278	0.02619460724648438
DALAt2pp	0.009822977717422255	0.013097303623228055
DHFR	0.14198667791561093	0.18931557055395842
DAPE	0.019645955434953066	0.026194607246566193
DASYN160	0.0408993072230892	0.054532409630898816
DASYN161	0.012948470627613529	0.017264627503448447
DASYN181	0.007858382173986699	0.01047784289863134
DCYTD	0.14198667791560934	5.000000000000103
DRPA	0.0	4.858013322084373
DTMPK	0.14198667791561093	0.1893155705540721
ARGabcpp	1.070083937610499	1.4267785834812374
DURIK1	0.1419866779156338	0.18931557055409934
DURIPP	0.0	4.858013322084275
ENO	11.383087555330462	23.254319406957734
EAR100x	0.19110156650183852	0.25480208866933296
EAR120x	0.19110156650183852	0.25480208866933296
EAR121x	0.04161370560394209	0.05548494080490123
EAR140x	0.11823293179804908	0.15764390906429335
EAR141x	0.0416137056039421	0.05548494080490124
EAR160x	0.0817986144461784	0.10906481926179755
EAR161x	0.041613705603942105	0.05548494080490124
FA140ACPHi	0.03643431735189345	0.04857908980251858
EAR181x	0.015716764347973394	0.020955685797262664
EAR40x	0.23271527210593335	0.31028702947417897
EAR60x	0.2327152721057624	0.31028702947417897
EAR80x	0.2327152721057624	0.31028702947417897
FRUptspp	1.2627420594359897	4.999999999999906
FRUtex	1.2627420594360501	5.0
FBA	5.726228876470095	9.3226392377626
FUM	4.941636980751696	6.706831938322125
G1PACT	0.07572622822144502	0.10096830429529338
G1PTT	0.1268057123521782	0.1690742831362167
G3PAT160	0.0408993072230892	0.05453240963089881
G3PAT161	0.012948470627613529	0.017264627503448444
G3PAT181	0.007858382173986699	0.010477842898631339
GALUi	0.071439837944997	0.09525311725994828
G3PD2	-0.08846633265443415	-0.06634974949065509
GAPD	11.383087555330007	23.254319406957734
GF6PTA	0.08554920593885543	0.11406560791850952
GHMT2r	-2.188343706965611	-0.4518569750014194
GK1	0.1303777042493266	0.17383693899910213
GLA	-0.0011906639658718632	-0.000892997974347054
GLCptspp	1.262742059436194	5.000000000000202
GLCtex_copy1	1.2627420594361638	5.000000000000227
GLNS	0.5641961201695205	0.7522614935593478
GLYCtpp	-0.0022622615350655906	-0.0016966961512707712
GLYK	0.0016966961513843123	0.002262261535114404
GLUDxi	-18.059666701085575	-0.9035420885539907
GLUDy	-0.839379812991865	8.01518647197463
GLUR	-0.026194607246452506	-0.01964595543483938
GLYt2pp	1.527026536071602	5.000000000000297
GLYtex	1.5270265360716166	5.000000000000341
GMHEPAT	0.006250985820177799	0.008334647760236067
GMHEPK	0.006250985820177799	0.008334647760236069
GMHEPPA	0.006250985820177799	0.008334647760236067
GMPS2	0.13037770424919626	0.173836938998983
FLDR	0.015180965563288941	0.020241287417716167
GLYCL	0.5938436529167923	2.3303303848811394
H2Otex	-35.90190034906106	-22.50523459723508
H2Otpp	-35.901900349061066	-22.505234597235017
HCO3E	1.5354207170339578	2.0472276227105795
ICDHyr	4.660070254455612	6.347105687988272
ILEt2rpp	0.1777065968876741	0.23694212918360336
ILEtex	0.17770659688778778	0.23694212918371704
IMPD	0.13037770424919629	0.17383693899898303
FRUK	1.2627420594361156	4.999999999999906
INSK	0.13037770424919626	0.17383693899898234
HISt2rpp	0.07947681971359088	0.10596909295145451
HIStex	0.07947681971359088	0.10596909295134083
HSDy	-0.31552595092307456	-0.23664446319230592
HSK	0.23664446319244528	0.31552595092322117
KARA1	-10.27619859874062	-1.8870074144970204
KAS14	0.23271527210591642	0.3102870294742836
KDOPP	0.00446498987155557	0.0059533198287400465
KDOPS	0.00446498987155557	0.005953319828740046
MAN6PI	-0.06310519018484229	-0.04732889263857487
MCOATA	1.5354207170325995	2.047227622709078
MCTP1App	0.009822977717422255	0.013097303623228114
MDH	4.941636980751355	6.706831938321784
LYSt2pp	0.21342651586035627	0.2845686878137745
LYStex	0.213426515860192	0.28456868781370304
METabcpp	0.08483480755955584	0.11311307674606098
METtex	0.08483480755967321	0.11311307674611726
NADHNQR	21.085004715560103	31.075124745688868
LEUt2rpp	0.34201822416116556	0.4560242988814025
NDPK1	0.40184908844025813	0.5357987845867456
NDPK2	0.3668435678471269	0.48912475712927517
NDPK3	0.0420602045898022	0.0560802727866303
MPTG	0.009822977717422255	0.013097303623228114
NDPK4	0.14198667791561093	0.1893155705541858
NDPK5	0.019645955434725693	0.02619460724633882
LEUtex	0.3420182241610519	0.4560242988814025
NDPK7	0.019645955434725693	0.02619460724633882
LPADSS	0.01821715867594673	0.024289544901259418
O2tex	13.013320848156013	18.500000000000227
O2tpp	13.013320848156013	18.500000000000114
PAPPT3	0.019645955434844514	0.026194607246456236
PDH	1.6094848323809143	7.717539144488125
PE160abcpp	0.026361300201664085	0.03514840026888127
PE161abcpp	0.008358461039552028	0.011144614719401378
PE181abcpp	0.005143668332032017	0.00685822444270854
PGPP181	0.0007143983794977855	0.0009525311726473025
PGSA160	0.0042863902763335335	0.00571518703523061
PGSA161	0.001339496961569047	0.0017859959487243834
PFK	0.7262288764698892	4.463486817034106
PGSA181	0.0007143983794977854	0.0009525311726472977
PG160abcpp	0.003228187676774863	0.004304250235819221
PG161abcpp	0.0010028367252537568	0.0013371156336373846
PHEt2rpp	0.18842257257961137	0.25123009677292885
PHEtex	0.188422572579384	0.25123009677270147
PG181abcpp	0.0005224038150208959	0.0006965384200114767
PGAMT	-0.10096830429529291	-0.07572622822146968
PGI	1.064496509139417	4.801754449703594
PIt2rpp	1.019375047638846	1.3591667301838015
PItex	1.0193750476388235	1.3591667301837356
PGK	-23.25431940695715	-11.383087555330093
PMANM	-0.06310519018461491	-0.047328892638461184
PGM	-23.254319406957052	-11.383087555330462
PGMT	-0.2643274003961551	-0.1982455502970879
PGPP160	0.0042863902763335335	0.005715187035230631
PGPP161	0.0013394969615690467	0.0017859959487243895
PSD160	0.036612916946755676	0.04881722259566839
PSD161	0.011608973666044483	0.01547863155472412
PSD181	0.007143983794488913	0.009525311725984075
PSSA160	0.036612916946755676	0.048817222595668376
PSSA161	0.011608973666044483	0.015478631554724122
PSSA181	0.007143983794488913	0.009525311725984073
