	minimum	maximum
3OAR80	0.22719349248734488	0.3029246566502479
3OAS100	0.2271934924873696	0.30292465665024376
3OAS120	0.18656718109222148	0.24875624145623318
3OAS121	0.040626311395327554	0.05416841519422277
3OAS140	0.18656718109222148	0.24875624145623318
3OAS141	0.04062631139532756	0.05416841519422278
3OAS160	0.07985772798158744	0.10647697064207096
3OAS161	0.04062631139532756	0.05416841519422278
3OAS181	0.015343842930074724	0.020458457240388927
3OAS60	0.2271934924873696	0.30292465665024376
3OAS80	0.2271934924873696	0.30292465665024376
3HAD100	0.227193492487607	0.302924656650464
3HAD120	0.1865671810922215	0.2487562414562332
3HAD121	0.04062631139532756	0.05416841519422278
3HAD140	0.11542754568508924	0.1539033942467488
3HAD141	0.04062631139532756	0.05416841519422278
3HAD160	0.07985772798149718	0.1064769706419807
3HAD161	0.04062631139532756	0.05416841519422278
3HAD181	0.015343842930074719	0.020458457240388916
3HAD40	0.2271934924874105	0.30292465665033647
3HAD60	0.2271934924874105	0.30292465665033647
3HAD80	0.2271934924874105	0.30292465665033647
A5PISO	0.004359046287277124	0.005812061716369499
3OAR100	0.22719349248757226	0.3029246566503616
3OAR120	0.18656718109218673	0.24875624145636266
3OAR121	0.040626311395327554	0.054168415194222774
3OAR140	0.18656718109207304	0.2487562414560216
ACLS	1.3017855832068033	14.369861723818481
3OAR141	0.040626311395327554	0.054168415194630205
3OAR160	0.07985772798156177	0.10647697064200656
3OAR161	0.040626311395327554	0.054168415194630205
3OAR181	0.015343842930074719	0.020458457240685138
3OAR40	0.22719349248734488	0.3029246566504753
3OAR60	0.22719349248734488	0.3029246566504753
ADNK1	0.09502720905689556	0.12670294541449306
ADNt2pp	0.22231136064279716	0.296415147529233
ADNtex	0.2223113606427205	0.2964151475292738
ACOATA	0.22719349248741325	0.3029246566502917
ABTA	0.5030339415425195	3.770052976695065
ACONTa	1.158711797706701	5.759390425681886
ACONTb	1.158711797706701	5.759390425681886
ABUTD	0.5030339415423486	3.770052976694723
ACS	0.035569817703501816	0.04742642360466908
AGMHE	0.006102664802071388	0.008136886402761851
ADA	0.1272841515859016	0.16971220211473986
AGMPTRCtpp	0.5030339415422986	3.7700529766947284
ACALD	0.2842098179249888	0.3789464239001745
AGMT	0.5030339415423486	3.770052976694809
ACCOAC	1.498988837232746	1.9986517829809163
AGPAT160	0.03992886399074858	0.053238485320998105
AGPAT161	0.012641234232626416	0.016854978976972534
AGPAT181	0.007671921465771236	0.010229228620913956
ADK1	0.5630144184498249	0.7506858912722691
ARGtex	0.76980757431852	4.036826609471063
ASAD	-0.3336123425133337	-0.2502092568848866
AKGDH	0.6556778561641393	5.200114575343091
ALAALAr	0.019179803663746497	0.025573071551661997
ASNS2	0.17784908851750902	0.23713211802338824
ASPK	0.2502092568848866	0.3336123425133337
ALAR	0.028769705495733433	0.038359607327492995
ALATA_L	-0.7857907440384224	-0.5893430580288168
ASPt2pp	0.6983192152083002	0.9310922869446039
ASPtex	0.6983192152083575	0.9310922869445903
ATPM	6.8	6.8
ATPS4rpp	44.978957516230686	66.98841336646596
CLPNS181pp	0.00017436185157748696	0.000232482468732087
CO2tex	-35.08797065695251	-20.025758101709243
CO2tpp	-31.764466353578655	-19.522724160166945
CS	1.1587117977068906	5.7593904256823585
CLPNS160pp	0.001133352034685231	0.0015111360462469747
CLPNS161pp	0.00034872370292760024	0.0004649649372368003
CTPS2	0.12118148678408637	0.16157531571211123
CYSabcpp	0.06800112208022405	0.09066816277364807
CYStex	0.06800112208020437	0.09066816277368162
CYTBO3_4pp	25.48528428092873	37.00000000000143
DCYTt2pp	0.4228274898576382	0.5637699864770104
DCYTtex	0.4228274898575819	0.5637699864770411
CYTK1	0.06024201968921261	0.08032269291891225
DHAD1	1.3017855832068035	14.369861723818483
DHDPRy	0.019179803663589158	0.02557307155145221
DHDPS	0.019179803663589158	0.025573071551452213
DALAt2pp	0.009589901831826468	0.012786535775768623
DHFR	0.1386176719327068	0.1848235625768666
DAPE	0.019179803663746497	0.02557307155154831
DASYN160	0.039928863990748575	0.053238485320998105
DASYN161	0.012641234232626416	0.016854978976972534
DASYN181	0.007671921465771237	0.010229228620913957
DCYTD	0.4228274898576382	0.563769986476902
ARGDCpp	0.5030339415423506	3.770052976694956
DRPA	0.284209817925012	0.37894642390014693
DTMPK	0.1386176719327068	0.1848235625768666
ARGabcpp	0.26677363277626354	0.35569817703501805
DURIK1	0.13861767193274807	0.18482356257690588
DURIPP	0.2842098179249888	0.3789464239002882
ENO	10.196199688272245	29.077712986556165
EAR100x	0.1865671810922215	0.24875624145606898
EAR120x	0.1865671810922215	0.24875624145606898
EAR121x	0.040626311395327554	0.054168415194630205
EAR140x	0.11542754568508926	0.15390339424669514
EAR141x	0.040626311395327554	0.054168415194630205
EAR160x	0.07985772798149716	0.10647697064199622
EAR161x	0.040626311395327554	0.054168415194630205
FA140ACPHi	0.03556981770350181	0.04742642360466908
EAR181x	0.015343842931542472	0.020458457241827915
EAR40x	0.22719349248741044	0.30292465665050733
EAR60x	0.22719349248741044	0.30292465665050733
EAR80x	0.22719349248741044	0.30292465665050733
FRUpts2pp	0.0	5.000000000000474
FRUtex	-2.2737367544323206e-13	5.000000000000341
FBA	5.035460348989248	14.476216998131152
FUM	4.425730832859244	6.120372437125184
G1PACT	0.0739294250308346	0.09857256670779051
G1PTT	0.12379691455630529	0.16506255274177095
GALKr	0.0	5.000000000000341
G3PAT160	0.039928863990748575	0.053238485320990334
G3PAT161	0.012641234232626414	0.016854978976916922
G3PAT181	0.007671921465771236	0.010229228620926857
GALUi	0.06974474059538273	0.09299298746017669
GALt2pp	0.0	5.000000000000211
G3PD2	-0.08636723710378647	-0.06477542782783985
GALtex	0.0	5.000000000000455
GAPD	10.196199688272433	29.07771298655627
GF6PTA	0.08351932686258372	0.11135910248359486
GHMT2r	-0.5881806456856111	-0.4411354842641231
GK1	0.12728415158608186	0.1697122021148516
GLA	-0.0011624123432056876	-0.0008718092575463743
GLCptspp	0.0	4.999999999999846
GLCtex_copy1	0.0	5.0
GLNS	0.5508090888497923	0.7344121184667086
GLYCtpp	-0.002208583452329549	-0.001656437589304005
GLYK	0.0016564375893392282	0.0022085834523762437
GLUDxi	-19.78136705676434	0.6395447253897828
GLUDy	-2.204160111207557	11.840054483102335
GLUR	-0.02557307155154831	-0.01917980366363281
GLYt2pp	1.4907938302203794	1.9877251069605015
GLYtex	1.4907938302203547	1.9877251069605109
GMHEPAT	0.006102664802071389	0.008136886402761851
GMHEPK	0.006102664802071388	0.008136886402761851
GMHEPPA	0.006102664802071389	0.008136886402761853
GMPS2	0.12728415158599093	0.16971220211476443
GLYCL	0.5797531561967998	0.7730042082623518
H2Otex	-40.854158905853865	-26.339993574380223
H2Otpp	-40.854158905853865	-26.339993574380173
HCO3E	1.4989888372325595	1.9986517829798913
HXPRT	0.12728415158599093	0.169712202114706
Htex	-2.7172473993306623	0.6218336932546288
ICDHyr	1.158711797707383	5.759390425682227
ILEt2rpp	0.17349004223024167	0.23132005630714048
ILEtex	0.17349004223035536	0.23132005630714048
IMPD	0.12728415158599093	0.1697122021147092
HISt2rpp	0.07759102391196393	0.10345469854939893
HIStex	0.07759102391196393	0.10345469854939893
IPMD	0.3339029455990488	0.44520392746548093
IPPMIa	-0.44520392746528614	-0.33390294559887934
IPPMIb	-0.44520392746517246	-0.33390294559876565
IPPS	0.33390294559887584	0.4452039274652273
HSDy	-0.3080392709617854	-0.2310294532212538
HSK	0.231029453221274	0.3080392709616987
KARA1	-14.369861723818417	-1.301785583206538
KAS14	0.22719349248741325	0.3029246566502917
KDOPP	0.004359046287193849	0.005812061716259534
KDOPS	0.004359046287193849	0.005812061716259534
MAN6PI	-0.06160785419228887	-0.04620589064415981
MCOATA	1.498988837232119	1.998651782981433
MCTP1App	0.009589901831826468	0.012786535775768625
MDH	4.425730832859244	6.120372437124956
LYSt2pp	0.208362412527866	0.27781655003715466
LYStex	0.20836241252766285	0.2778165500370733
METabcpp	0.08282187945668315	0.11042917260891086
METtex	0.08282187945678743	0.11042917260886043
NADHNQR	21.059553448069323	31.247668903660497
LEUTAi	0.3339029455990489	0.44520392746548876
NDPK1	0.3923141658475515	0.5230855544634778
NDPK2	0.3581392429560992	0.477518990608246
NDPK3	0.0410622160255798	0.054749621367250256
MPTG	0.009589901831826468	0.012786535775771062
NDPK4	0.1386176719327068	0.1848235625769803
NDPK5	0.019179803663746497	0.025573071551661997
NDPK7	0.019179803663746497	0.025573071551661997
NDPK8	0.014820757376469373	0.019761009835292498
LPADSS	0.017784908851750908	0.023713211802339058
O2tex	12.74264214046434	18.500000000000796
O2tpp	12.74264214046434	18.500000000000796
OMCDC	0.3339029455990488	0.4452039274654832
PAPPT3	0.019179803663652937	0.025573071551542124
PDH	2.97294686242826	7.804369464950563
PE160abcpp	0.025735809279592486	0.03431441237279615
PE161abcpp	0.008160134649626885	0.01088017953283762
PE181abcpp	0.005021621322847314	0.006695495097130843
