reaction	linear_coefficient
4PEPTabcpp	0.00029803713672391276
3PEPTabcpp	0.00029803713672391276
12PPDt	0.044143263454257474
42A12BOOXpp	0.007078346716535684
PEAMNOpp	0.007078346716535684
TYROXDApp	0.007078346716535684
13PPDH	0.031586240699455426
ARGDCpp	0.0003206033016355957
4HTHRS	0.00268573159263581
THRS	0.00268573159263581
ARGORNt7pp	0.014046212651617094
ARGSS	0.0015241496410768884
ARGSL	0.0015241496410768884
MALTabcpp	0.0005922571480027602
MALTTTRabcpp	0.0005922571480027602
14GLUCANabcpp	0.0005922571480027602
MALTHXabcpp	0.0005922571480027602
MALTPTabcpp	0.0005922571480027602
MALTTRabcpp	0.0005922571480027602
MALTTTRtexi	0.0005647369179934307
MALTTRtexi	0.0005647369179934307
MALTtexi	0.0005647369179934307
MALTHXtexi	0.0005647369179934307
GLCtex_copy2	0.0005647369179934307
MALTPTtexi	0.0005647369179934307
14GLUCANtexi	0.0005647369179934307
4PCP	0.019627401425636386
UM4PCP	0.019627401425636386
AGM4PCP	0.019627401425636386
AM4PCP	0.019627401425636386
DHAtex	0.0001017484288869788
HCINNMtex	0.0001017484288869788
L_LACtex	0.0001017484288869788
CD2tex	0.0001017484288869788
DOPAtex	0.0001017484288869788
GLCRtex	0.0001017484288869788
GLYC2Ptex	0.0001017484288869788
MOBDtex	0.0001017484288869788
GLCUR1Ptex	0.0001017484288869788
INSTtex	0.0001017484288869788
SKMtex	0.0001017484288869788
FALDtex	0.0001017484288869788
HIStex	0.0001017484288869788
DINStex	0.0001017484288869788
GLNtex	0.0001017484288869788
IDONtex	0.0001017484288869788
AGMtex	0.0001017484288869788
DSERtex	0.0001017484288869788
GLYALDtex	0.0001017484288869788
MAN6Ptex	0.0001017484288869788
CUtex	0.0001017484288869788
DAPtex	0.0001017484288869788
FE2tex	0.0001017484288869788
DGSNtex	0.0001017484288869788
NAtex	0.0001017484288869788
ACGAtex	0.0001017484288869788
CA2tex	0.0001017484288869788
BUTSO3tex	0.0001017484288869788
ACALDtex	0.0001017484288869788
ARGtex	0.0001017484288869788
ANHGMtex	0.0001017484288869788
PItex	0.0001017484288869788
BALAtex	0.0001017484288869788
G3PEtex	0.0001017484288869788
CU2tex	0.0001017484288869788
HXAtex	0.0001017484288869788
ACGAM1Ptex	0.0001017484288869788
ACtex	0.0001017484288869788
DMSOtex	0.0001017484288869788
GALtex	0.0001017484288869788
CMPtex	0.0001017484288869788
GLYtex	0.0001017484288869788
SO2tex	0.0001017484288869788
CYSDtex	0.0001017484288869788
FRUtex	0.0001017484288869788
FRUURtex	0.0001017484288869788
CYNTtex	0.0001017484288869788
G1Ptex	0.0001017484288869788
IMPtex	0.0001017484288869788
ABUTtex	0.0001017484288869788
MSO3tex	0.0001017484288869788
PYRtex	0.0001017484288869788
TREtex	0.0001017484288869788
GLYBtex	0.0001017484288869788
ASPtex	0.0001017484288869788
FUCtex	0.0001017484288869788
ACSERtex	0.0001017484288869788
H2Stex	0.0001017484288869788
NACtex	0.0001017484288869788
NH4tex	0.0001017484288869788
5DGLCNtex	0.0001017484288869788
HG2tex	0.0001017484288869788
SERtex	0.0001017484288869788
G3PCtex	0.0001017484288869788
GTPtex	0.0001017484288869788
HOMtex	0.0001017484288869788
D_LACtex	0.0001017484288869788
GAMAN6Ptex	0.0001017484288869788
MNLtex	0.0001017484288869788
FUMtex	0.0001017484288869788
GLYCAtex	0.0001017484288869788
INDOLEtex	0.0001017484288869788
OROTtex	0.0001017484288869788
HYXNtex	0.0001017484288869788
MMETtex	0.0001017484288869788
ORNtex	0.0001017484288869788
CLtex	0.0001017484288869788
GALCTNLtex	0.0001017484288869788
GALURtex	0.0001017484288869788
ALLtex	0.0001017484288869788
UDPGLCURtex	0.0001017484288869788
DIMPtex	0.0001017484288869788
GLUtex	0.0001017484288869788
TRPtex	0.0001017484288869788
BUTtex	0.0001017484288869788
DCMPtex	0.0001017484288869788
MANtex	0.0001017484288869788
AKGtex	0.0001017484288869788
H2O2tex	0.0001017484288869788
LYStex	0.0001017484288869788
NI2tex	0.0001017484288869788
UDPGALtex	0.0001017484288869788
ASCBtex	0.0001017484288869788
