	minimum	maximum
3OAR80	0.2327799743814012	0.3103732991748984
3OAS100	0.23277997438126855	0.31037329917503537
3OAS120	0.19115469883880792	0.2548729317853392
3OAS121	0.041625275542732244	0.055500367389967775
3OAS140	0.19115469883894373	0.254872931785475
3OAS141	0.04162527554273225	0.05550036738996778
3OAS160	0.08182135707281436	0.10909514276394645
3OAS161	0.04162527554273225	0.05550036738996778
3OAS181	0.015721134111228253	0.02096151214795253
3OAS60	0.23277997438126855	0.31037329917503537
3OAS80	0.23277997438126855	0.31037329917503537
3HAD100	0.23277997438165854	0.31037329917536116
3HAD120	0.19115469883894376	0.2548729317854751
3HAD121	0.04162527554273225	0.05550036738996778
3HAD140	0.11826580432817886	0.15768773910444403
3HAD141	0.041625275542732265	0.055500367389967796
3HAD160	0.08182135707289658	0.1090951427640287
3HAD161	0.041625275542732265	0.055500367389967796
3HAD181	0.015721134111228253	0.020961512147952534
3HAD40	0.23277997438132783	0.3103732991749898
3HAD60	0.23277997438132783	0.3103732991749898
3HAD80	0.23277997438132783	0.3103732991749898
A5PISO	0.004466231281412547	0.005954975041731814
3OAR100	0.23277997438151488	0.3103732991752395
3OAR120	0.19115469883888636	0.254872931785485
3OAR121	0.04162527554273225	0.055500367389967775
3OAR140	0.19115469883888636	0.254872931785485
ACLS	3.189067784096226	11.786795698298379
3OAR141	0.04162527554273226	0.05550036738993056
3OAR160	0.08182135707272664	0.10909514276488608
3OAR161	0.04162527554273226	0.05550036738993056
3OAR181	0.01572113411122825	0.020961512148474488
3OAR40	0.2327799743814012	0.3103732991760353
3OAR60	0.2327799743814012	0.3103732991760353
ADNK1	0.0973638419298169	0.1298184559118155
ADNt2pp	0.22777779534370093	0.3037037271302726
ADNtex	0.22777779534374076	0.3037037271302552
ACOATA	0.2327799743812875	0.3103732991750121
ABTA	1.2308933411254428	2.165831858361865
ACONTa	3.1792574734554364	5.618105901067793
ACONTb	3.1792574734554364	5.618105901067793
ABUTD	1.2308933411254428	2.1658318583618654
ACS	0.03644444725536449	0.048592596340485995
AGMHE	0.006252723793812535	0.008336965058416714
ADA	0.13041395341388398	0.17388527121845707
AGMPTRCtpp	1.2308933411252383	2.1658318583617984
ACALD	0.0	4.857973845254492
AGMT	1.2308933411252718	2.165831858361866
ACCOAC	1.5358476130151744	2.0477968173600978
AGPAT160	0.04091067853644829	0.054547571382430875
AGPAT161	0.012952070715752006	0.01726942762072804
AGPAT181	0.007860567055298964	0.010480756073846312
ADK1	0.7376427584172234	0.9835236778941407
ARGtex	1.504226695540524	2.4391652127771977
ASAD	-0.3418155673949741	-0.2563616755463727
AKGDH	2.663854383592248	4.935742595665972
ALAALAr	0.019651417637646773	0.026201890183415344
ASNS2	0.18222223627682246	0.24296298170244904
ASPK	0.256361675546259	0.3418155673950878
ALAR	0.029477126456527003	0.039302835275293546
ALATA_L	-0.8051126256415273	-0.6038344692309465
ASPTA	-0.9539870016845953	-0.7154902512631907
ATPM	6.8	6.8
ATPS4rpp	45.39403767017149	66.9826856784156
CLPNS181pp	0.000178649251324714	0.0002381990017283897
CO2tex	-28.364516431370134	-21.32079031975684
CO2tpp	-26.611411746196154	-20.089896978631373
CS	3.179257473453556	5.618105901067727
CLPNS160pp	0.0011612201330990501	0.0015482935107229423
CLPNS161pp	0.0003572985024220543	0.00047639800322940573
CTPS2	0.12416122962009891	0.16554830616010918
CYSabcpp	0.06967320798819683	0.09289761065093641
CYStex	0.06967320798821675	0.09289761065099356
CYTBO3_4pp	25.012876254174067	37.0000000000015
DCYTt2pp	0.14202615474526267	5.000000000000031
DCYTtex	0.1420261547453947	5.0
CYTK1	0.06172331630750705	0.08229775507675186
DHAD1	3.1890677840969057	11.786795698298382
DHDPRy	0.01965141763765469	0.02620189018353959
DHDPS	0.01965141763765469	0.026201890183539592
DALAt2pp	0.00982570881884827	0.013100945091797692
DHFR	0.14202615474516733	0.18936820632688978
DAPE	0.019651417637646773	0.026201890183642718
DASYN160	0.04091067853644828	0.05454757138243088
DASYN161	0.012952070715752006	0.017269427620728042
DASYN181	0.007860567055298966	0.010480756073846312
DCYTD	0.14202615474526267	4.999999999999877
ARGDCpp	1.2308933411252085	2.1658318583618534
DRPA	0.0	4.857973845254392
DTMPK	0.14202615474516733	0.18936820632688978
ARGabcpp	0.27333335441523365	0.3644444725536448
DURIK1	0.14202615474520855	0.18936820632694476
DURIPP	-1.1368683772161603e-13	4.857973845254378
ENO	13.61713603674832	23.757583782168012
EAR100x	0.1911546988388079	0.25487293178634485
EAR120x	0.19115469883894373	0.25487293178634485
EAR121x	0.041625275542732244	0.055500367389930555
EAR140x	0.11826580432817885	0.1576877391054155
EAR141x	0.04162527554273225	0.055500367389930555
EAR160x	0.08182135707289658	0.10909514276486175
EAR161x	0.04162527554273226	0.055500367389930555
FA140ACPHi	0.0364444472553645	0.04859259634048599
EAR181x	0.01572113411059793	0.020961512147692624
EAR40x	0.23277997438126855	0.3103732991760037
EAR60x	0.23277997438126855	0.3103732991760037
EAR80x	0.23277997438126855	0.31037329917613954
FRUpts2pp	2.3120517629459756	5.000000000000827
FRUtex	2.3120517629459982	5.000000000000796
FBA	6.843276127659806	9.53122436471449
FUM	4.829686241955301	6.580941745128257
G1PACT	0.0757472825308608	0.10099637670776791
G1PTT	0.12684096838876857	0.16912129118506503
GALKr	0.06788671547565173	0.0905156206341644
G3PAT160	0.04091067853644829	0.05454757138201433
G3PAT161	0.012952070715752006	0.01726942762100763
G3PAT181	0.007860567055298964	0.010480756073660998
GALUi	0.0714597005008215	0.09527960066774908
GALt2pp	0.06788671547557111	0.09051562063415233
G3PD2	-0.08849092912043943	-0.06636819684001694
GALtex	0.06788671547565173	0.0905156206342781
GAPD	13.617136036748368	23.757583782168066
GF6PTA	0.08557299134967371	0.11409732179961492
GHMT2r	-0.6026434742227593	-0.45198260566712634
GK1	0.13041395341383577	0.1738852712184098
GLA	-0.0011909950084145748	-0.0008932462562825094
GLCptspp	2.3120517629470454	4.999999999999846
GLCtex_copy1	2.312051762947249	5.0
GLNS	0.5643529847046489	0.7524706462728867
GLYCtpp	-0.0022628905160217982	-0.001697167887073192
GLYK	0.0016971678870618158	0.0022628905163106024
GLUDxi	-17.27422478215874	-2.556427302210409
GLUDy	-0.025233027629724347	7.964713572583378
GLUR	-0.026201890183642718	-0.01965141763776046
GLYt2pp	1.5274510982031415	2.0366014642703756
GLYtex	1.527451098203187	2.036601464270575
GMHEPAT	0.006252723793812536	0.008336965058416714
GMHEPK	0.006252723793812536	0.008336965058416714
GMHEPPA	0.006252723793812535	0.008336965058416714
GMPS2	0.130413953413884	0.17388527121845707
GLYCL	0.5940087604124006	0.7920116805496057
H2Otex	-34.301317924925	-23.223511549333125
H2Otpp	-34.301317924925115	-23.223511549333125
HCO3E	1.5358476130149938	2.047796817352264
Htex	-1.8026289981163202	-0.8676904808700366
ICDHyr	3.1792574734565733	5.618105901066997
ILEt2rpp	0.17775600499555821	0.23700800666074429
ILEtex	0.17775600499544453	0.23700800666085797
IMPD	0.130413953413884	0.1738852712184793
INSK	0.130413953413884	0.17388527121852684
HISt2rpp	0.07949891680698329	0.10599855574275807
HIStex	0.07949891680698329	0.10599855574264438
IPMD	0.34211331614717166	0.4561510881963375
IPPMIa	-0.45615108819617944	-0.34211331614710616
IPPMIb	-0.45615108819595207	-0.34211331614710616
IPPS	0.34211331614716106	0.45615108819603634
HSDy	-0.31561367721155875	-0.23671025790861222
HSK	0.23671025790861744	0.3156136772114899
KARA1	-11.786795698298306	-3.18906778409621
KAS14	0.23277997438126855	0.31037329917502526
KDOPP	0.0044662312812946674	0.005954975041726267
KDOPS	0.0044662312812946674	0.005954975041726267
MAN6PI	-0.06312273544233449	-0.047342051581722444
MCOATA	1.5358476130151075	2.0477968173599947
MCTP1App	0.00982570881884827	0.013100945091797694
MDH	3.894747724718968	6.565372812031342
ME2	0.0	0.9349385172355049
LYSt2pp	0.21348585524588518	0.2846478069945135
LYStex	0.2134858552458354	0.2846478069944851
METabcpp	0.08485839434459871	0.11314452579279828
METtex	0.08485839434467835	0.11314452579279077
NADHNQR	20.18319001222244	31.181444441919894
LEUTAi	0.34211331614717166	0.456151088196177
NDPK1	0.11076253577607531	0.1476833810346534
NDPK2	0.366945562071578	0.4892607494285812
NDPK3	0.04207189866974659	0.056095864892881764
MPTG	0.00982570881884827	0.013100945091796204
NDPK4	0.14202615474516733	0.18936820632688978
NDPK5	0.01965141763776046	0.026201890183756404
NDPK7	0.01965141763776046	0.026201890183756404
NDPK8	0.015185186356347913	0.020246915141797217
LPADSS	0.01822222362768225	0.02429629817024024
O2tex	12.506438127088927	18.499999999995794
O2tpp	12.506438127088927	18.499999999995794
OMCDC	0.34211331614717166	0.456151088196177
PAPPT3	0.01965141763769654	0.02620189018359241
PDH	0.471327367020211	7.4579664580106115
PE160abcpp	0.026368629484763723	0.03515817264636
PE161abcpp	0.008360784958583618	0.011147713278114146
PE181abcpp	0.005145098436051459	0.006860131248070246
PGPP181	0.0007145970052274966	0.0009527960068967725
PGSA160	0.004287582029832009	0.005716776039847665
PGSA161	0.0013398693843858676	0.00178649251251576
PFK	6.843276127659856	9.531224364714552
PGSA181	0.0007145970052274966	0.0009527960070843534
PG160abcpp	0.003229085216165172	0.004305446955386723
PG161abcpp	0.0010031155457762495	0.0013374873940937056
PHEt2rpp	0.18847496007060727	0.2512999467608097
PHEtex	0.18847496007049358	0.251299946760696
PG181abcpp	0.0005225490601318258	0.0006967320802901259
PGAMT	-0.10099637670782613	-0.0757472825308696
PGI	2.181637809530571	4.869586046585255
PIt2rpp	1.0196584664349757	1.3595446219334235
PItex	1.0196584664349757	1.3595446219334235
PGK	-23.757583782168012	-13.617136036748207
PMANM	-0.06312273544233449	-0.04734205158160876
PGM	-23.757583782168012	-13.61713603674832
PGMT	-0.17388527121886455	-0.13041395341429052
PGPP160	0.004287582029832008	0.005716776039848171
PGPP161	0.0013398693843858674	0.0017864925125154157
PSD160	0.03662309650661628	0.04883079534215728
PSD161	0.011612201331366138	0.015482935108488893
PSD181	0.007145970050071469	0.009527960066762394
PSSA160	0.036623096506616284	0.04883079534215728
PSSA161	0.011612201331366138	0.015482935108488893
PSSA181	0.007145970050071469	0.009527960066762394
PTRCTA	1.2308933411254428	2.165831858363039
RNDR1	0.015185186356269694	0.020246915142014252
PTRCt2pp	1.2308933411254428	2.1658318583630387
RNDR2	0.01965141763775454	0.02620189018362684
RNDR3	0.01965141763775454	0.02620189018362684
RPE	-0.2655918868617846	-0.19919391514645213
PYK	6.234255337910923	13.733466133252684
RPI	-0.25963691182016646	-0.1947276838649259
S7PI	0.006252723793812534	0.008336965058416712
SDPDS	0.019651417637654694	0.026201890183539592
SDPTA	-0.026201890183415344	-0.01965141763776046
PPK	-1.9191574464985024	-1.4393680848742179
PPM2	-3.410605131648481e-13	4.857973845254378
TDPDRE	0.12684096838876857	0.16912129118502475
TDPDRR	0.12684096838876857	0.16912129118502475
TDPGDH	0.12684096838876854	0.16912129118502475
TDSK	0.01822222362768225	0.024296298170242998
THDPS	0.019651417637654694	0.02620189018353959
SSALy	1.2308933411252718	2.1658318583618645
SUCDi	4.829686241955467	6.580941745128334
THRS	0.23671025790861744	0.3156136772114899
SUCOAS	-4.909725277260907	-2.6442029659563473
T2DECAI	0.041625275542628515	0.05550036738986819
TALA	-0.13696442596017278	-0.10272331947032853
TKT1	-0.1286274609017255	-0.09647059567623728
TKT2	-0.13696442595983171	-0.10272331947010116
TPI	6.77690793082013	9.464856167874473
TMDS	0.14202615474520855	0.18936820632694473
TRDR	0.05448802163177878	0.07265069550926793
TRPt2rpp	0.05895425291316769	0.07860567055081447
TRPtex	0.05895425291316769	0.07860567055092815
UDPGD	0.0008932462563514434	0.0011909950086082025
UGLT	0.06788671547553804	0.0905156206341644
UGMDDS	0.01965141763769654	0.026201890183595387
UHGADA	0.03644444725536449	0.048592596340485995
TYRt2rpp	0.05895425291316769	0.07860567055081447
UMPK	0.32907192080631376	0.43876256107478184
TYRtex	0.05895425291316769	0.07860567055092815
U23GAAT	0.0364444472553645	0.048592596340485995
UAAGDS	0.019651417637696535	0.026201890183595384
UPPRT	0.2911982795411209	0.3882643727210053
UAGAAT	0.03644444725523499	0.04859259634042701
UAGCVT	0.019651417637696542	0.026201890183595384
UAGDP	0.0757472825308608	0.10099637670776791
URAt2pp_copy2	-4.566775565713101	0.34429457035696487
URAtex	-4.566775565713215	0.3442945703568512
UAGPT3	0.01965141763769654	0.026201890183601625
UAMAGS	0.01965141763769654	0.02620189018360163
UAMAS	0.01965141763769654	0.02620189018360163
UAPGR	0.019651417637696542	0.02620189018360163
UDCPDP	0.01965141763769654	0.026201890183601625
UREA	1.2308933411254428	2.1658318583618654
PROt2rpp	-30.986470916467283	-20.012579977277255
USHD	0.01822222362768225	0.024296298170243
VALTA	-11.4446823821321	-2.8469544679492174
PROt4pp	20.183190012231794	31.181444441908393
VALt2rpp	-11.159736826385597	-2.5620089122026
VALtex	-11.15973682638571	-2.5620089122031686
PROtex	0.17061003494586657	0.2274800465941098
PRPPS	0.2911982795411632	0.3882643727213235
EX_co2_e	21.32079031975502	28.3645164313607
EX_cys__L_e	-0.09289761065104685	-0.06967320798818477
EX_dcyt_e	-5.0	-0.1420261547299475
EX_adn_e	-0.3037037271254466	-0.2277777953434823
EX_h_e	0.8676904808654768	1.8026289981157362
EX_arg__L_e	-2.439165212772237	-1.5042266955405186
EX_fru_e	-5.0	-2.3120517629458144
EX_h2o_e	23.223511549315987	34.301317924929776
EX_pi_e	-1.3595446219146652	-1.0196584664377042
EX_gal_e	-0.0905156206341049	-0.06788671547557446
EX_pro__L_e	-0.22748004659429188	-0.17061003494567917
EX_his__L_e	-0.10599855574271988	-0.07949891680709076
EX_glc__D_e	-5.0	-2.3120517629456656
EX_gly_e	-2.036601464271038	-1.527451098203084
EX_ile__L_e	-0.23700800666083754	-0.17775600499550315
EX_trp__L_e	-0.0786056705508642	-0.05895425291310907
EX_tyr__L_e	-0.0786056705508642	-0.05895425291310907
EX_ura_e	-0.3442945703569702	4.566775565722434
EX_val__L_e	2.562008912203158	11.159736826414182
BIOMASS_	0.8932462562589336	1.1909950083452447
EX_lys__L_e	-0.2846478069944318	-0.21348585524596686
EX_met__L_e	-0.11314452579290535	-0.08485839434472897
EX_o2_e	-18.5	-12.50643812708843
EX_phe__L_e	-0.25129994676079015	-0.18847496007054332
