reaction	linear_coefficient
3PEPTabcpp	0.0002696291284479008
4PEPTabcpp	0.00018443142570796135
12PPDt	0.005592095238032758
PEAMNOpp	0.015839962276640626
42A12BOOXpp	0.015839962276640626
TYROXDApp	0.015839962276640626
13PPDH	0.011159524623050896
ARGDCpp	0.00036239951409310507
4HTHRS	0.0021486262365638937
THRS	0.0021486262365638937
ARGORNt7pp	0.00799541849265678
ARGSL	0.0005229245393625627
ARGSS	0.0005229245393625627
MALTTRabcpp	0.00018098097909016655
14GLUCANabcpp	0.00018098097909016655
MALTabcpp	0.00018098097909016655
MALTPTabcpp	0.00018098097909016655
MALTTTRabcpp	0.00018098097909016655
MALTHXabcpp	0.00018098097909016655
MALTHXtexi	0.0001724319343773485
MALTPTtexi	0.0001724319343773485
14GLUCANtexi	0.0001724319343773485
GLCtex_copy2	0.0001724319343773485
MALTtexi	0.0001724319343773485
MALTTTRtexi	0.0001724319343773485
MALTTRtexi	0.0001724319343773485
UM4PCP	0.0060679681134756715
4PCP	0.0060679681134756715
AGM4PCP	0.0060679681134756715
AM4PCP	0.0060679681134756715
23CUMPtex	7.100527571500369e-05
ACMUMtex	7.100527571500369e-05
3AMPtex	7.100527571500369e-05
AGMtex	7.100527571500369e-05
GLUtex	7.100527571500369e-05
THMDtex	7.100527571500369e-05
CO2tex	7.100527571500369e-05
PACALDtex	7.100527571500369e-05
ACGALtex	7.100527571500369e-05
METSOX1tex	7.100527571500369e-05
Zn2tex	7.100527571500369e-05
MNLtex	7.100527571500369e-05
THMtex	7.100527571500369e-05
PROtex	7.100527571500369e-05
ACGAL1Ptex	7.100527571500369e-05
GSNtex	7.100527571500369e-05
23CGMPtex	7.100527571500369e-05
ACSERtex	7.100527571500369e-05
GAMtex	7.100527571500369e-05
VALtex	7.100527571500369e-05
ACALDtex	7.100527571500369e-05
GALtex	7.100527571500369e-05
MAN6Ptex	7.100527571500369e-05
DGSNtex	7.100527571500369e-05
DAMPtex	7.100527571500369e-05
TAURtex	7.100527571500369e-05
ARGtex	7.100527571500369e-05
DALAtex	7.100527571500369e-05
GTHRDtex	7.100527571500369e-05
NI2tex	7.100527571500369e-05
PPPNtex	7.100527571500369e-05
URAtex	7.100527571500369e-05
PSERtex	7.100527571500369e-05
SUCCtex	7.100527571500369e-05
GLYCtex	7.100527571500369e-05
SBTtex	7.100527571500369e-05
ABUTtex	7.100527571500369e-05
D_LACtex	7.100527571500369e-05
NMNtex	7.100527571500369e-05
DCMPtex	7.100527571500369e-05
ORNtex	7.100527571500369e-05
PROGLYtex	7.100527571500369e-05
R5Ptex	7.100527571500369e-05
DINStex	7.100527571500369e-05
TCYNTtex	7.100527571500369e-05
THRPtex	7.100527571500369e-05
23CCMPtex	7.100527571500369e-05
LYStex	7.100527571500369e-05
UDPACGALtex	7.100527571500369e-05
XMPtex	7.100527571500369e-05
SKMtex	7.100527571500369e-05
XANtex	7.100527571500369e-05
CYTDtex	7.100527571500369e-05
GAMAN6Ptex	7.100527571500369e-05
CHLtex	7.100527571500369e-05
MANtex	7.100527571500369e-05
GLYALDtex	7.100527571500369e-05
MALtex	7.100527571500369e-05
DHAtex	7.100527571500369e-05
G3PGtex	7.100527571500369e-05
G6Ptex	7.100527571500369e-05
SO2tex	7.100527571500369e-05
PSCLYStex	7.100527571500369e-05
CMPtex	7.100527571500369e-05
METDtex	7.100527571500369e-05
LEUtex	7.100527571500369e-05
ACGAM1Ptex	7.100527571500369e-05
ISETACtex	7.100527571500369e-05
METSOX2tex	7.100527571500369e-05
SO4tex	7.100527571500369e-05
3CMPtex	7.100527571500369e-05
SO3tex	7.100527571500369e-05
UREAtex	7.100527571500369e-05
INSTtex	7.100527571500369e-05
MOBDtex	7.100527571500369e-05
PNTOtex	7.100527571500369e-05
G3PStex	7.100527571500369e-05
CYStex	7.100527571500369e-05
G3PEtex	7.100527571500369e-05
GTPtex	7.100527571500369e-05
XTSNtex	7.100527571500369e-05
H2O2tex	7.100527571500369e-05
BALAtex	7.100527571500369e-05
CRNtex	7.100527571500369e-05
G3PCtex	7.100527571500369e-05
ALLtex	7.100527571500369e-05
26DAHtex	7.100527571500369e-05
DIMPtex	7.100527571500369e-05
LYXtex	7.100527571500369e-05
NAtex	7.100527571500369e-05
CGLYtex	7.100527571500369e-05
ACMANAtex	7.100527571500369e-05
GAL1Ptex	7.100527571500369e-05
H2tex	7.100527571500369e-05
23CAMPtex	7.100527571500369e-05
ASPtex	7.100527571500369e-05
COBALT2tex	7.100527571500369e-05
DSERtex	7.100527571500369e-05
GMPtex	7.100527571500369e-05
H2Stex	7.100527571500369e-05
THRtex	7.100527571500369e-05
DDGLCNtex	7.100527571500369e-05
METtex	7.100527571500369e-05
CYNTtex	7.100527571500369e-05
THYMtex	7.100527571500369e-05
XYLUtex	7.100527571500369e-05
23DAPPAtex	7.100527571500369e-05
ADEtex	7.100527571500369e-05
CA2tex	7.100527571500369e-05
GLYtex	7.100527571500369e-05
MSO3tex	7.100527571500369e-05
SERtex	7.100527571500369e-05
GLYCLTtex	7.100527571500369e-05
