reaction	linear_coefficient
4PEPTabcpp	0.0003049739328561158
3PEPTabcpp	0.0004361572526198624
12PPDt	0.016829410886166307
PEAMNOpp	0.01492050415904204
42A12BOOXpp	0.01492050415904204
TYROXDApp	0.01492050415904204
13PPDH	0.01723850574115488
ARGDCpp	0.0005872503250811154
4HTHRS	0.004185537326124881
THRS	0.004185537326124881
ARGORNt7pp	0.013930925350595567
ARGSL	0.0009455392508291296
ARGSS	0.0009455392508291296
MALTabcpp	0.00031033643343049536
MALTPTabcpp	0.00031033643343049536
MALTTTRabcpp	0.00031033643343049536
MALTHXabcpp	0.00031033643343049536
MALTTRabcpp	0.00031033643343049536
14GLUCANabcpp	0.00031033643343049536
14GLUCANtexi	0.0002326208697454317
MALTTTRtexi	0.0002326208697454317
MALTTRtexi	0.0002326208697454317
MALTPTtexi	0.0002326208697454317
MALTtexi	0.0002326208697454317
GLCtex_copy2	0.0002326208697454317
MALTHXtexi	0.0002326208697454317
4PCP	0.017915324428791762
AM4PCP	0.017915324428791762
UM4PCP	0.017915324428791762
AGM4PCP	0.017915324428791762
ACMANAtex	6.665059012989369e-05
CGLYtex	6.665059012989369e-05
ASNtex	6.665059012989369e-05
METDtex	6.665059012989369e-05
4HOXPACDtex	6.665059012989369e-05
SERtex	6.665059012989369e-05
AGMtex	6.665059012989369e-05
DAMPtex	6.665059012989369e-05
FRUtex	6.665059012989369e-05
GLCUR1Ptex	6.665059012989369e-05
H2tex	6.665059012989369e-05
UMPtex	6.665059012989369e-05
ACSERtex	6.665059012989369e-05
PPALtex	6.665059012989369e-05
23CCMPtex	6.665059012989369e-05
ACALDtex	6.665059012989369e-05
FRULYStex	6.665059012989369e-05
TYRtex	6.665059012989369e-05
ACtex	6.665059012989369e-05
MNtex	6.665059012989369e-05
ARBtex	6.665059012989369e-05
MNLtex	6.665059012989369e-05
CLtex	6.665059012989369e-05
LEUtex	6.665059012989369e-05
23CUMPtex	6.665059012989369e-05
BUTtex	6.665059012989369e-05
IMPtex	6.665059012989369e-05
PACALDtex	6.665059012989369e-05
3UMPtex	6.665059012989369e-05
HG2tex	6.665059012989369e-05
NMNtex	6.665059012989369e-05
ASO3tex	6.665059012989369e-05
METSOX2tex	6.665059012989369e-05
GLCURtex	6.665059012989369e-05
23DAPPAtex	6.665059012989369e-05
CO2tex	6.665059012989369e-05
GLNtex	6.665059012989369e-05
DSERtex	6.665059012989369e-05
PPAtex	6.665059012989369e-05
UACGAMtex	6.665059012989369e-05
ACMUMtex	6.665059012989369e-05
DIMPtex	6.665059012989369e-05
ALAALAtex	6.665059012989369e-05
DHAtex	6.665059012989369e-05
ALLtex	6.665059012989369e-05
FORtex	6.665059012989369e-05
ABUTtex	6.665059012989369e-05
GALBDtex	6.665059012989369e-05
HIStex	6.665059012989369e-05
NO3tex	6.665059012989369e-05
CRNtex	6.665059012989369e-05
CYSDtex	6.665059012989369e-05
FALDtex	6.665059012989369e-05
GLCtex_copy1	6.665059012989369e-05
FRUURtex	6.665059012989369e-05
PHEtex	6.665059012989369e-05
DTMPtex	6.665059012989369e-05
D_LACtex	6.665059012989369e-05
INDOLEtex	6.665059012989369e-05
RMNtex	6.665059012989369e-05
CA2tex	6.665059012989369e-05
G6Ptex	6.665059012989369e-05
GLYCLTtex	6.665059012989369e-05
BALAtex	6.665059012989369e-05
CMPtex	6.665059012989369e-05
PEAMNtex	6.665059012989369e-05
NOtex	6.665059012989369e-05
TAURtex	6.665059012989369e-05
CU2tex	6.665059012989369e-05
DGSNtex	6.665059012989369e-05
CYNTtex	6.665059012989369e-05
URAtex	6.665059012989369e-05
GLCNtex	6.665059012989369e-05
AKGtex	6.665059012989369e-05
NI2tex	6.665059012989369e-05
3GMPtex	6.665059012989369e-05
PROGLYtex	6.665059012989369e-05
DUMPtex	6.665059012989369e-05
PTRCtex	6.665059012989369e-05
23CAMPtex	6.665059012989369e-05
HYXNtex	6.665059012989369e-05
PItex	6.665059012989369e-05
DALAtex	6.665059012989369e-05
FE3tex	6.665059012989369e-05
GTHRDtex	6.665059012989369e-05
MOBDtex	6.665059012989369e-05
O2tex	6.665059012989369e-05
TCYNTtex	6.665059012989369e-05
34dhpactex	6.665059012989369e-05
MELIBtex	6.665059012989369e-05
SKMtex	6.665059012989369e-05
ASPtex	6.665059012989369e-05
DCMPtex	6.665059012989369e-05
GTHOXtex	6.665059012989369e-05
METSOX1tex	6.665059012989369e-05
SO2tex	6.665059012989369e-05
DCAtex	6.665059012989369e-05
GAL1Ptex	6.665059012989369e-05
GLYCtex	6.665059012989369e-05
ASCBtex	6.665059012989369e-05
NO2tex	6.665059012989369e-05
UREAtex	6.665059012989369e-05
3AMPtex	6.665059012989369e-05
COBALT2tex	6.665059012989369e-05
RIBtex	6.665059012989369e-05
AMPtex	6.665059012989369e-05
NAtex	6.665059012989369e-05
G3PGtex	6.665059012989369e-05
SO3tex	6.665059012989369e-05
DGMPtex	6.665059012989369e-05
SO4tex	6.665059012989369e-05
UDPACGALtex	6.665059012989369e-05
DINStex	6.665059012989369e-05
NH4tex	6.665059012989369e-05
3CMPtex	6.665059012989369e-05
ACGAL1Ptex	6.665059012989369e-05
HXAtex	6.665059012989369e-05
HCINNMtex	6.665059012989369e-05
CUtex	6.665059012989369e-05
CD2tex	6.665059012989369e-05
CYANtex	6.665059012989369e-05
GLCRtex	6.665059012989369e-05
BUTSO3tex	6.665059012989369e-05
CHLtex	6.665059012989369e-05
GTPtex	6.665059012989369e-05
MSO3tex	6.665059012989369e-05
ANHGMtex	6.665059012989369e-05
LYStex	6.665059012989369e-05
O2Stex	6.665059012989369e-05
G3PItex	6.665059012989369e-05
THRtex	6.665059012989369e-05
FUCtex	6.665059012989369e-05
NACtex	6.665059012989369e-05
CYTDtex	6.665059012989369e-05
METtex	6.665059012989369e-05
GLYALDtex	6.665059012989369e-05
23CGMPtex	6.665059012989369e-05
ACGAM1Ptex	6.665059012989369e-05
THYMtex	6.665059012989369e-05
DDGLCNtex	6.665059012989369e-05
MAN6Ptex	6.665059012989369e-05
XYLUtex	6.665059012989369e-05
GALCTtex	6.665059012989369e-05
GLYBtex	6.665059012989369e-05
MALDtex	6.665059012989369e-05
LCTStex	6.665059012989369e-05
UDPGLCURtex	6.665059012989369e-05
GLUtex	6.665059012989369e-05
MMETtex	6.665059012989369e-05
SULFACtex	6.665059012989369e-05
TRPtex	6.665059012989369e-05
GSNtex	6.665059012989369e-05
SPMDtex	6.665059012989369e-05
MANtex	6.665059012989369e-05
PYRtex	6.665059012989369e-05
UDPGALtex	6.665059012989369e-05
DMStex	6.665059012989369e-05
GALCTNtex	6.665059012989369e-05
GLYCAtex	6.665059012989369e-05
GLYC2Ptex	6.665059012989369e-05
XYLtex	6.665059012989369e-05
G3PStex	6.665059012989369e-05
ACGAtex	6.665059012989369e-05
LYXtex	6.665059012989369e-05
TSULtex	6.665059012989369e-05
GMPtex	6.665059012989369e-05
ARGtex	6.665059012989369e-05
THMDtex	6.665059012989369e-05
GLYtex	6.665059012989369e-05
HOMtex	6.665059012989369e-05
TARTRtex	6.665059012989369e-05
G1Ptex	6.665059012989369e-05
PNTOtex	6.665059012989369e-05
Zn2tex	6.665059012989369e-05
H2Otex	6.235213467083698e-05
ORNtex	6.665059012989369e-05
THMtex	6.665059012989369e-05
UDPGtex	6.665059012989369e-05
PROtex	6.665059012989369e-05
PPTtex	6.665059012989369e-05
GALURtex	6.665059012989369e-05
TMAOtex	6.665059012989369e-05
DOPAtex	6.665059012989369e-05
VALtex	6.665059012989369e-05
GALTtex	6.665059012989369e-05
MG2tex	6.665059012989369e-05
GALtex	6.665059012989369e-05
PSERtex	6.665059012989369e-05
TMAtex	6.665059012989369e-05
ADEtex	6.665059012989369e-05
FUMtex	6.665059012989369e-05
SBTtex	6.665059012989369e-05
INSTtex	6.665059012989369e-05
PPPNtex	6.665059012989369e-05
Htex	6.665059012989369e-05
OROTtex	6.665059012989369e-05
SUCCtex	6.665059012989369e-05
R5Ptex	6.665059012989369e-05
MANGLYCtex	6.665059012989369e-05
N2Otex	6.665059012989369e-05
TUNGStex	6.665059012989369e-05
ETOHtex	6.665059012989369e-05
ALAtex	6.665059012989369e-05
4PEPTtex	6.665059012989369e-05
H2O2tex	6.665059012989369e-05
THRPtex	6.665059012989369e-05
XMPtex	6.665059012989369e-05
TYMtex	6.665059012989369e-05
GAMtex	6.665059012989369e-05
IDONtex	6.665059012989369e-05
Ktex	6.665059012989369e-05
XANtex	6.665059012989369e-05
GDPtex	6.665059012989369e-05
TYRPtex	6.665059012989369e-05
5DGLCNtex	6.665059012989369e-05
26DAHtex	6.665059012989369e-05
GAMAN6Ptex	6.665059012989369e-05
PSCLYStex	6.665059012989369e-05
ETHSO3tex	6.665059012989369e-05
GALCTNLtex	6.665059012989369e-05
ILEtex	6.665059012989369e-05
H2Stex	6.665059012989369e-05
F6Ptex	6.665059012989369e-05
XTSNtex	6.665059012989369e-05
CSNtex	6.665059012989369e-05
TREtex	6.665059012989369e-05
FE2tex	6.665059012989369e-05
GLYC3Ptex	6.665059012989369e-05
CYStex	6.665059012989369e-05
ETHAtex	6.665059012989369e-05
HPPPNtex	6.665059012989369e-05
ACGALtex	6.665059012989369e-05
G3PEtex	6.665059012989369e-05
L_LACtex	6.665059012989369e-05
3PEPTtex	6.665059012989369e-05
ISETACtex	6.665059012989369e-05
MALtex	6.665059012989369e-05
DMSOtex	6.665059012989369e-05
G3PCtex	6.665059012989369e-05
OCTAtex	6.665059012989369e-05
DAPtex	6.665059012989369e-05
ARGTRS	0.0034171275409108567
5DOAN	0.00271437800912792
MTAN	0.00271437800912792
A5PISO	0.002818656564671506
AACPS3	0.00011388040377332834
AACPS9	0.00011388040377332834
AACPS4	0.00011388040377332834
AACPS7	0.00011388040377332834
AACPS6	0.00011388040377332834
AACPS5	0.00011388040377332834
AACPS2	0.00011388040377332834
AACPS8	0.00011388040377332834
ACOATA	0.00011388040377332834
AACPS1	0.00011388040377332834
MCOATA	0.00011388040377332834
ECAP2pp	0.0007934701551209149
