	minimum	maximum
3OAR80	0.23385405529086256	0.31180540705429394
3OAS100	0.23385405529081943	0.3118054070542361
3OAS120	0.19203671462935912	0.25604895283869
3OAS121	0.04181734066154814	0.055756454215570815
3OAS140	0.19203671462902724	0.2560489528384876
3OAS141	0.04181734066154814	0.055756454215570815
3OAS160	0.08219889280408377	0.10959852373860045
3OAS161	0.04181734066154814	0.055756454215570815
3OAS181	0.01579367372628672	0.02105823163510215
3OAS60	0.23385405529116102	0.3118054070545777
3OAS80	0.23385405529104716	0.31180540705446386
3HAD100	0.23385405529083847	0.31180540705431364
3HAD120	0.1920367146291864	0.25604895283863033
3HAD121	0.041817340661548144	0.055756454215570815
3HAD140	0.11881150007903242	0.15841533343853034
3HAD141	0.041817340661548144	0.055756454215570815
3HAD160	0.08219889280406951	0.1095985237385862
3HAD161	0.041817340661548144	0.055756454215570815
3HAD181	0.01579367372628672	0.021058231635102155
3HAD40	0.2338540552913162	0.31180540705468945
3HAD60	0.23385405529114528	0.31180540705451854
3HAD80	0.23385405529097436	0.3118054070543476
A5PISO	0.004486839126798259	0.005982452168950658
ACKr	0.03661260727494664	0.048816809699928854
3OAR100	0.23385405529074887	0.31180540705418025
3OAR120	0.1920367146292392	0.25604895283856877
3OAR121	0.04181734066154814	0.05575645421557081
3OAR140	0.19203671462889815	0.2560489528383414
ACLS	1.2994918084353009	12.39182532119985
3OAR141	0.04181734066154814	0.05575645421556991
3OAR160	0.08219889280405823	0.1095985237387822
3OAR161	0.04181734066154814	0.05575645421556991
3OAR181	0.01579367372628672	0.021058231635101815
3OAR40	0.2338540552913173	0.3118054070547487
3OAR60	0.23385405529120362	0.3118054070545213
ADNK1	0.0978130929640523	0.13041745728629633
ADNt2pp	0.22882879546757573	0.30510506062430864
ADNtex	0.22882879546818913	0.30510506062444165
ACOATA	0.23385405529120362	0.311805407054635
ABTA	0.800725797423044	2.047728796816395
ACONTa	3.372569025352732	6.26081352092217
ACONTb	3.3725690253528455	6.26081352092217
ABUTD	0.8007257974230019	2.047728796816964
AGMHE	0.006281574777564718	0.008375433036752679
ADA	0.13101570250352343	0.17468760333801514
AGMPTRCtpp	0.8007257974227286	2.0477287968165
ACALD	0.0	4.857318515766906
AGMT	0.8007257974204426	2.0477287968167026
ACCOAC	1.5429342389370406	2.0572456519152946
AGPAT160	0.04109944640203475	0.05479926186929311
AGPAT161	0.01301183346763071	0.01734911129023434
AGPAT181	0.007896836863143358	0.010529115817551076
