reaction	linear_coefficient
4PEPTabcpp	0.00030814107440830206
3PEPTabcpp	0.0009602195572026271
12PPDt	0.03504129899899946
PEAMNOpp	0.018815838902856336
42A12BOOXpp	0.018815838902856336
TYROXDApp	0.018815838902856336
13PPDH	0.03498714766498054
ARGDCpp	0.001358712907763651
THRS	0.004338139905235482
4HTHRS	0.004338139905235482
ARGORNt7pp	0.018323286325656902
ARGSS	0.0006743278288396964
ARGSL	0.0006743278288396964
MALTPTabcpp	0.0006783650817421135
14GLUCANabcpp	0.0006783650817421135
MALTTTRabcpp	0.0006783650817421135
MALTHXabcpp	0.0006783650817421135
MALTabcpp	0.0006783650817421135
MALTTRabcpp	0.0006783650817421135
14GLUCANtexi	0.000455703459609864
MALTTTRtexi	0.000455703459609864
MALTHXtexi	0.000455703459609864
MALTPTtexi	0.000455703459609864
MALTtexi	0.000455703459609864
MALTTRtexi	0.000455703459609864
GLCtex_copy2	0.000455703459609864
AM4PCP	0.019444280694410187
UM4PCP	0.019444280694410187
4PCP	0.019444280694410187
AGM4PCP	0.019444280694410187
GTPtex	6.017122599796389e-05
UDPGLCURtex	6.017122599796389e-05
TRPtex	6.017122599796389e-05
ADEtex	6.017122599796389e-05
HG2tex	6.017122599796389e-05
H2tex	6.017122599796389e-05
UDPGALtex	6.017122599796389e-05
DCAtex	6.017122599796389e-05
OROTtex	6.017122599796389e-05
G3PItex	6.017122599796389e-05
G1Ptex	6.017122599796389e-05
ILEtex	6.017122599796389e-05
PYRtex	6.017122599796389e-05
G6Ptex	6.017122599796389e-05
GDPtex	6.017122599796389e-05
FE3tex	6.017122599796389e-05
HOMtex	6.017122599796389e-05
INSTtex	6.017122599796389e-05
MANtex	6.017122599796389e-05
RIBtex	6.017122599796389e-05
TSULtex	6.017122599796389e-05
PPAtex	6.017122599796389e-05
TARTRtex	6.017122599796389e-05
GLCNtex	6.017122599796389e-05
FALDtex	6.017122599796389e-05
SBTtex	6.017122599796389e-05
PEAMNtex	6.017122599796389e-05
