	minimum	maximum
3OAR80	0.22914696768589238	0.30552929024815967
3OAS100	0.2291469676857929	0.30552929024810344
3OAS120	0.18817133954283471	0.25089511939055353
3OAS121	0.04097562814307593	0.054634170857706194
3OAS140	0.18817133954283471	0.25089511939055353
3OAS141	0.04097562814307595	0.054634170857706214
3OAS160	0.08054436776668598	0.10739249035570955
3OAS161	0.040975628143075954	0.05463417085770622
3OAS181	0.015475773718574533	0.020634364958513937
3OAS60	0.22914696768590678	0.3055292902482173
3OAS80	0.22914696768590678	0.3055292902482173
3HAD100	0.22914696768585757	0.3055292902482232
3HAD120	0.18817133954283471	0.25089511939055353
3HAD121	0.04097562814307595	0.05463417085770621
3HAD140	0.11642002502538759	0.1552267000339762
3HAD141	0.040975628143075954	0.05463417085770622
3HAD160	0.0805443677667468	0.10739249035577038
3HAD161	0.04097562814307596	0.05463417085770623
3HAD181	0.015475773718574533	0.020634364958513937
3HAD40	0.22914696768595832	0.30552929024822933
3HAD60	0.22914696768595832	0.30552929024822933
3HAD80	0.22914696768595832	0.30552929024822933
A5PISO	0.0043965266248733315	0.0058620354999447954
ACKr	0.03587565725854347	0.047834209678171646
3OAR100	0.2291469676857787	0.30552929024815967
3OAR120	0.18817133954280507	0.25089511939063414
3OAR121	0.04097562814307594	0.05463417085770621
3OAR140	0.18817133954269138	0.25089511939040676
ACLS	1.5599887665835621	15.341657476593658
3OAR141	0.04097562814307595	0.054634170857706214
3OAR160	0.08054436776660623	0.10739249035566445
3OAR161	0.040975628143075954	0.05463417085770622
3OAR181	0.015475773718574531	0.020634364958513642
3OAR40	0.22914696768600606	0.30552929024827336
3OAR60	0.22914696768589238	0.30552929024815967
ADNK1	0.09584428042328456	0.12779237389751677
ADNt2pp	0.22422285786851662	0.298963810491194
ADNtex	0.22422285786842622	0.29896381049127285
ACOATA	0.22914696768611975	0.30552929024838704
ABTA	0.7846085379906697	3.5409422799917056
ACONTa	1.4318046856759565	5.611430263694274
ACONTb	1.4318046856776618	5.611430263694274
ABUTD	0.7846085379890885	3.5409422799915347
AGMHE	0.006155137274777235	0.008206849699702616
ADA	0.12837857744523204	0.17117143659367567
AGMPTRCtpp	0.7846085379890155	3.5409422799916683
ACALD	0.28665353593976306	0.38220471458635075
AGMT	0.7846085379890885	3.540942279991792
ACCOAC	1.511877575743324	2.0158367676599958
AGPAT160	0.0402721838833734	0.053696245177885175
AGPAT161	0.012749927212250711	0.016999902949596142
AGPAT181	0.0077378868598498435	0.010317182479756036
ADK1	0.8186332575475035	1.0915110100627317
ARGtex	1.0536759674293663	3.810009709431972
ASAD	-0.33648083768764536	-0.2523606282657056
AKGDH	0.9244455131694495	5.0514423748034005
ALAALAr	0.019344717149238022	0.025792956199097716
ASNS2	0.17937828629350797	0.23917104839133335
ASPK	0.2523606282658193	0.33648083768775905
ALAR	0.02901707572380019	0.038689434298476044
ALATA_L	-0.7925471995712314	-0.5944103996783952
ASPTA	-0.329217609468742	2.4790843765199497
ASPt2pp	0.42707419981431044	3.183407941819251
ASPtex	0.42707419981422845	3.1834079418192687
ATPM	6.8	6.8
ATPS4rpp	45.22113897829789	67.2043250962603
CLPNS181pp	0.0001758610649176262	0.0002344814199659595
CO2tex	-37.29675424019342	-19.981272243742524
CO2tpp	-34.24712585665702	-19.19666370574953
CS	1.4318046856771405	5.611430263689
CLPNS160pp	0.0011430969225330045	0.0015241292300061104
CLPNS161pp	0.0003517221300626261	0.000468962839931919
CTPS2	0.12222344017073526	0.16296458689425214
CYSabcpp	0.06858581534751776	0.09144775379667494
CYStex	0.0685858153474328	0.09144775379672865
CYTBO3_4pp	25.24248554913417	36.999999999999986
DCYTt2pp	0.4264630826094837	0.5686174434794836
DCYTtex	0.42646308260941623	0.5686174434795248
CYTK1	0.06075999795552889	0.08101333060722027
DHAD1	1.5599887665835623	15.341657476593662
DHDPRy	0.01934471714924493	0.025792956199010633
DHDPS	0.019344717149244933	0.02579295619901064
DALAt2pp	0.00967235857464994	0.012896478099532795
DHFR	0.13980954666988055	0.18641272889306038
DAPE	0.01934471714935171	0.025792956199097716
DASYN160	0.04027218388337339	0.05369624517788564
DASYN161	0.012749927212250711	0.01699990294959629
DASYN181	0.007737886859849844	0.010317182479756127
DCYTD	0.4264630826094837	0.5686174434794719
ARGDCpp	0.7846085379883481	3.540942279991558
DRPA	0.2866535359395807	0.3822047145862992
DTMPK	0.13980954666988055	0.18641272889306038
ARGabcpp	0.2690674294402619	0.3587565725869992
DURIK1	0.13980954666988168	0.18641272889318633
DURIPP	0.2866535359396494	0.38220471458623706
ENO	10.633408382640663	29.069782896716315
EAR100x	0.18817133954283471	0.25089511939055287
EAR120x	0.18817133954283471	0.25089511939055287
EAR121x	0.04097562814307594	0.05463417085770621
EAR140x	0.11642002502538759	0.15522670003397587
EAR141x	0.04097562814307595	0.05463417085770621
EAR160x	0.08054436776674678	0.1073924903557701
EAR161x	0.04097562814307595	0.054634170857706214
FA140ACPHi	0.03587565725870159	0.04783420967826657
EAR181x	0.015475773719699689	0.020634364959512028
EAR40x	0.2291469676859583	0.3055292902482293
EAR60x	0.2291469676859583	0.3055292902482293
EAR80x	0.2291469676859583	0.3055292902482293
FRUpts2pp	0.0	4.9999999999996465
FRUtex	0.0	4.999999999999545
FBA	5.2535261037214696	14.471713360759395
FUM	3.9529518651046374	6.23486341120099
G1PACT	0.07456509155729568	0.0994201220763915
G1PTT	0.12486135614548105	0.166481808193967
GALKr	0.0	5.0
G3PAT160	0.04027218388337339	0.053696245177885175
G3PAT161	0.01274992721225071	0.016999902949596142
G3PAT181	0.0077378868598498435	0.010317182479756036
GALUi	0.07034442599762356	0.09379256799651366
GALt2pp	0.0	5.000000000000211
G3PD2	-0.08710984752713102	-0.06533238564543353
GALtex	0.0	5.000000000000227
GAPD	10.633408382625202	29.069782896716426
GF6PTA	0.08423745013197362	0.1123166001759524
GHMT2r	-2.1931224415851602	0.18583862993796174
GK1	0.1283785774453463	0.17117143659379508
GLA	-0.0011724071000571712	-0.0008793053250428784
GLCptspp	0.0	4.999999999999846
GLCtex_copy1	1.1368683772161603e-13	5.0
GLNS	0.5555451043150436	0.7407268057533086
GLYCtpp	-0.0022275734901313626	-0.0016706801176269437
GLYK	0.0016706801176126765	0.002227573490092423
GLUDxi	-16.389195903305108	0.5581539169980942
GLUDy	-2.0850496845711177	8.341154813750677
GLUR	-0.02579295619898403	-0.019344717149238022
GLYt2pp	0.3341360234879529	4.9999999999986136
GLYtex	0.33413602348795285	4.999999999998613
GMHEPAT	0.0061551372747772354	0.008206849699702227
GMHEPK	0.0061551372747772354	0.008206849699702229
GMHEPPA	0.0061551372747772354	0.008206849699702227
GMPS2	0.1283785774453225	0.17117143659375803
GLYCL	0.0	2.3329319882551993
H2Otex	-42.16058045350052	-26.34979933477242
H2Otpp	-42.16058045350053	-26.349799334781665
HCO3E	1.5118775757431422	2.0158367676598345
HXPRT	0.1283785774453225	0.1711714365937579
ICDHyr	1.4318046856766387	5.6114302636940465
ILEt2rpp	0.17498175966852614	0.23330901289136818
ILEtex	0.17498175966852614	0.23330901289136818
IMPD	0.1283785774453225	0.17117143659375894
HISt2rpp	0.07825817392210865	0.10434423189622066
HIStex	0.07825817392199497	0.10434423189622066
IPMD	0.3367739394628116	0.4490319192837421
IPPMIa	-0.4490319192836978	-0.33677393946277334
IPPMIb	-0.4490319192835841	-0.33677393946277334
IPPS	0.336773939462816	0.4490319192837332
HSDy	-0.31068788148866133	-0.23301591111646758
HSK	0.23301591111656678	0.3106878814887419
