reaction	linear_coefficient
3PEPTabcpp	0.0007592781940085702
4PEPTabcpp	0.0003559218128571771
12PPDt	0.045406295978969204
TYROXDApp	0.02478618743542307
42A12BOOXpp	0.02478618743542307
PEAMNOpp	0.02478618743542307
13PPDH	0.03492121013851535
ARGDCpp	0.0012569526671430238
4HTHRS	0.00462687420589333
THRS	0.00462687420589333
ARGORNt7pp	0.030715490110103907
ARGSL	0.0007491249521131298
ARGSS	0.0007491249521131298
MALTTTRabcpp	0.0004206161679759058
MALTPTabcpp	0.0004206161679759058
MALTHXabcpp	0.0004206161679759058
MALTabcpp	0.0004206161679759058
14GLUCANabcpp	0.0004206161679759058
MALTTRabcpp	0.0004206161679759058
MALTTTRtexi	0.0002117875810932164
14GLUCANtexi	0.0002117875810932164
MALTHXtexi	0.0002117875810932164
MALTTRtexi	0.0002117875810932164
MALTtexi	0.0002117875810932164
GLCtex_copy2	0.0002117875810932164
MALTPTtexi	0.0002117875810932164
UM4PCP	0.04527844161075203
AGM4PCP	0.04527844161075203
4PCP	0.04527844161075203
AM4PCP	0.04527844161075203
GLCUR1Ptex	7.160979200595085e-05
IDONtex	7.160979200595085e-05
NO3tex	7.160979200595085e-05
Zn2tex	7.160979200595085e-05
ASPtex	7.160979200595085e-05
GLYCAtex	7.160979200595085e-05
HYXNtex	7.160979200595085e-05
THRPtex	7.160979200595085e-05
5DGLCNtex	7.160979200595085e-05
ETHSO3tex	7.160979200595085e-05
F6Ptex	7.160979200595085e-05
GLYC3Ptex	7.160979200595085e-05
TYMtex	7.160979200595085e-05
FE3tex	7.160979200595085e-05
GLYCLTtex	7.160979200595085e-05
TYRPtex	7.160979200595085e-05
GSNtex	7.160979200595085e-05
HCINNMtex	7.160979200595085e-05
ACGAM1Ptex	7.160979200595085e-05
3GMPtex	7.160979200595085e-05
GLNtex	7.160979200595085e-05
CGLYtex	7.160979200595085e-05
ETHAtex	7.160979200595085e-05
NOtex	7.160979200595085e-05
ACGALtex	7.160979200595085e-05
PTRCtex	7.160979200595085e-05
GLCNtex	7.160979200595085e-05
CSNtex	7.160979200595085e-05
HXAtex	7.160979200595085e-05
COBALT2tex	7.160979200595085e-05
O2tex	7.160979200595085e-05
DCMPtex	7.160979200595085e-05
O2Stex	7.160979200595085e-05
DAPtex	7.160979200595085e-05
GLCtex_copy1	7.160979200595085e-05
CYSDtex	7.160979200595085e-05
DAMPtex	7.160979200595085e-05
MELIBtex	7.160979200595085e-05
THRtex	7.160979200595085e-05
Ktex	7.160979200595085e-05
SERtex	7.160979200595085e-05
THYMtex	7.160979200595085e-05
UMPtex	7.160979200595085e-05
ALLtex	7.160979200595085e-05
TYRtex	7.160979200595085e-05
26DAHtex	7.160979200595085e-05
G3PStex	7.160979200595085e-05
GTHOXtex	7.160979200595085e-05
SULFACtex	7.160979200595085e-05
CHLtex	7.160979200595085e-05
GDPtex	7.160979200595085e-05
CO2tex	7.160979200595085e-05
CYNTtex	7.160979200595085e-05
DUMPtex	7.160979200595085e-05
GALBDtex	7.160979200595085e-05
GTHRDtex	7.160979200595085e-05
FORtex	7.160979200595085e-05
MALtex	7.160979200595085e-05
METDtex	7.160979200595085e-05
PYRtex	7.160979200595085e-05
G3PGtex	7.160979200595085e-05
GLCRtex	7.160979200595085e-05
METSOX1tex	7.160979200595085e-05
BALAtex	7.160979200595085e-05
ACSERtex	7.160979200595085e-05
CRNtex	7.160979200595085e-05
OCTAtex	7.160979200595085e-05
ACGAtex	7.160979200595085e-05
LYStex	7.160979200595085e-05
UACGAMtex	7.160979200595085e-05
CMPtex	7.160979200595085e-05
DINStex	7.160979200595085e-05
ALAtex	7.160979200595085e-05
GAMAN6Ptex	7.160979200595085e-05
GLYCtex	7.160979200595085e-05
TARTRtex	7.160979200595085e-05
CLtex	7.160979200595085e-05
METSOX2tex	7.160979200595085e-05
ETOHtex	7.160979200595085e-05
DIMPtex	7.160979200595085e-05
Htex	7.160979200595085e-05
TAURtex	7.160979200595085e-05
PPTtex	7.160979200595085e-05
G3PItex	7.160979200595085e-05
MANtex	7.160979200595085e-05
TMAOtex	7.160979200595085e-05
GAMtex	7.160979200595085e-05
MAN6Ptex	7.160979200595085e-05
GLCURtex	7.160979200595085e-05
ACtex	7.160979200595085e-05
CYANtex	7.160979200595085e-05
G6Ptex	7.160979200595085e-05
LYXtex	7.160979200595085e-05
SBTtex	7.160979200595085e-05
TMAtex	7.160979200595085e-05
URAtex	7.160979200595085e-05
CUtex	7.160979200595085e-05
R5Ptex	7.160979200595085e-05
TCYNTtex	7.160979200595085e-05
ARBtex	7.160979200595085e-05
GALtex	7.160979200595085e-05
SKMtex	7.160979200595085e-05
G3PEtex	7.160979200595085e-05
GAL1Ptex	7.160979200595085e-05
DOPAtex	7.160979200595085e-05
FRUtex	7.160979200595085e-05
PROGLYtex	7.160979200595085e-05
ACALDtex	7.160979200595085e-05
HG2tex	7.160979200595085e-05
XMPtex	7.160979200595085e-05
DALAtex	7.160979200595085e-05
SO2tex	7.160979200595085e-05
XANtex	7.160979200595085e-05
LEUtex	7.160979200595085e-05
3AMPtex	7.160979200595085e-05
CU2tex	7.160979200595085e-05
SO4tex	7.160979200595085e-05
3CMPtex	7.160979200595085e-05
ILEtex	7.160979200595085e-05
MMETtex	7.160979200595085e-05
SO3tex	7.160979200595085e-05
G1Ptex	7.160979200595085e-05
IMPtex	7.160979200595085e-05
METtex	7.160979200595085e-05
UREAtex	7.160979200595085e-05
PSCLYStex	7.160979200595085e-05
AGMtex	7.160979200595085e-05
ANHGMtex	7.160979200595085e-05
MSO3tex	7.160979200595085e-05
UDPACGALtex	7.160979200595085e-05
BUTSO3tex	7.160979200595085e-05
D_LACtex	7.160979200595085e-05
GALCTtex	7.160979200595085e-05
HOMtex	7.160979200595085e-05
MALDtex	7.160979200595085e-05
PSERtex	7.160979200595085e-05
XTSNtex	7.160979200595085e-05
3PEPTtex	7.160979200595085e-05
ARGtex	7.160979200595085e-05
GLYtex	7.160979200595085e-05
GLUtex	7.160979200595085e-05
PACALDtex	7.160979200595085e-05
TREtex	7.160979200595085e-05
NH4tex	7.160979200595085e-05
DGSNtex	7.160979200595085e-05
MG2tex	7.160979200595085e-05
PEAMNtex	7.160979200595085e-05
23CAMPtex	7.160979200595085e-05
CYStex	7.160979200595085e-05
4HOXPACDtex	7.160979200595085e-05
ALAALAtex	7.160979200595085e-05
HPPPNtex	7.160979200595085e-05
PPALtex	7.160979200595085e-05
DTMPtex	7.160979200595085e-05
HIStex	7.160979200595085e-05
CA2tex	7.160979200595085e-05
DCAtex	7.160979200595085e-05
H2O2tex	7.160979200595085e-05
G3PCtex	7.160979200595085e-05
FE2tex	7.160979200595085e-05
XYLUtex	7.160979200595085e-05
AMPtex	7.160979200595085e-05
DHAtex	7.160979200595085e-05
ORNtex	7.160979200595085e-05
