reaction	linear_coefficient
4PEPTabcpp	0.005248932653476046
3PEPTabcpp	0.004652034944727596
TYROXDApp	0.00023623339494978693
PEAMNOpp	0.00023623339494978693
42A12BOOXpp	0.00023623339494978693
13PPDH	0.00010171582872113087
ARGDCpp	0.01028869641817589
4HTHRS	0.001039904971544458
THRS	0.001039904971544458
ARGORNt7pp	0.00016264265698261328
ARGSS	0.001510264020454827
ARGSL	0.001510264020454827
MALTabcpp	0.0010682383375063295
MALTTRabcpp	0.0010682383375063295
MALTTTRabcpp	0.0010682383375063295
14GLUCANabcpp	0.0010682383375063295
MALTPTabcpp	0.0010682383375063295
MALTHXabcpp	0.0010682383375063295
MALTTTRtexi	0.0038459474838748314
14GLUCANtexi	0.0038459474838748314
GLCtex_copy2	0.0038459474838748314
MALTHXtexi	0.0038459474838748314
MALTTRtexi	0.0038459474838748314
MALTPTtexi	0.0038459474838748314
MALTtexi	0.0038459474838748314
4PCP	0.0004403598638339086
UM4PCP	0.0004403598638339086
AGM4PCP	0.0004403598638339086
AM4PCP	0.0004403598638339086
DOPAtex	0.02689184998291676
MALDtex	0.02689184998291676
DIMPtex	0.02689184998291676
3CMPtex	0.02689184998291676
HXAtex	0.02689184998291676
ORNtex	0.02689184998291676
THRtex	0.02689184998291676
26DAHtex	0.02689184998291676
AMPtex	0.02689184998291676
XYLUtex	0.02689184998291676
GAMtex	0.02689184998291676
GLCNtex	0.02689184998291676
THYMtex	0.02689184998291676
UMPtex	0.02689184998291676
34dhpactex	0.02689184998291676
23CUMPtex	0.02689184998291676
ISETACtex	0.02689184998291676
23CAMPtex	0.02689184998291676
23DAPPAtex	0.02689184998291676
MAN6Ptex	0.02689184998291676
UDPGLCURtex	0.02689184998291676
TYRtex	0.02689184998291676
ACGAtex	0.02689184998291676
SULFACtex	0.02689184998291676
TRPtex	0.02689184998291676
MELIBtex	0.02689184998291676
PPAtex	0.02689184998291676
DGSNtex	0.02689184998291676
L_LACtex	0.02689184998291676
SPMDtex	0.02689184998291676
CUtex	0.02689184998291676
DMSOtex	0.02689184998291676
MNtex	0.02689184998291676
O2tex	0.02689184998291676
UDPGALtex	0.02689184998291676
XYLtex	0.02689184998291676
MANtex	0.02689184998291676
GLCURtex	0.02689184998291676
ARBtex	0.02689184998291676
CYNTtex	0.02689184998291676
RIBtex	0.02689184998291676
MANGLYCtex	0.02689184998291676
MALtex	0.02689184998291676
LYXtex	0.02689184998291676
N2Otex	0.02689184998291676
CO2tex	0.02689184998291676
G6Ptex	0.02689184998291676
NMNtex	0.02689184998291676
UACGAMtex	0.02689184998291676
DINStex	0.02689184998291676
GLCtex_copy1	0.02689184998291676
TSULtex	0.02689184998291676
GALtex	0.02689184998291676
HCINNMtex	0.02689184998291676
G3PStex	0.02689184998291676
LYStex	0.02689184998291676
HPPPNtex	0.02689184998291676
NACtex	0.02689184998291676
SKMtex	0.02689184998291676
CGLYtex	0.02689184998291676
THMDtex	0.02689184998291676
Zn2tex	0.02689184998291676
O2Stex	0.02689184998291676
TARTRtex	0.02689184998291676
PROtex	0.02689184998291676
SERtex	0.02689184998291676
DMStex	0.02689184998291676
GDPtex	0.02689184998291676
TCYNTtex	0.02689184998291676
DCMPtex	0.02689184998291676
THMtex	0.02689184998291676
UDPGtex	0.02689184998291676
3GMPtex	0.02689184998291676
VALtex	0.02689184998291676
DCAtex	0.02689184998291676
PPTtex	0.02689184998291676
CYANtex	0.02689184998291676
TMAOtex	0.02689184998291676
GLNtex	0.02689184998291676
URAtex	0.02689184998291676
G3PGtex	0.02689184998291676
METtex	0.02689184998291676
METSOX2tex	0.02689184998291676
NO3tex	0.02689184998291676
TMAtex	0.02689184998291676
MOBDtex	0.02689184998291676
ANHGMtex	0.02689184998291676
