reaction	linear_coefficient
4PEPTabcpp	0.0002044240240961067
3PEPTabcpp	0.00023400901651061552
TYROXDApp	0.004567940828246509
PEAMNOpp	0.004567940828246509
42A12BOOXpp	0.004567940828246509
13PPDH	0.014530393633693949
ARGDCpp	0.00011196478614807612
4HTHRS	0.0013237498564685024
THRS	0.0013237498564685024
ARGORNt7pp	0.0064928323153138285
ARGSS	0.0008612313980407445
ARGSL	0.0008612313980407445
MALTabcpp	0.0012522492737792254
MALTTRabcpp	0.0012522492737792254
MALTTTRabcpp	0.0012522492737792254
14GLUCANabcpp	0.0012522492737792254
MALTPTabcpp	0.0012522492737792254
MALTHXabcpp	0.0012522492737792254
MALTTTRtexi	0.00032115499549765315
14GLUCANtexi	0.00032115499549765315
GLCtex_copy2	0.00032115499549765315
MALTHXtexi	0.00032115499549765315
MALTTRtexi	0.00032115499549765315
MALTPTtexi	0.00032115499549765315
MALTtexi	0.00032115499549765315
4PCP	0.002681209215644672
UM4PCP	0.002681209215644672
AGM4PCP	0.002681209215644672
AM4PCP	0.002681209215644672
DOPAtex	8.291043535781694e-05
MALDtex	8.291043535781694e-05
DIMPtex	8.291043535781694e-05
3CMPtex	8.291043535781694e-05
HXAtex	8.291043535781694e-05
ORNtex	8.291043535781694e-05
THRtex	8.291043535781694e-05
26DAHtex	8.291043535781694e-05
AMPtex	8.291043535781694e-05
XYLUtex	8.291043535781694e-05
GAMtex	8.291043535781694e-05
GLCNtex	8.291043535781694e-05
THYMtex	8.291043535781694e-05
UMPtex	8.291043535781694e-05
34dhpactex	8.291043535781694e-05
23CUMPtex	8.291043535781694e-05
ISETACtex	8.291043535781694e-05
23CAMPtex	8.291043535781694e-05
23DAPPAtex	8.291043535781694e-05
MAN6Ptex	8.291043535781694e-05
UDPGLCURtex	8.291043535781694e-05
TYRtex	8.291043535781694e-05
ACGAtex	8.291043535781694e-05
SULFACtex	8.291043535781694e-05
TRPtex	8.291043535781694e-05
MELIBtex	8.291043535781694e-05
PPAtex	8.291043535781694e-05
DGSNtex	8.291043535781694e-05
L_LACtex	8.291043535781694e-05
SPMDtex	8.291043535781694e-05
