reaction	linear_coefficient
4PEPTabcpp	0.00013381021497986238
3PEPTabcpp	0.00018621735271393453
12PPDt	0.03902657805554906
42A12BOOXpp	0.00719049913699425
PEAMNOpp	0.00719049913699425
TYROXDApp	0.00719049913699425
13PPDH	0.025370799522233787
ARGDCpp	0.00015035217831107662
4HTHRS	0.0013885963580271361
THRS	0.0013885963580271361
ARGORNt7pp	0.014365276605582908
ARGSS	0.0010881249951169769
ARGSL	0.0010881249951169769
14GLUCANabcpp	0.00036446244670929344
MALTPTabcpp	0.00036446244670929344
MALTabcpp	0.00036446244670929344
MALTHXabcpp	0.00036446244670929344
MALTTTRabcpp	0.00036446244670929344
MALTTRabcpp	0.00036446244670929344
MALTtexi	0.00013982330749284636
GLCtex_copy2	0.00013982330749284636
14GLUCANtexi	0.00013982330749284636
MALTHXtexi	0.00013982330749284636
MALTTTRtexi	0.00013982330749284636
MALTTRtexi	0.00013982330749284636
MALTPTtexi	0.00013982330749284636
AM4PCP	0.005116464881334456
AGM4PCP	0.005116464881334456
4PCP	0.005116464881334456
UM4PCP	0.005116464881334456
FORtex	8.098256051388974e-05
METDtex	8.098256051388974e-05
NI2tex	8.098256051388974e-05
3AMPtex	8.098256051388974e-05
CYStex	8.098256051388974e-05
PHEtex	8.098256051388974e-05
CUtex	8.098256051388974e-05
GLYCLTtex	8.098256051388974e-05
VALtex	8.098256051388974e-05
CD2tex	8.098256051388974e-05
23DAPPAtex	8.098256051388974e-05
GALURtex	8.098256051388974e-05
BUTSO3tex	8.098256051388974e-05
GTHRDtex	8.098256051388974e-05
DINStex	8.098256051388974e-05
DMSOtex	8.098256051388974e-05
CU2tex	8.098256051388974e-05
ALLtex	8.098256051388974e-05
GLCUR1Ptex	8.098256051388974e-05
GLYtex	8.098256051388974e-05
MOBDtex	8.098256051388974e-05
DCAtex	8.098256051388974e-05
PPAtex	8.098256051388974e-05
23CUMPtex	8.098256051388974e-05
FUCtex	8.098256051388974e-05
ACGAtex	8.098256051388974e-05
5DGLCNtex	8.098256051388974e-05
ANHGMtex	8.098256051388974e-05
GALtex	8.098256051388974e-05
FALDtex	8.098256051388974e-05
HOMtex	8.098256051388974e-05
23CGMPtex	8.098256051388974e-05
ACMANAtex	8.098256051388974e-05
HXAtex	8.098256051388974e-05
DOPAtex	8.098256051388974e-05
H2Otex	5.4749397412544605e-05
LYStex	8.098256051388974e-05
LCTStex	8.098256051388974e-05
IDONtex	8.098256051388974e-05
34dhpactex	8.098256051388974e-05
AMPtex	8.098256051388974e-05
MAN6Ptex	8.098256051388974e-05
GTHOXtex	8.098256051388974e-05
23CCMPtex	8.098256051388974e-05
ARGtex	8.098256051388974e-05
DIMPtex	8.098256051388974e-05
MALDtex	8.098256051388974e-05
MALtex	8.098256051388974e-05
PItex	8.098256051388974e-05
ACtex	8.098256051388974e-05
RIBtex	8.098256051388974e-05
23CAMPtex	8.098256051388974e-05
ISETACtex	8.098256051388974e-05
L_LACtex	8.098256051388974e-05
Zn2tex	8.098256051388974e-05
ASPtex	8.098256051388974e-05
R5Ptex	8.098256051388974e-05
ACGALtex	8.098256051388974e-05
ILEtex	8.098256051388974e-05
PSERtex	8.098256051388974e-05
CYANtex	8.098256051388974e-05
ETHAtex	8.098256051388974e-05
DGSNtex	8.098256051388974e-05
NACtex	8.098256051388974e-05
RMNtex	8.098256051388974e-05
DMStex	8.098256051388974e-05
NAtex	8.098256051388974e-05
PTRCtex	8.098256051388974e-05
ARBtex	8.098256051388974e-05
ETOHtex	8.098256051388974e-05
FRUtex	8.098256051388974e-05
4HOXPACDtex	8.098256051388974e-05
GAMtex	8.098256051388974e-05
LYXtex	8.098256051388974e-05
N2Otex	8.098256051388974e-05
DGMPtex	8.098256051388974e-05
F6Ptex	8.098256051388974e-05
PPALtex	8.098256051388974e-05
ADEtex	8.098256051388974e-05
DDGLCNtex	8.098256051388974e-05
GTPtex	8.098256051388974e-05
MG2tex	8.098256051388974e-05
CRNtex	8.098256051388974e-05
3PEPTtex	8.098256051388974e-05
GLCURtex	8.098256051388974e-05
H2Stex	8.098256051388974e-05
BUTtex	8.098256051388974e-05
GLUtex	8.098256051388974e-05
MMETtex	8.098256051388974e-05
3UMPtex	8.098256051388974e-05
3CMPtex	8.098256051388974e-05
METSOX1tex	8.098256051388974e-05
G3PCtex	8.098256051388974e-05
H2tex	8.098256051388974e-05
METSOX2tex	8.098256051388974e-05
ORNtex	8.098256051388974e-05
GAMAN6Ptex	8.098256051388974e-05
PYRtex	8.098256051388974e-05
GLNtex	8.098256051388974e-05
Htex	8.098256051388974e-05
OCTAtex	8.098256051388974e-05
26DAHtex	8.098256051388974e-05
GLYCtex	8.098256051388974e-05
MELIBtex	8.098256051388974e-05
CYSDtex	8.098256051388974e-05
MNtex	8.098256051388974e-05
D_LACtex	8.098256051388974e-05
G3PEtex	8.098256051388974e-05
NH4tex	8.098256051388974e-05
BALAtex	8.098256051388974e-05
DSERtex	8.098256051388974e-05
HG2tex	8.098256051388974e-05
CYNTtex	8.098256051388974e-05
DCMPtex	8.098256051388974e-05
G3PItex	8.098256051388974e-05
GSNtex	8.098256051388974e-05
ACSERtex	8.098256051388974e-05
CSNtex	8.098256051388974e-05
IMPtex	8.098256051388974e-05
PROtex	8.098256051388974e-05
GMPtex	8.098256051388974e-05
ACGAM1Ptex	8.098256051388974e-05
ETHSO3tex	8.098256051388974e-05
SBTtex	8.098256051388974e-05
ACMUMtex	8.098256051388974e-05
METtex	8.098256051388974e-05
XYLtex	8.098256051388974e-05
