reaction	linear_coefficient
3PEPTabcpp	0.0023634798571685964
4PEPTabcpp	0.006278579818778255
12PPDt	0.00016869954655890387
TYROXDApp	0.000534325276136176
42A12BOOXpp	0.000534325276136176
PEAMNOpp	0.000534325276136176
13PPDH	0.00013356727974117667
ARGDCpp	0.0021537142289902384
THRS	0.012863893808987186
4HTHRS	0.012863893808987186
ARGORNt7pp	0.0007102516522882776
ARGSL	0.011999517214908969
ARGSS	0.011999517214908969
MALTabcpp	0.003493419536018441
MALTHXabcpp	0.003493419536018441
MALTTRabcpp	0.003493419536018441
MALTPTabcpp	0.003493419536018441
MALTTTRabcpp	0.003493419536018441
14GLUCANabcpp	0.003493419536018441
MALTtexi	0.005996830106260789
MALTPTtexi	0.005996830106260789
14GLUCANtexi	0.005996830106260789
MALTTTRtexi	0.005996830106260789
MALTTRtexi	0.005996830106260789
MALTHXtexi	0.005996830106260789
GLCtex_copy2	0.005996830106260789
AM4PCP	0.0007120710930127856
UM4PCP	0.0007120710930127856
4PCP	0.0007120710930127856
AGM4PCP	0.0007120710930127856
ACGAM1Ptex	0.27339557890860916
CLtex	0.27339557890860916
NH4tex	0.27339557890860916
ASNtex	0.27339557890860916
CYStex	0.27339557890860916
CD2tex	0.27339557890860916
URAtex	0.27339557890860916
DCMPtex	0.27339557890860916
DMSOtex	0.27339557890860916
IDONtex	0.27339557890860916
ASO3tex	0.27339557890860916
CYNTtex	0.27339557890860916
ALAtex	0.27339557890860916
GLYtex	0.27339557890860916
MELIBtex	0.27339557890860916
ARGtex	0.27339557890860916
COBALT2tex	0.27339557890860916
DCAtex	0.27339557890860916
H2O2tex	0.27339557890860916
MNtex	0.27339557890860916
DGSNtex	0.27339557890860916
XYLUtex	0.27339557890860916
PPTtex	0.27339557890860916
ADEtex	0.27339557890860916
ARBtex	0.27339557890860916
MSO3tex	0.27339557890860916
PEAMNtex	0.27339557890860916
CYTDtex	0.27339557890860916
H2Otex	0.29346141564812994
3UMPtex	0.27339557890860916
ACtex	0.27339557890860916
26DAHtex	0.27339557890860916
Htex	0.27339557890860916
INSTtex	0.27339557890860916
CGLYtex	0.27339557890860916
DAMPtex	0.27339557890860916
DMStex	0.27339557890860916
AGMtex	0.27339557890860916
LEUtex	0.27339557890860916
DGMPtex	0.27339557890860916
GLCURtex	0.27339557890860916
DINStex	0.27339557890860916
METDtex	0.27339557890860916
ACGALtex	0.27339557890860916
ASCBtex	0.27339557890860916
GLYC3Ptex	0.27339557890860916
GTHOXtex	0.27339557890860916
ABUTtex	0.27339557890860916
RIBtex	0.27339557890860916
DTMPtex	0.27339557890860916
4HOXPACDtex	0.27339557890860916
FRUtex	0.27339557890860916
MNLtex	0.27339557890860916
CMPtex	0.27339557890860916
GLYCAtex	0.27339557890860916
GTHRDtex	0.27339557890860916
RMNtex	0.27339557890860916
UDPGALtex	0.27339557890860916
23DAPPAtex	0.27339557890860916
GLYC2Ptex	0.27339557890860916
HYXNtex	0.27339557890860916
GLYBtex	0.27339557890860916
NAtex	0.27339557890860916
ACALDtex	0.27339557890860916
GSNtex	0.27339557890860916
METSOX1tex	0.27339557890860916
AKGtex	0.27339557890860916
GTPtex	0.27339557890860916
5DGLCNtex	0.27339557890860916
CO2tex	0.27339557890860916
DOPAtex	0.27339557890860916
TMAtex	0.27339557890860916
MOBDtex	0.27339557890860916
UACGAMtex	0.27339557890860916
DALAtex	0.27339557890860916
FORtex	0.27339557890860916
UDPACGALtex	0.27339557890860916
DAPtex	0.27339557890860916
3PEPTtex	0.27339557890860916
PItex	0.27339557890860916
3CMPtex	0.27339557890860916
ACGAL1Ptex	0.27339557890860916
23CCMPtex	0.27339557890860916
DDGLCNtex	0.27339557890860916
23CUMPtex	0.27339557890860916
DHAtex	0.27339557890860916
UMPtex	0.27339557890860916
DIMPtex	0.27339557890860916
GLYCtex	0.27339557890860916
23CAMPtex	0.27339557890860916
UREAtex	0.27339557890860916
L_LACtex	0.27339557890860916
H2tex	0.27339557890860916
HCINNMtex	0.27339557890860916
TREtex	0.27339557890860916
CYANtex	0.27339557890860916
PHEtex	0.27339557890860916
BUTtex	0.27339557890860916
D_LACtex	0.27339557890860916
FALDtex	0.27339557890860916
HXAtex	0.27339557890860916
DSERtex	0.27339557890860916
GLYCLTtex	0.27339557890860916
PPAtex	0.27339557890860916
23CGMPtex	0.27339557890860916
GMPtex	0.27339557890860916
BUTSO3tex	0.27339557890860916
TMAOtex	0.27339557890860916
TRPtex	0.27339557890860916
4PEPTtex	0.27339557890860916
ALAALAtex	0.27339557890860916
FUCtex	0.27339557890860916
H2Stex	0.27339557890860916
ISETACtex	0.27339557890860916
3GMPtex	0.27339557890860916
HOMtex	0.27339557890860916
PROGLYtex	0.27339557890860916
ACGAtex	0.27339557890860916
PTRCtex	0.27339557890860916
UDPGLCURtex	0.27339557890860916
NOtex	0.27339557890860916
FE2tex	0.27339557890860916
GLNtex	0.27339557890860916
G3PCtex	0.27339557890860916
SULFACtex	0.27339557890860916
PSERtex	0.27339557890860916
HIStex	0.27339557890860916
SERtex	0.27339557890860916
PROtex	0.27339557890860916
GLUtex	0.27339557890860916
FUMtex	0.27339557890860916
TAURtex	0.27339557890860916
CHLtex	0.27339557890860916
G1Ptex	0.27339557890860916
N2Otex	0.27339557890860916
DUMPtex	0.27339557890860916
GALCTNLtex	0.27339557890860916
FRUURtex	0.27339557890860916
TYMtex	0.27339557890860916
G3PItex	0.27339557890860916
GLCtex_copy1	0.27339557890860916
SKMtex	0.27339557890860916
MMETtex	0.27339557890860916
ETHSO3tex	0.27339557890860916
ANHGMtex	0.27339557890860916
GDPtex	0.27339557890860916
PACALDtex	0.27339557890860916
3AMPtex	0.27339557890860916
GLCUR1Ptex	0.27339557890860916
THMDtex	0.27339557890860916
Ktex	0.27339557890860916
34dhpactex	0.27339557890860916
CSNtex	0.27339557890860916
MALtex	0.27339557890860916
O2tex	0.27339557890860916
CYSDtex	0.27339557890860916
THRtex	0.27339557890860916
TYRtex	0.27339557890860916
ALLtex	0.27339557890860916
GALCTtex	0.27339557890860916
FRULYStex	0.27339557890860916
MANtex	0.27339557890860916
GLCNtex	0.27339557890860916
NACtex	0.27339557890860916
NO2tex	0.27339557890860916
HPPPNtex	0.27339557890860916
TUNGStex	0.27339557890860916
XTSNtex	0.27339557890860916
GALURtex	0.27339557890860916
GAMtex	0.27339557890860916
FE3tex	0.27339557890860916
GAMAN6Ptex	0.27339557890860916
OCTAtex	0.27339557890860916
SO3tex	0.27339557890860916
ASPtex	0.27339557890860916
NO3tex	0.27339557890860916
ACSERtex	0.27339557890860916
THYMtex	0.27339557890860916
ETOHtex	0.27339557890860916
GALTtex	0.27339557890860916
G3PStex	0.27339557890860916
BALAtex	0.27339557890860916
ETHAtex	0.27339557890860916
G3PGtex	0.27339557890860916
METSOX2tex	0.27339557890860916
SPMDtex	0.27339557890860916
G6Ptex	0.27339557890860916
MG2tex	0.27339557890860916
OROTtex	0.27339557890860916
TCYNTtex	0.27339557890860916
TYRPtex	0.27339557890860916
XYLtex	0.27339557890860916
ACMUMtex	0.27339557890860916
CUtex	0.27339557890860916
MAN6Ptex	0.27339557890860916
MALDtex	0.27339557890860916
GLCRtex	0.27339557890860916
