reaction	linear_coefficient
3PEPTabcpp	0.004696196596949934
4PEPTabcpp	0.008692063109145217
12PPDt	0.0001782675956354878
TYROXDApp	0.00020371149321398563
PEAMNOpp	0.00020371149321398563
42A12BOOXpp	0.00020371149321398563
13PPDH	0.0002508375499989025
ARGDCpp	0.007143272186202292
THRS	0.0024965062280632704
4HTHRS	0.0024965062280632704
ARGORNt7pp	0.000434768776489439
ARGSS	0.0038755478206109815
ARGSL	0.0038755478206109815
MALTTRabcpp	0.020877417217929402
MALTHXabcpp	0.020877417217929402
14GLUCANabcpp	0.020877417217929402
MALTabcpp	0.020877417217929402
MALTTTRabcpp	0.020877417217929402
MALTPTabcpp	0.020877417217929402
14GLUCANtexi	0.023956907801326626
MALTTRtexi	0.023956907801326626
MALTTTRtexi	0.023956907801326626
MALTHXtexi	0.023956907801326626
GLCtex_copy2	0.023956907801326626
MALTtexi	0.023956907801326626
MALTPTtexi	0.023956907801326626
UM4PCP	0.00040176436512530313
4PCP	0.00040176436512530313
AM4PCP	0.00040176436512530313
AGM4PCP	0.00040176436512530313
FALDtex	0.3154349344137741
DOPAtex	0.3154349344137741
ACGAL1Ptex	0.3154349344137741
DDGLCNtex	0.3154349344137741
LEUtex	0.3154349344137741
ADEtex	0.3154349344137741
CYStex	0.3154349344137741
DIMPtex	0.3154349344137741
MSO3tex	0.3154349344137741
NOtex	0.3154349344137741
MALDtex	0.3154349344137741
SERtex	0.3154349344137741
G3PCtex	0.3154349344137741
PHEtex	0.3154349344137741
ACGALtex	0.3154349344137741
DGSNtex	0.3154349344137741
D_LACtex	0.3154349344137741
HG2tex	0.3154349344137741
DCMPtex	0.3154349344137741
GAMtex	0.3154349344137741
23CGMPtex	0.3154349344137741
GALURtex	0.3154349344137741
GAL1Ptex	0.3154349344137741
O2Stex	0.3154349344137741
NH4tex	0.3154349344137741
PYRtex	0.3154349344137741
23CUMPtex	0.3154349344137741
CRNtex	0.3154349344137741
G3PEtex	0.3154349344137741
G3PStex	0.3154349344137741
DINStex	0.3154349344137741
G3PItex	0.3154349344137741
N2Otex	0.3154349344137741
CYTDtex	0.3154349344137741
LYStex	0.3154349344137741
GLYCtex	0.3154349344137741
23DAPPAtex	0.3154349344137741
ALAtex	0.3154349344137741
DTMPtex	0.3154349344137741
O2tex	0.3154349344137741
NO3tex	0.3154349344137741
PTRCtex	0.3154349344137741
MALtex	0.3154349344137741
OCTAtex	0.3154349344137741
ACGAtex	0.3154349344137741
ASO3tex	0.3154349344137741
LYXtex	0.3154349344137741
CSNtex	0.3154349344137741
GALBDtex	0.3154349344137741
GALtex	0.3154349344137741
MELIBtex	0.3154349344137741
NAtex	0.3154349344137741
3PEPTtex	0.3154349344137741
34dhpactex	0.3154349344137741
ACGAM1Ptex	0.3154349344137741
DHAtex	0.3154349344137741
VALtex	0.3154349344137741
DCAtex	0.3154349344137741
TAURtex	0.3154349344137741
4HOXPACDtex	0.3154349344137741
CLtex	0.3154349344137741
CMPtex	0.3154349344137741
IDONtex	0.3154349344137741
NACtex	0.3154349344137741
4PEPTtex	0.3154349344137741
PEAMNtex	0.3154349344137741
SBTtex	0.3154349344137741
ETHSO3tex	0.3154349344137741
GDPtex	0.3154349344137741
23CAMPtex	0.3154349344137741
NO2tex	0.3154349344137741
R5Ptex	0.3154349344137741
3AMPtex	0.3154349344137741
DUMPtex	0.3154349344137741
MMETtex	0.3154349344137741
MOBDtex	0.3154349344137741
TCYNTtex	0.3154349344137741
3UMPtex	0.3154349344137741
LCTStex	0.3154349344137741
SKMtex	0.3154349344137741
ETHAtex	0.3154349344137741
GAMAN6Ptex	0.3154349344137741
DGMPtex	0.3154349344137741
METSOX1tex	0.3154349344137741
G3PGtex	0.3154349344137741
MG2tex	0.3154349344137741
COBALT2tex	0.3154349344137741
NMNtex	0.3154349344137741
SO2tex	0.3154349344137741
METtex	0.3154349344137741
23CCMPtex	0.3154349344137741
METDtex	0.3154349344137741
MNtex	0.3154349344137741
SO3tex	0.3154349344137741
MAN6Ptex	0.3154349344137741
DSERtex	0.3154349344137741
SO4tex	0.3154349344137741
G6Ptex	0.3154349344137741
METSOX2tex	0.3154349344137741
5DGLCNtex	0.3154349344137741
CYNTtex	0.3154349344137741
ILEtex	0.3154349344137741
ARBtex	0.3154349344137741
L_LACtex	0.3154349344137741
ETOHtex	0.3154349344137741
RIBtex	0.3154349344137741
ASNtex	0.3154349344137741
CGLYtex	0.3154349344137741
PItex	0.3154349344137741
CO2tex	0.3154349344137741
IMPtex	0.3154349344137741
MANGLYCtex	0.3154349344137741
CYSDtex	0.3154349344137741
FRUtex	0.3154349344137741
GLCRtex	0.3154349344137741
THRtex	0.3154349344137741
XYLUtex	0.3154349344137741
DALAtex	0.3154349344137741
GALCTtex	0.3154349344137741
GLUtex	0.3154349344137741
