reaction	linear_coefficient
3PEPTabcpp	0.0009271697826510467
4PEPTabcpp	0.0004568742860483181
12PPDt	0.023956907801326626
TYROXDApp	0.018888962571577256
PEAMNOpp	0.018888962571577256
42A12BOOXpp	0.018888962571577256
13PPDH	0.014180855405064797
ARGDCpp	0.0006113921248694619
THRS	0.002102292640218224
4HTHRS	0.002102292640218224
ARGORNt7pp	0.009123139181804334
ARGSS	0.0012291718183686316
ARGSL	0.0012291718183686316
MALTTRabcpp	0.00019252768497978205
MALTHXabcpp	0.00019252768497978205
14GLUCANabcpp	0.00019252768497978205
MALTabcpp	0.00019252768497978205
MALTTTRabcpp	0.00019252768497978205
MALTPTabcpp	0.00019252768497978205
14GLUCANtexi	0.0001782675956354878
MALTTRtexi	0.0001782675956354878
MALTTTRtexi	0.0001782675956354878
MALTHXtexi	0.0001782675956354878
GLCtex_copy2	0.0001782675956354878
MALTtexi	0.0001782675956354878
MALTPTtexi	0.0001782675956354878
UM4PCP	0.009616844585533085
4PCP	0.009616844585533085
AM4PCP	0.009616844585533085
AGM4PCP	0.009616844585533085
FALDtex	7.588329963780046e-05
DOPAtex	7.588329963780046e-05
ACGAL1Ptex	7.588329963780046e-05
DDGLCNtex	7.588329963780046e-05
LEUtex	7.588329963780046e-05
ADEtex	7.588329963780046e-05
CYStex	7.588329963780046e-05
DIMPtex	7.588329963780046e-05
MSO3tex	7.588329963780046e-05
NOtex	7.588329963780046e-05
MALDtex	7.588329963780046e-05
SERtex	7.588329963780046e-05
G3PCtex	7.588329963780046e-05
PHEtex	7.588329963780046e-05
ACGALtex	7.588329963780046e-05
DGSNtex	7.588329963780046e-05
D_LACtex	7.588329963780046e-05
HG2tex	7.588329963780046e-05
DCMPtex	7.588329963780046e-05
GAMtex	7.588329963780046e-05
23CGMPtex	7.588329963780046e-05
GALURtex	7.588329963780046e-05
GAL1Ptex	7.588329963780046e-05
O2Stex	7.588329963780046e-05
NH4tex	7.588329963780046e-05
PYRtex	7.588329963780046e-05
23CUMPtex	7.588329963780046e-05
CRNtex	7.588329963780046e-05
G3PEtex	7.588329963780046e-05
G3PStex	7.588329963780046e-05
DINStex	7.588329963780046e-05
G3PItex	7.588329963780046e-05
