	minimum	maximum
3OAR80	0.2338540552906352	0.31180540705418025
3OAS100	0.2338540552904778	0.31180540705412224
3OAS120	0.1920367146283343	0.2560489528378929
3OAS121	0.04181734066223411	0.055756454216259556
3OAS140	0.19203671462844818	0.2560489528380068
3OAS141	0.04181734066223411	0.055756454216259556
3OAS160	0.08219889280368325	0.10959852373824434
3OAS161	0.04181734066223411	0.055756454216259556
3OAS181	0.015793673726972796	0.021058231635789272
3OAS60	0.23385405529093328	0.31180540705446386
3OAS80	0.23385405529070555	0.31180540705435
3HAD100	0.23385405529056308	0.3118054070541759
3HAD120	0.19203671462833177	0.2560489528377757
3HAD121	0.041817340662234116	0.05575645421625956
3HAD140	0.11881150007859467	0.15841533343808017
3HAD141	0.041817340662234116	0.05575645421625956
3HAD160	0.08219889280346938	0.10959852373799149
3HAD161	0.041817340662234116	0.05575645421625956
3HAD181	0.0157936737269728	0.021058231635789276
3HAD40	0.23385405529097436	0.31180540705451854
3HAD60	0.23385405529097436	0.31180540705451854
3HAD80	0.2338540552906325	0.31180540705417664
A5PISO	0.004486839126798259	0.005982452168950658
ACKr	0.03661260727494664	0.048816809699928854
3OAR100	0.2338540552905215	0.31180540705406656
3OAR120	0.19203671462832972	0.25604895283777296
3OAR121	0.04181734066223411	0.055756454216259556
3OAR140	0.1920367146284434	0.25604895283800033
ACLS	1.299491808425794	12.391825321199306
3OAR141	0.04181734066223411	0.055756454216260326
3OAR160	0.0821988928034898	0.10959852373810008
3OAR161	0.04181734066223411	0.055756454216260326
3OAR181	0.015793673726972796	0.021058231635789564
3OAR40	0.23385405529097625	0.3118054070545213
3OAR60	0.23385405529086256	0.3118054070544076
ADNK1	0.0978130929640523	0.1304174572860941
ADNt2pp	0.22882879546757573	0.3051050606241203
ADNtex	0.22882879546807544	0.3051050606241006
ACOATA	0.23385405529097625	0.3118054070545213
ABTA	0.8007257974129623	2.0477287968152367
ACONTa	3.3725690253528455	6.2608135209267175
ACONTb	3.372569025352959	6.2608135209267175
ABUTD	0.8007257974129032	2.047728796815177
AGMHE	0.00628157477756469	0.00837543303675306
ADA	0.13101570250352343	0.17468760333802372
AGMPTRCtpp	0.8007257974128379	2.047728796815022
ACALD	0.0	4.857318515766906
AGMT	0.8007257974177753	2.047728796815178
ACCOAC	1.5429342389389804	2.0572456519173374
AGPAT160	0.041099446401734685	0.05479926186899577
AGPAT161	0.01301183346763066	0.017349111290235152
AGPAT181	0.007896836863486398	0.010529115817894641
ADK1	0.8354494454159749	1.1139325938881939
ARGtex	1.0753203519798262	2.3223233513773494
ASAD	-0.3433927545069082	-0.25754456588003904
AKGDH	2.8547877901167222	5.607595412878649
ALAALAr	0.019742092158026026	0.026322789543996805
ASNS2	0.1830630363747424	0.2440840484996607
ASPK	0.25754456588015273	0.3433927545067945
ALAR	0.029613138236982195	0.039484184315938364
ALATA_L	-0.8088275332635249	-0.6066206499474447
ASPTA	-0.3743733219640717	0.9640584372184549
ASPt2pp	0.4358470659433626	1.6828500653368248
ASPtex	0.4358470659434488	1.6828500653368792
ATPM	6.8	6.8
ATPS4rpp	45.587506616529964	67.36792789718642
CLPNS181pp	0.00017947356514014245	0.00023929808685352327
CO2tex	-29.711113724552433	-20.096135933461596
CO2tpp	-28.16022091998559	-19.295410136044552
CS	3.372569025353562	6.260813520927188
CLPNS160pp	0.0011665781730698654	0.001555437564093154
CLPNS161pp	0.00035894713005291123	0.00047859617347967287
CTPS2	0.12473412772595567	0.16631217030127013
CYSabcpp	0.06999469037857799	0.09332625383810697
CYStex	0.06999469037862127	0.09332625383797222
CYTBO3_4pp	24.837861271676456	37.000000000000924
DCYTt2pp	0.14268148423334384	4.999999999999725
DCYTtex	0.1426814842333215	4.999999999999659
CYTK1	0.06200811673295448	0.08267748897719684
DHAD1	1.2994918084268807	12.391825321199308
DHDPRy	0.019742092157970677	0.026322789543991632
DHDPS	0.019742092157970677	0.02632278954399164
DALAt2pp	0.00987104607903023	0.013161394772040709
DHFR	0.14268148423309412	0.19024197897749673
DAPE	0.019742092158139712	0.026322789544110492
DASYN160	0.04109944640173469	0.0547992618689965
DASYN161	0.01301183346763066	0.017349111290235385
DASYN181	0.0078968368634864	0.010529115817894783
DCYTD	0.14268148423334384	4.999999999999724
ARGDCpp	0.8007257974121029	2.0477287968146634
DRPA	0.0	4.857318515766775
DTMPK	0.14268148423309412	0.19024197897749673
ARGabcpp	0.27459455456211357	0.366126072749496
DURIK1	0.14268148423315183	0.19024197897757603
DURIPP	0.0	4.8573185157666785
ENO	10.554176526531517	23.615451182243284
EAR100x	0.19203671462836058	0.25604895283786
EAR120x	0.19203671462833174	0.2560489528377756
EAR121x	0.04181734066223411	0.05575645421625819
EAR140x	0.11881150007859466	0.15841533343808017
EAR141x	0.04181734066223411	0.05575645421625819
EAR160x	0.08219889280346937	0.10959852373798881
EAR161x	0.04181734066223411	0.05575645421625819
FA140ACPHi	0.036612607274948486	0.04881680969993095
EAR181x	0.015793673726972796	0.021058231635788762
EAR40x	0.2338540552909743	0.3118054070545184
EAR60x	0.2338540552909743	0.3118054070545184
EAR80x	0.2338540552906325	0.31180540705417664
FRUpts2pp	0.8513169443026906	5.00000000000049
FRUtex	0.8513169443108382	5.000000000000568
FBA	5.312178354830053	9.460861410520238
FUM	4.390834481146726	6.7120337084156745
G1PACT	0.07609679159112605	0.1014623887881509
G1PTT	0.1274262312020266	0.169901641602705
G3PAT160	0.041099446401734685	0.054799261868995745
G3PAT161	0.013011833467630659	0.01734911129023514
G3PAT181	0.007896836863486398	0.010529115817894636
GALUi	0.07178942602953155	0.09571923470597007
G3PD2	-0.08889923923277365	-0.06667442942455182
GAPD	10.554176526531256	23.61545118224345
GF6PTA	0.0859678376700368	0.1146237835600803
GHMT2r	-2.186818628947208	0.18967671953907939
GK1	0.13101570250353234	0.17468760333804312
GLA	-0.0011964904336991822	-0.0008973678252459649
GLCptspp	0.8513169443103996	5.000000000000059
GLCtex_copy1	0.8513169443103834	5.0
GLNS	0.5669569920664735	0.7559426560887018
GLYCtpp	-0.00227333182442635	-0.001704998868376606
GLYK	0.001704998868413388	0.0022733318244789686
GLUDxi	-17.631574058996534	1.0983314187268434
GLUDy	-2.323278694546957	8.010568712584472
GLUR	-0.026322789543996805	-0.019742092158026026
GLYt2pp	0.3409997736393231	4.999999999996806
GLYtex	0.34099977363950984	4.999999999996817
GMHEPAT	0.006281574777564691	0.008375433036753673
GMHEPK	0.00628157477756469	0.008375433036753673
GMHEPPA	0.00628157477756469	0.008375433036753673
GMPS2	0.13101570250351852	0.17468760333803154
GLYCL	0.0	2.329500113180311
H2Otex	-35.36034858022986	-22.030707330189582
H2Otpp	-35.36034858022981	-22.030707330189557
HCO3E	1.542934238938983	2.0572456519174693
HXPRT	0.13101570250351852	0.17468760333803107
ICDHyr	3.3725690253520497	6.260813520927854
ILEt2rpp	0.17857619724782126	0.23810159633046624
ILEtex	0.17857619724793494	0.23810159633046624
IMPD	0.13101570250351852	0.17468760333802988
HISt2rpp	0.07986573645757744	0.10648764861025484
HIStex	0.07986573645746375	0.10648764861025484
IPMD	0.34369187711532523	0.4582558361537747
IPPMIa	-0.4582558361538531	-0.3436918771153614
IPPMIb	-0.4582558361538531	-0.3436918771153614
IPPS	0.34369187711539534	0.45825583615387827
HSDy	-0.3170699649627977	-0.23780247372201302
HSK	0.23780247372209187	0.31706996496281764
KARA1	-12.391825321199235	-1.2994918084275469
KAS14	0.23385405529105843	0.31180540705460874
KDOPP	0.004486839126831922	0.005982452169109095
KDOPS	0.004486839126831922	0.005982452169109094
MAN6PI	-0.0634139929925368	-0.04756049474428892
MCOATA	1.5429342389390968	2.0572456519171283
MCTP1App	0.00987104607903023	0.013161394772039234
MDH	2.408510588134277	6.617768348585514
ME2	0.0	2.4940059987967182
LYSt2pp	0.21447091026256587	0.28596121368340205
LYStex	0.2144709102624347	0.28596121368332206
METabcpp	0.08524994340980653	0.11366659121306777
METtex	0.08524994340973535	0.11366659121301836
NADHNQR	20.083463189051486	31.538749925669663
LEUTAi	0.3436918771153253	0.45825583615373644
NDPK1	0.11127361034539263	0.14836481379381894
NDPK2	0.3686387026607463	0.4915182702142147
NDPK3	0.04226602457504214	0.05635469943320004
MPTG	0.00987104607903023	0.013161394772039427
NDPK4	0.1426814842332078	0.19024197897761042
NDPK5	0.019742092158026026	0.026322789544110492
NDPK7	0.019742092158026026	0.026322789544110492
NDPK8	0.015255253031227767	0.020340337375046147
LPADSS	0.018306303637474246	0.02440840484996403
O2tex	12.418930635838365	18.49999999999841
O2tpp	12.418930635838365	18.49999999999841
OMCDC	0.34369187711532523	0.4582558361537364
PAPPT3	0.01974209215806046	0.02632278954407885
PDH	0.6752148652466543	7.9062405923857035
PE160abcpp	0.02649029820481567	0.03532039760642181
PE161abcpp	0.008399362845429357	0.011199150460572614
PE181abcpp	0.0051688386741103745	0.006891784898813948
PGPP181	0.0007178942605553239	0.0009571923473197092
PGSA160	0.004307365561712923	0.005743154082299235
PGSA161	0.0013460517378676654	0.0017947356505508877
PFK	5.312178354829103	9.460861410520137
