reaction	linear_coefficient
4PEPTabcpp	0.00023111209514379443
3PEPTabcpp	0.00028829422837598016
12PPDt	0.024276151596832298
42A12BOOXpp	0.005856559705836105
TYROXDApp	0.005856559705836105
PEAMNOpp	0.005856559705836105
13PPDH	0.010660243428194284
ARGDCpp	0.000182791392320956
THRS	0.0016432106481346998
4HTHRS	0.0016432106481346998
ARGORNt7pp	0.005491927289698206
ARGSL	0.0006438495913042332
ARGSS	0.0006438495913042332
14GLUCANabcpp	0.0005092194658644511
MALTabcpp	0.0005092194658644511
MALTPTabcpp	0.0005092194658644511
MALTTRabcpp	0.0005092194658644511
MALTHXabcpp	0.0005092194658644511
MALTTTRabcpp	0.0005092194658644511
MALTHXtexi	0.00012375081686408486
MALTtexi	0.00012375081686408486
MALTTTRtexi	0.00012375081686408486
GLCtex_copy2	0.00012375081686408486
MALTTRtexi	0.00012375081686408486
MALTPTtexi	0.00012375081686408486
14GLUCANtexi	0.00012375081686408486
UM4PCP	0.005651847953068502
4PCP	0.005651847953068502
AGM4PCP	0.005651847953068502
AM4PCP	0.005651847953068502
CGLYtex	0.0001066279194300415
PROtex	0.0001066279194300415
GLNtex	0.0001066279194300415
FRUtex	0.0001066279194300415
ILEtex	0.0001066279194300415
METtex	0.0001066279194300415
PEAMNtex	0.0001066279194300415
PPALtex	0.0001066279194300415
TMAOtex	0.0001066279194300415
PPTtex	0.0001066279194300415
VALtex	0.0001066279194300415
GALBDtex	0.0001066279194300415
TMAtex	0.0001066279194300415
MANGLYCtex	0.0001066279194300415
3PEPTtex	0.0001066279194300415
AKGtex	0.0001066279194300415
BUTtex	0.0001066279194300415
COBALT2tex	0.0001066279194300415
GLYALDtex	0.0001066279194300415
RMNtex	0.0001066279194300415
DMStex	0.0001066279194300415
DDGLCNtex	0.0001066279194300415
GLCURtex	0.0001066279194300415
HIStex	0.0001066279194300415
G6Ptex	0.0001066279194300415
GLCRtex	0.0001066279194300415
BUTSO3tex	0.0001066279194300415
XMPtex	0.0001066279194300415
PSERtex	0.0001066279194300415
XANtex	0.0001066279194300415
CYTDtex	0.0001066279194300415
GLYCAtex	0.0001066279194300415
GMPtex	0.0001066279194300415
PSCLYStex	0.0001066279194300415
