reaction	linear_coefficient
4PEPTabcpp	0.0005562624593473222
3PEPTabcpp	0.001767363725093497
12PPDt	0.01690708951636145
PEAMNOpp	0.03024785062109392
42A12BOOXpp	0.03024785062109392
TYROXDApp	0.03024785062109392
13PPDH	0.05722310893705206
ARGDCpp	0.0014436542244943321
4HTHRS	0.005527844118403997
THRS	0.005527844118403997
ARGORNt7pp	0.026878914461119396
ARGSL	0.0011224787221988358
ARGSS	0.0011224787221988358
MALTPTabcpp	0.0009956429272751268
MALTTRabcpp	0.0009956429272751268
MALTTTRabcpp	0.0009956429272751268
14GLUCANabcpp	0.0009956429272751268
MALTHXabcpp	0.0009956429272751268
MALTabcpp	0.0009956429272751268
MALTTTRtexi	0.0006082191563825375
GLCtex_copy2	0.0006082191563825375
MALTHXtexi	0.0006082191563825375
14GLUCANtexi	0.0006082191563825375
MALTtexi	0.0006082191563825375
MALTTRtexi	0.0006082191563825375
MALTPTtexi	0.0006082191563825375
AM4PCP	0.050569414146564365
4PCP	0.050569414146564365
UM4PCP	0.050569414146564365
AGM4PCP	0.050569414146564365
4PEPTtex	0.00011324074635569164
CHLtex	0.00011324074635569164
ACGAL1Ptex	0.00011324074635569164
ANHGMtex	0.00011324074635569164
GALBDtex	0.00011324074635569164
PPPNtex	0.00011324074635569164
H2O2tex	0.00011324074635569164
SUCCtex	0.00011324074635569164
CU2tex	0.00011324074635569164
SBTtex	0.00011324074635569164
URAtex	0.00011324074635569164
G3PGtex	0.00011324074635569164
MALtex	0.00011324074635569164
R5Ptex	0.00011324074635569164
G3PItex	0.00011324074635569164
H2Stex	0.00011324074635569164
PROGLYtex	0.00011324074635569164
CGLYtex	0.00011324074635569164
THRPtex	0.00011324074635569164
PTRCtex	0.00011324074635569164
ACMUMtex	0.00011324074635569164
G3PStex	0.00011324074635569164
MANGLYCtex	0.00011324074635569164
FE3tex	0.00011324074635569164
GLYCtex	0.00011324074635569164
OROTtex	0.00011324074635569164
PEAMNtex	0.00011324074635569164
GSNtex	0.00011324074635569164
PPALtex	0.00011324074635569164
O2Stex	0.00011324074635569164
UREAtex	0.00011324074635569164
BUTtex	0.00011324074635569164
ILEtex	0.00011324074635569164
UDPACGALtex	0.00011324074635569164
O2tex	0.00011324074635569164
ACMANAtex	0.00011324074635569164
CO2tex	0.00011324074635569164
NOtex	0.00011324074635569164
AKGtex	0.00011324074635569164
IMPtex	0.00011324074635569164
OCTAtex	0.00011324074635569164
DMStex	0.00011324074635569164
ORNtex	0.00011324074635569164
3GMPtex	0.00011324074635569164
GTPtex	0.00011324074635569164
5DGLCNtex	0.00011324074635569164
CMPtex	0.00011324074635569164
ACGAtex	0.00011324074635569164
ACtex	0.00011324074635569164
GDPtex	0.00011324074635569164
GAL1Ptex	0.00011324074635569164
H2tex	0.00011324074635569164
PSERtex	0.00011324074635569164
THRtex	0.00011324074635569164
ACALDtex	0.00011324074635569164
GTHOXtex	0.00011324074635569164
THYMtex	0.00011324074635569164
AGMtex	0.00011324074635569164
GAMtex	0.00011324074635569164
HG2tex	0.00011324074635569164
ADEtex	0.00011324074635569164
SERtex	0.00011324074635569164
XYLUtex	0.00011324074635569164
SULFACtex	0.00011324074635569164
NO3tex	0.00011324074635569164
26DAHtex	0.00011324074635569164
CYSDtex	0.00011324074635569164
ARGtex	0.00011324074635569164
GLYCLTtex	0.00011324074635569164
PYRtex	0.00011324074635569164
DMSOtex	0.00011324074635569164
ACSERtex	0.00011324074635569164
COBALT2tex	0.00011324074635569164
XYLtex	0.00011324074635569164
GTHRDtex	0.00011324074635569164
NO2tex	0.00011324074635569164
CUtex	0.00011324074635569164
TARTRtex	0.00011324074635569164
ASCBtex	0.00011324074635569164
DDGLCNtex	0.00011324074635569164
PItex	0.00011324074635569164
F6Ptex	0.00011324074635569164
G6Ptex	0.00011324074635569164
H2Otex	9.63144868052743e-05
MAN6Ptex	0.00011324074635569164
Zn2tex	0.00011324074635569164
TMAtex	0.00011324074635569164
ACGALtex	0.00011324074635569164
TMAOtex	0.00011324074635569164
ALAtex	0.00011324074635569164
BUTSO3tex	0.00011324074635569164
PHEtex	0.00011324074635569164
PROtex	0.00011324074635569164
ACGAM1Ptex	0.00011324074635569164
PPTtex	0.00011324074635569164
GLCtex_copy1	0.00011324074635569164
TAURtex	0.00011324074635569164
VALtex	0.00011324074635569164
CSNtex	0.00011324074635569164
4HOXPACDtex	0.00011324074635569164
GLNtex	0.00011324074635569164
GLYALDtex	0.00011324074635569164
23CGMPtex	0.00011324074635569164
FRUtex	0.00011324074635569164
23CCMPtex	0.00011324074635569164
DHAtex	0.00011324074635569164
HPPPNtex	0.00011324074635569164
CA2tex	0.00011324074635569164
CYTDtex	0.00011324074635569164
DINStex	0.00011324074635569164
G1Ptex	0.00011324074635569164
FALDtex	0.00011324074635569164
GLYBtex	0.00011324074635569164
HXAtex	0.00011324074635569164
N2Otex	0.00011324074635569164
PACALDtex	0.00011324074635569164
PPAtex	0.00011324074635569164
TUNGStex	0.00011324074635569164
D_LACtex	0.00011324074635569164
TCYNTtex	0.00011324074635569164
DTMPtex	0.00011324074635569164
FUCtex	0.00011324074635569164
LYXtex	0.00011324074635569164
GALtex	0.00011324074635569164
MNtex	0.00011324074635569164
SKMtex	0.00011324074635569164
XMPtex	0.00011324074635569164
MG2tex	0.00011324074635569164
TYMtex	0.00011324074635569164
BALAtex	0.00011324074635569164
MALDtex	0.00011324074635569164
XANtex	0.00011324074635569164
DOPAtex	0.00011324074635569164
GLYtex	0.00011324074635569164
FRUURtex	0.00011324074635569164
METDtex	0.00011324074635569164
METSOX2tex	0.00011324074635569164
SO2tex	0.00011324074635569164
TYRPtex	0.00011324074635569164
ASPtex	0.00011324074635569164
HOMtex	0.00011324074635569164
CYStex	0.00011324074635569164
GALCTNLtex	0.00011324074635569164
NMNtex	0.00011324074635569164
SO4tex	0.00011324074635569164
CYNTtex	0.00011324074635569164
LCTStex	0.00011324074635569164
SO3tex	0.00011324074635569164
DCMPtex	0.00011324074635569164
PSCLYStex	0.00011324074635569164
GLCRtex	0.00011324074635569164
HYXNtex	0.00011324074635569164
METtex	0.00011324074635569164
GLYC2Ptex	0.00011324074635569164
METSOX1tex	0.00011324074635569164
ETHAtex	0.00011324074635569164
Ktex	0.00011324074635569164
MOBDtex	0.00011324074635569164
GLYCAtex	0.00011324074635569164
XTSNtex	0.00011324074635569164
23DAPPAtex	0.00011324074635569164
ABUTtex	0.00011324074635569164
NH4tex	0.00011324074635569164
34dhpactex	0.00011324074635569164
GALTtex	0.00011324074635569164
TREtex	0.00011324074635569164
3CMPtex	0.00011324074635569164
DGMPtex	0.00011324074635569164
ISETACtex	0.00011324074635569164
PNTOtex	0.00011324074635569164
23CAMPtex	0.00011324074635569164
ASNtex	0.00011324074635569164
GAMAN6Ptex	0.00011324074635569164
GLYC3Ptex	0.00011324074635569164
MMETtex	0.00011324074635569164
CRNtex	0.00011324074635569164
DGSNtex	0.00011324074635569164
GLCURtex	0.00011324074635569164
