reaction	linear_coefficient
4PEPTabcpp	0.0010286168249448173
3PEPTabcpp	0.00027020144447732395
12PPDt	0.010343055771121235
PEAMNOpp	0.003124949632900938
42A12BOOXpp	0.003124949632900938
TYROXDApp	0.003124949632900938
13PPDH	0.010503849639888232
ARGDCpp	0.0011055388351748799
THRS	0.0006271954342701493
4HTHRS	0.0006271954342701493
ARGORNt7pp	0.004315777728270001
ARGSL	0.0011348291721850479
ARGSS	0.0011348291721850479
14GLUCANabcpp	0.0018607882234207616
MALTabcpp	0.0018607882234207616
MALTTTRabcpp	0.0018607882234207616
MALTTRabcpp	0.0018607882234207616
MALTHXabcpp	0.0018607882234207616
MALTPTabcpp	0.0018607882234207616
14GLUCANtexi	0.0018929887211058282
MALTTTRtexi	0.0018929887211058282
GLCtex_copy2	0.0018929887211058282
MALTPTtexi	0.0018929887211058282
MALTTRtexi	0.0018929887211058282
MALTHXtexi	0.0018929887211058282
MALTtexi	0.0018929887211058282
AM4PCP	0.0020981247843687477
AGM4PCP	0.0020981247843687477
UM4PCP	0.0020981247843687477
4PCP	0.0020981247843687477
SO4tex	3.7879704543639285e-05
DCAtex	3.7879704543639285e-05
GAMtex	3.7879704543639285e-05
GLYALDtex	3.7879704543639285e-05
DAPtex	3.7879704543639285e-05
UMPtex	3.7879704543639285e-05
UREAtex	3.7879704543639285e-05
CO2tex	3.7879704543639285e-05
GLCtex_copy1	3.7879704543639285e-05
NH4tex	3.7879704543639285e-05
PPAtex	3.7879704543639285e-05
ACSERtex	3.7879704543639285e-05
AKGtex	3.7879704543639285e-05
BUTtex	3.7879704543639285e-05
CYSDtex	3.7879704543639285e-05
NO3tex	3.7879704543639285e-05
UDPACGALtex	3.7879704543639285e-05
N2Otex	3.7879704543639285e-05
ASO3tex	3.7879704543639285e-05
CHLtex	3.7879704543639285e-05
HPPPNtex	3.7879704543639285e-05
SO3tex	3.7879704543639285e-05
FRUURtex	3.7879704543639285e-05
ALLtex	3.7879704543639285e-05
L_LACtex	3.7879704543639285e-05
ACALDtex	3.7879704543639285e-05
ASNtex	3.7879704543639285e-05
SERtex	3.7879704543639285e-05
TAURtex	3.7879704543639285e-05
LEUtex	3.7879704543639285e-05
CSNtex	3.7879704543639285e-05
GALtex	3.7879704543639285e-05
INDOLEtex	3.7879704543639285e-05
ASPtex	3.7879704543639285e-05
D_LACtex	3.7879704543639285e-05
GLNtex	3.7879704543639285e-05
HOMtex	3.7879704543639285e-05
GALURtex	3.7879704543639285e-05
GLCRtex	3.7879704543639285e-05
NO2tex	3.7879704543639285e-05
ALAALAtex	3.7879704543639285e-05
MANGLYCtex	3.7879704543639285e-05
SO2tex	3.7879704543639285e-05
ETHSO3tex	3.7879704543639285e-05
CGLYtex	3.7879704543639285e-05
DDGLCNtex	3.7879704543639285e-05
DIMPtex	3.7879704543639285e-05
GLCURtex	3.7879704543639285e-05
PROtex	3.7879704543639285e-05
CLtex	3.7879704543639285e-05
NAtex	3.7879704543639285e-05
FUCtex	3.7879704543639285e-05
HIStex	3.7879704543639285e-05
BUTSO3tex	3.7879704543639285e-05
DAMPtex	3.7879704543639285e-05
GLYC2Ptex	3.7879704543639285e-05
CU2tex	3.7879704543639285e-05
INSTtex	3.7879704543639285e-05
MANtex	3.7879704543639285e-05
ANHGMtex	3.7879704543639285e-05
GAL1Ptex	3.7879704543639285e-05
O2tex	3.7879704543639285e-05
TYMtex	3.7879704543639285e-05
DOPAtex	3.7879704543639285e-05
NOtex	3.7879704543639285e-05
AMPtex	3.7879704543639285e-05
IMPtex	3.7879704543639285e-05
DCMPtex	3.7879704543639285e-05
TUNGStex	3.7879704543639285e-05
Ktex	3.7879704543639285e-05
26DAHtex	3.7879704543639285e-05
CD2tex	3.7879704543639285e-05
DINStex	3.7879704543639285e-05
DGMPtex	3.7879704543639285e-05
GALTtex	3.7879704543639285e-05
NMNtex	3.7879704543639285e-05
PSERtex	3.7879704543639285e-05
SPMDtex	3.7879704543639285e-05
Zn2tex	3.7879704543639285e-05
ARBtex	3.7879704543639285e-05
PYRtex	3.7879704543639285e-05
G3PEtex	3.7879704543639285e-05
G6Ptex	3.7879704543639285e-05
GAMAN6Ptex	3.7879704543639285e-05
CYANtex	3.7879704543639285e-05
F6Ptex	3.7879704543639285e-05
ISETACtex	3.7879704543639285e-05
BALAtex	3.7879704543639285e-05
G3PCtex	3.7879704543639285e-05
FORtex	3.7879704543639285e-05
THMtex	3.7879704543639285e-05
3PEPTtex	3.7879704543639285e-05
DGSNtex	3.7879704543639285e-05
TSULtex	3.7879704543639285e-05
ACMUMtex	3.7879704543639285e-05
GALCTtex	3.7879704543639285e-05
GLYBtex	3.7879704543639285e-05
O2Stex	3.7879704543639285e-05
NI2tex	3.7879704543639285e-05
SKMtex	3.7879704543639285e-05
GLUtex	3.7879704543639285e-05
CRNtex	3.7879704543639285e-05
ETHAtex	3.7879704543639285e-05
HCINNMtex	3.7879704543639285e-05
H2Stex	3.7879704543639285e-05
XANtex	3.7879704543639285e-05
H2Otex	3.639239839450285e-05
OROTtex	3.7879704543639285e-05
MOBDtex	3.7879704543639285e-05
PROGLYtex	3.7879704543639285e-05
DHAtex	3.7879704543639285e-05
GALBDtex	3.7879704543639285e-05
URAtex	3.7879704543639285e-05
CMPtex	3.7879704543639285e-05
CUtex	3.7879704543639285e-05
GLYC3Ptex	3.7879704543639285e-05
MG2tex	3.7879704543639285e-05
HXAtex	3.7879704543639285e-05
FRULYStex	3.7879704543639285e-05
XYLUtex	3.7879704543639285e-05
CYTDtex	3.7879704543639285e-05
DALAtex	3.7879704543639285e-05
GMPtex	3.7879704543639285e-05
CYStex	3.7879704543639285e-05
H2O2tex	3.7879704543639285e-05
CYNTtex	3.7879704543639285e-05
TCYNTtex	3.7879704543639285e-05
UDPGtex	3.7879704543639285e-05
XTSNtex	3.7879704543639285e-05
RIBtex	3.7879704543639285e-05
THMDtex	3.7879704543639285e-05
VALtex	3.7879704543639285e-05
MSO3tex	3.7879704543639285e-05
5DGLCNtex	3.7879704543639285e-05
COBALT2tex	3.7879704543639285e-05
ETOHtex	3.7879704543639285e-05
PPALtex	3.7879704543639285e-05
ACGAtex	3.7879704543639285e-05
GLYCAtex	3.7879704543639285e-05
ORNtex	3.7879704543639285e-05
XMPtex	3.7879704543639285e-05
GTPtex	3.7879704543639285e-05
TYRPtex	3.7879704543639285e-05
ACMANAtex	3.7879704543639285e-05
PSCLYStex	3.7879704543639285e-05
ASCBtex	3.7879704543639285e-05
GDPtex	3.7879704543639285e-05
MNLtex	3.7879704543639285e-05
AGMtex	3.7879704543639285e-05
G3PItex	3.7879704543639285e-05
ALAtex	3.7879704543639285e-05
H2tex	3.7879704543639285e-05
UDPGALtex	3.7879704543639285e-05
MALDtex	3.7879704543639285e-05
UACGAMtex	3.7879704543639285e-05
23DAPPAtex	3.7879704543639285e-05
GTHRDtex	3.7879704543639285e-05
THRtex	3.7879704543639285e-05
23CAMPtex	3.7879704543639285e-05
ABUTtex	3.7879704543639285e-05
MMETtex	3.7879704543639285e-05
PHEtex	3.7879704543639285e-05
SBTtex	3.7879704543639285e-05
GALCTNtex	3.7879704543639285e-05
GLYCtex	3.7879704543639285e-05
UDPGLCURtex	3.7879704543639285e-05
23CCMPtex	3.7879704543639285e-05
IDONtex	3.7879704543639285e-05
CA2tex	3.7879704543639285e-05
LCTStex	3.7879704543639285e-05
OCTAtex	3.7879704543639285e-05
23CUMPtex	3.7879704543639285e-05
PEAMNtex	3.7879704543639285e-05
G3PStex	3.7879704543639285e-05
FRUtex	3.7879704543639285e-05
GLCUR1Ptex	3.7879704543639285e-05
TYRtex	3.7879704543639285e-05
LYXtex	3.7879704543639285e-05
RMNtex	3.7879704543639285e-05
4HOXPACDtex	3.7879704543639285e-05
GLCNtex	3.7879704543639285e-05
NACtex	3.7879704543639285e-05
3CMPtex	3.7879704543639285e-05
ACtex	3.7879704543639285e-05
34dhpactex	3.7879704543639285e-05
FUMtex	3.7879704543639285e-05
HG2tex	3.7879704543639285e-05
MALtex	3.7879704543639285e-05
R5Ptex	3.7879704543639285e-05
THRPtex	3.7879704543639285e-05
HYXNtex	3.7879704543639285e-05
XYLtex	3.7879704543639285e-05
PTRCtex	3.7879704543639285e-05
G1Ptex	3.7879704543639285e-05
Htex	3.7879704543639285e-05
GALCTNLtex	3.7879704543639285e-05
GSNtex	3.7879704543639285e-05
GLYtex	3.7879704543639285e-05
PNTOtex	3.7879704543639285e-05
SULFACtex	3.7879704543639285e-05
ILEtex	3.7879704543639285e-05
TREtex	3.7879704543639285e-05
GLYCLTtex	3.7879704543639285e-05
METSOX2tex	3.7879704543639285e-05
TMAtex	3.7879704543639285e-05
