reaction	linear_coefficient
4PEPTabcpp	0.006512074233258558
3PEPTabcpp	0.0035063881872756312
12PPDt	7.568590708302435e-05
PEAMNOpp	0.0002467217404453331
42A12BOOXpp	0.0002467217404453331
TYROXDApp	0.0002467217404453331
13PPDH	8.160421748978545e-05
ARGDCpp	0.008054477281240922
4HTHRS	0.0009537470980404178
THRS	0.0009537470980404178
ARGORNt7pp	0.00015348341158400214
ARGSL	0.002159240922058768
ARGSS	0.002159240922058768
MALTHXabcpp	0.002603508245604272
MALTTRabcpp	0.002603508245604272
MALTPTabcpp	0.002603508245604272
MALTTTRabcpp	0.002603508245604272
14GLUCANabcpp	0.002603508245604272
MALTabcpp	0.002603508245604272
GLCtex_copy2	0.0054818034923042646
MALTtexi	0.0054818034923042646
MALTHXtexi	0.0054818034923042646
MALTTRtexi	0.0054818034923042646
14GLUCANtexi	0.0054818034923042646
MALTPTtexi	0.0054818034923042646
MALTTTRtexi	0.0054818034923042646
UM4PCP	0.00018762827182592035
4PCP	0.00018762827182592035
AGM4PCP	0.00018762827182592035
AM4PCP	0.00018762827182592035
THRPtex	0.03267564708068406
3UMPtex	0.03267564708068406
FALDtex	0.03267564708068406
DGSNtex	0.03267564708068406
GLYCAtex	0.03267564708068406
DHAtex	0.03267564708068406
ILEtex	0.03267564708068406
34dhpactex	0.03267564708068406
PTRCtex	0.03267564708068406
UREAtex	0.03267564708068406
H2O2tex	0.03267564708068406
HPPPNtex	0.03267564708068406
UDPACGALtex	0.03267564708068406
DALAtex	0.03267564708068406
HXAtex	0.03267564708068406
CGLYtex	0.03267564708068406
CUtex	0.03267564708068406
CYTDtex	0.03267564708068406
GDPtex	0.03267564708068406
PSERtex	0.03267564708068406
TREtex	0.03267564708068406
DDGLCNtex	0.03267564708068406
DSERtex	0.03267564708068406
23CCMPtex	0.03267564708068406
PEAMNtex	0.03267564708068406
ACtex	0.03267564708068406
4HOXPACDtex	0.03267564708068406
ARBtex	0.03267564708068406
PPALtex	0.03267564708068406
CO2tex	0.03267564708068406
DOPAtex	0.03267564708068406
G6Ptex	0.03267564708068406
GLYCLTtex	0.03267564708068406
CHLtex	0.03267564708068406
MANtex	0.03267564708068406
ORNtex	0.03267564708068406
D_LACtex	0.03267564708068406
PItex	0.03267564708068406
DGMPtex	0.03267564708068406
THYMtex	0.03267564708068406
XYLUtex	0.03267564708068406
3AMPtex	0.03267564708068406
HIStex	0.03267564708068406
23CGMPtex	0.03267564708068406
NMNtex	0.03267564708068406
COBALT2tex	0.03267564708068406
UDPGLCURtex	0.03267564708068406
H2Otex	0.2726769071340652
ISETACtex	0.03267564708068406
SULFACtex	0.03267564708068406
TRPtex	0.03267564708068406
AGMtex	0.03267564708068406
DIMPtex	0.03267564708068406
HYXNtex	0.03267564708068406
N2Otex	0.03267564708068406
ACALDtex	0.03267564708068406
PYRtex	0.03267564708068406
UDPGALtex	0.03267564708068406
DMStex	0.03267564708068406
GTHOXtex	0.03267564708068406
CYSDtex	0.03267564708068406
L_LACtex	0.03267564708068406
MANGLYCtex	0.03267564708068406
MG2tex	0.03267564708068406
GSNtex	0.03267564708068406
MAN6Ptex	0.03267564708068406
RIBtex	0.03267564708068406
XYLtex	0.03267564708068406
IDONtex	0.03267564708068406
FORtex	0.03267564708068406
G3PItex	0.03267564708068406
Htex	0.03267564708068406
INSTtex	0.03267564708068406
OROTtex	0.03267564708068406
GTPtex	0.03267564708068406
PPAtex	0.03267564708068406
TSULtex	0.03267564708068406
CMPtex	0.03267564708068406
DINStex	0.03267564708068406
ANHGMtex	0.03267564708068406
GTHRDtex	0.03267564708068406
TARTRtex	0.03267564708068406
AMPtex	0.03267564708068406
MALtex	0.03267564708068406
Zn2tex	0.03267564708068406
FRUtex	0.03267564708068406
PACALDtex	0.03267564708068406
23CAMPtex	0.03267564708068406
HOMtex	0.03267564708068406
MALDtex	0.03267564708068406
UDPGtex	0.03267564708068406
PROtex	0.03267564708068406
CU2tex	0.03267564708068406
DMSOtex	0.03267564708068406
GLYC3Ptex	0.03267564708068406
PHEtex	0.03267564708068406
23CUMPtex	0.03267564708068406
RMNtex	0.03267564708068406
TMAOtex	0.03267564708068406
Ktex	0.03267564708068406
PPTtex	0.03267564708068406
VALtex	0.03267564708068406
ACSERtex	0.03267564708068406
R5Ptex	0.03267564708068406
TMAtex	0.03267564708068406
FRUURtex	0.03267564708068406
3PEPTtex	0.03267564708068406
ACGAL1Ptex	0.03267564708068406
G3PGtex	0.03267564708068406
SUCCtex	0.03267564708068406
ABUTtex	0.03267564708068406
SBTtex	0.03267564708068406
GLYCtex	0.03267564708068406
DAMPtex	0.03267564708068406
TUNGStex	0.03267564708068406
G3PStex	0.03267564708068406
ASPtex	0.03267564708068406
XMPtex	0.03267564708068406
HG2tex	0.03267564708068406
MMETtex	0.03267564708068406
PNTOtex	0.03267564708068406
LYStex	0.03267564708068406
SKMtex	0.03267564708068406
TYMtex	0.03267564708068406
PROGLYtex	0.03267564708068406
AKGtex	0.03267564708068406
DCAtex	0.03267564708068406
XANtex	0.03267564708068406
GLUtex	0.03267564708068406
HCINNMtex	0.03267564708068406
TYRPtex	0.03267564708068406
ARGtex	0.03267564708068406
GLCURtex	0.03267564708068406
ALLtex	0.03267564708068406
SO2tex	0.03267564708068406
PSCLYStex	0.03267564708068406
NI2tex	0.03267564708068406
NOtex	0.03267564708068406
SO4tex	0.03267564708068406
GLYC2Ptex	0.03267564708068406
H2Stex	0.03267564708068406
SO3tex	0.03267564708068406
ASO3tex	0.03267564708068406
FUCtex	0.03267564708068406
26DAHtex	0.03267564708068406
XTSNtex	0.03267564708068406
3GMPtex	0.03267564708068406
GALtex	0.03267564708068406
GAL1Ptex	0.03267564708068406
ACGALtex	0.03267564708068406
CYStex	0.03267564708068406
GLCtex_copy1	0.03267564708068406
ASNtex	0.03267564708068406
CRNtex	0.03267564708068406
METSOX1tex	0.03267564708068406
ADEtex	0.03267564708068406
GALCTNLtex	0.03267564708068406
GMPtex	0.03267564708068406
ETHAtex	0.03267564708068406
MSO3tex	0.03267564708068406
FUMtex	0.03267564708068406
IMPtex	0.03267564708068406
METSOX2tex	0.03267564708068406
O2tex	0.03267564708068406
NACtex	0.03267564708068406
NO3tex	0.03267564708068406
ACGAM1Ptex	0.03267564708068406
BUTtex	0.03267564708068406
OCTAtex	0.03267564708068406
CD2tex	0.03267564708068406
GALCTNtex	0.03267564708068406
UMPtex	0.03267564708068406
GALTtex	0.03267564708068406
GLNtex	0.03267564708068406
METtex	0.03267564708068406
SERtex	0.03267564708068406
GLYALDtex	0.03267564708068406
LYXtex	0.03267564708068406
CA2tex	0.03267564708068406
GALURtex	0.03267564708068406
G3PEtex	0.03267564708068406
TYRtex	0.03267564708068406
23DAPPAtex	0.03267564708068406
ETHSO3tex	0.03267564708068406
BUTSO3tex	0.03267564708068406
F6Ptex	0.03267564708068406
GALBDtex	0.03267564708068406
LCTStex	0.03267564708068406
SPMDtex	0.03267564708068406
ACGAtex	0.03267564708068406
ETOHtex	0.03267564708068406
ASCBtex	0.03267564708068406
4PEPTtex	0.03267564708068406
INDOLEtex	0.03267564708068406
3CMPtex	0.03267564708068406
CYNTtex	0.03267564708068406
GLYBtex	0.03267564708068406
O2Stex	0.03267564708068406
ACMANAtex	0.03267564708068406
GLCUR1Ptex	0.03267564708068406
5DGLCNtex	0.03267564708068406
ALAALAtex	0.03267564708068406
LEUtex	0.03267564708068406
DTMPtex	0.03267564708068406
H2tex	0.03267564708068406
FE2tex	0.03267564708068406
UACGAMtex	0.03267564708068406
THRtex	0.03267564708068406
FRULYStex	0.03267564708068406
GLCRtex	0.03267564708068406
MELIBtex	0.03267564708068406
THMDtex	0.03267564708068406
GALCTtex	0.03267564708068406
NH4tex	0.03267564708068406
DCMPtex	0.03267564708068406
METDtex	0.03267564708068406
THMtex	0.03267564708068406
BALAtex	0.03267564708068406
CYANtex	0.03267564708068406
G3PCtex	0.03267564708068406
CLtex	0.03267564708068406
MNLtex	0.03267564708068406
GLCNtex	0.03267564708068406
MOBDtex	0.03267564708068406
MNtex	0.03267564708068406
ACMUMtex	0.03267564708068406
G1Ptex	0.03267564708068406
TCYNTtex	0.03267564708068406
ALAtex	0.03267564708068406
GLYtex	0.03267564708068406
NAtex	0.03267564708068406
NO2tex	0.03267564708068406
URAtex	0.03267564708068406
FE3tex	0.03267564708068406
PPPNtex	0.03267564708068406
CSNtex	0.03267564708068406
GAMtex	0.03267564708068406
DAPtex	0.03267564708068406
DUMPtex	0.03267564708068406
GAMAN6Ptex	0.03267564708068406
TAURtex	0.03267564708068406
ARGTRS	0.000678068537506827
MTAN	0.0021700846520166205
5DOAN	0.0021700846520166205
A5PISO	0.0015643153158133294
AACPS8	0.040204791591582384
AACPS5	0.040204791591582384
ACOATA	0.040204791591582384
AACPS1	0.040204791591582384
AACPS4	0.040204791591582384
AACPS9	0.040204791591582384
AACPS3	0.040204791591582384
AACPS6	0.040204791591582384
MCOATA	0.040204791591582384
AACPS7	0.040204791591582384
AACPS2	0.040204791591582384
ECAP3pp	0.002608468838795419
ECAP2pp	0.002608468838795419
ECAP1pp	0.002608468838795419
AADDGT	0.001046252045481965
AAMYL	0.005114050505452779
AAMYLpp	0.00014781307546947467
LYSabcpp	0.003465195975243149
ORNabcpp	0.003465195975243149
ARGabcpp	0.005049587732341981
HISabcpp	0.003694136593362662
ARGt3pp	8.943922003299632e-05
LYSt3pp	8.943922003299632e-05
AB6PGH	0.0007475167735608087
ABTA	0.005550022599638535
