reaction	linear_coefficient
3PEPTabcpp	0.0010888667860377533
4PEPTabcpp	0.0011031365272199632
12PPDt	0.00247307375013531
TYROXDApp	0.001924760114409052
42A12BOOXpp	0.001924760114409052
PEAMNOpp	0.001924760114409052
13PPDH	0.007492229927376862
ARGDCpp	0.001960633249441419
THRS	0.00013221713996025775
4HTHRS	0.00013221713996025775
ARGORNt7pp	0.001951195628122726
ARGSS	0.00033563234538726256
ARGSL	0.00033563234538726256
MALTPTabcpp	0.002149738941067808
14GLUCANabcpp	0.002149738941067808
MALTTTRabcpp	0.002149738941067808
MALTabcpp	0.002149738941067808
MALTHXabcpp	0.002149738941067808
MALTTRabcpp	0.002149738941067808
MALTHXtexi	0.0018316288086822512
MALTPTtexi	0.0018316288086822512
MALTTTRtexi	0.0018316288086822512
MALTTRtexi	0.0018316288086822512
14GLUCANtexi	0.0018316288086822512
GLCtex_copy2	0.0018316288086822512
MALTtexi	0.0018316288086822512
AGM4PCP	0.001983732413530102
4PCP	0.001983732413530102
UM4PCP	0.001983732413530102
AM4PCP	0.001983732413530102
DCMPtex	1.3761038465754478e-05
23CAMPtex	1.3761038465754478e-05
DINStex	1.3761038465754478e-05
THRPtex	1.3761038465754478e-05
ETHSO3tex	1.3761038465754478e-05
GLCtex_copy1	1.3761038465754478e-05
UREAtex	1.3761038465754478e-05
DGSNtex	1.3761038465754478e-05
FRUtex	1.3761038465754478e-05
PItex	1.3761038465754478e-05
CU2tex	1.3761038465754478e-05
SO2tex	1.3761038465754478e-05
UDPACGALtex	1.3761038465754478e-05
ADEtex	1.3761038465754478e-05
CA2tex	1.3761038465754478e-05
GALURtex	1.3761038465754478e-05
GLYALDtex	1.3761038465754478e-05
CLtex	1.3761038465754478e-05
CYSDtex	1.3761038465754478e-05
SO3tex	1.3761038465754478e-05
SO4tex	1.3761038465754478e-05
3UMPtex	1.3761038465754478e-05
GMPtex	1.3761038465754478e-05
GSNtex	1.3761038465754478e-05
GALBDtex	1.3761038465754478e-05
4HOXPACDtex	1.3761038465754478e-05
FALDtex	1.3761038465754478e-05
ARGtex	1.3761038465754478e-05
DCAtex	1.3761038465754478e-05
DUMPtex	1.3761038465754478e-05
AMPtex	1.3761038465754478e-05
23CGMPtex	1.3761038465754478e-05
GALTtex	1.3761038465754478e-05
BUTtex	1.3761038465754478e-05
G1Ptex	1.3761038465754478e-05
PYRtex	1.3761038465754478e-05
3PEPTtex	1.3761038465754478e-05
26DAHtex	1.3761038465754478e-05
ALAtex	1.3761038465754478e-05
DTMPtex	1.3761038465754478e-05
ETOHtex	1.3761038465754478e-05
G3PItex	1.3761038465754478e-05
THRtex	1.3761038465754478e-05
3GMPtex	1.3761038465754478e-05
GLCURtex	1.3761038465754478e-05
