reaction	linear_coefficient
4PEPTabcpp	0.00033156020350649443
3PEPTabcpp	0.0011869278983418646
12PPDt	0.004941969135564135
42A12BOOXpp	0.005899506872942894
TYROXDApp	0.005899506872942894
PEAMNOpp	0.005899506872942894
13PPDH	0.00852317103328362
ARGDCpp	0.0016780748022715676
THRS	9.561894194419913e-05
4HTHRS	9.561894194419913e-05
ARGORNt7pp	0.005234652323329678
ARGSS	0.00011017665748845475
ARGSL	0.00011017665748845475
MALTabcpp	7.895902578372043e-05
MALTTTRabcpp	7.895902578372043e-05
MALTTRabcpp	7.895902578372043e-05
MALTPTabcpp	7.895902578372043e-05
14GLUCANabcpp	7.895902578372043e-05
MALTHXabcpp	7.895902578372043e-05
MALTtexi	6.012965021652687e-05
MALTPTtexi	6.012965021652687e-05
MALTTTRtexi	6.012965021652687e-05
14GLUCANtexi	6.012965021652687e-05
MALTTRtexi	6.012965021652687e-05
MALTHXtexi	6.012965021652687e-05
GLCtex_copy2	6.012965021652687e-05
AGM4PCP	0.004202987939176133
UM4PCP	0.004202987939176133
4PCP	0.004202987939176133
AM4PCP	0.004202987939176133
GMPtex	3.3730006423655957e-05
HIStex	3.3730006423655957e-05
ETHSO3tex	3.3730006423655957e-05
THMtex	3.3730006423655957e-05
FRUURtex	3.3730006423655957e-05
PROGLYtex	3.3730006423655957e-05
G6Ptex	3.3730006423655957e-05
PEAMNtex	3.3730006423655957e-05
TMAtex	3.3730006423655957e-05
PPAtex	3.3730006423655957e-05
RMNtex	3.3730006423655957e-05
UDPACGALtex	3.3730006423655957e-05
DMSOtex	3.3730006423655957e-05
FUCtex	3.3730006423655957e-05
CYStex	3.3730006423655957e-05
FRULYStex	3.3730006423655957e-05
DMStex	3.3730006423655957e-05
MMETtex	3.3730006423655957e-05
PTRCtex	3.3730006423655957e-05
CYTDtex	3.3730006423655957e-05
FE3tex	3.3730006423655957e-05
GLCNtex	3.3730006423655957e-05
PSERtex	3.3730006423655957e-05
ARGtex	3.3730006423655957e-05
GALBDtex	3.3730006423655957e-05
ACGAM1Ptex	3.3730006423655957e-05
ACSERtex	3.3730006423655957e-05
PPTtex	3.3730006423655957e-05
DSERtex	3.3730006423655957e-05
ORNtex	3.3730006423655957e-05
MNLtex	3.3730006423655957e-05
OROTtex	3.3730006423655957e-05
DUMPtex	3.3730006423655957e-05
SUCCtex	3.3730006423655957e-05
CYSDtex	3.3730006423655957e-05
FALDtex	3.3730006423655957e-05
