	minimum	maximum
3OAR80	0.2307076093871956	0.3076101458497078
3OAS100	0.23070760938712168	0.3076101458495553
3OAS120	0.1894529102406031	0.25260388032103587
3OAS121	0.04125469914646634	0.05500626552846712
3OAS140	0.1894529102406031	0.25260388032103587
3OAS141	0.04125469914646634	0.05500626552846712
3OAS160	0.08109292793429447	0.10812390391264795
3OAS161	0.04125469914646634	0.05500626552846712
3OAS181	0.015581173926792419	0.020774898568921472
3OAS60	0.23070760938712168	0.3076101458495553
3OAS80	0.23070760938712168	0.3076101458495553
3HAD100	0.23070760938718035	0.3076101458496139
3HAD120	0.18945291024060312	0.2526038803210359
3HAD121	0.041254699146466345	0.05500626552846713
3HAD140	0.11721292203635544	0.15628389604873535
3HAD141	0.041254699146466345	0.05500626552846713
3HAD160	0.08109292793434177	0.10812390391269526
3HAD161	0.04125469914646635	0.05500626552846713
3HAD181	0.015581173926792423	0.020774898568921472
3HAD40	0.2307076093871217	0.3076101458495553
3HAD60	0.2307076093871217	0.3076101458495553
3HAD80	0.2307076093871217	0.3076101458495553
A5PISO	0.004426469865393301	0.00590195982044861
ACKr	0.036119994102023156	0.04815999213599298
3OAR100	0.2307076093870819	0.30761014584948043
3OAR120	0.18945291024056132	0.2526038803209758
3OAR121	0.04125469914646634	0.05500626552846712
3OAR140	0.18945291024056132	0.2526038803209758
ACLS	1.2820074818597986	8.797386513664325
3OAR141	0.04125469914646634	0.05500626552846712
3OAR160	0.08109292793426448	0.10812390391254212
3OAR161	0.041254699146466345	0.05500626552846712
3OAR181	0.01558117392679242	0.020774898568921472
3OAR40	0.2307076093871956	0.3076101458497078
3OAR60	0.2307076093871956	0.3076101458497078
ADNK1	0.09649704307149984	0.12866272409329202
ADNt2pp	0.22574996314229911	0.30099995085474057
ADNtex	0.225749963142448	0.30099995085470255
ACOATA	0.2307076093870819	0.30761014584948043
ACONTa	4.301915752509217	6.265157104336822
ACONTb	4.301915752509217	6.265157104336936
AGMHE	0.006197057811628106	0.008262743748838489
ADA	0.12925292007105985	0.17233722676144786
ACALD	0.0	4.859238258278765
ACCOAC	1.5221744573302314	2.029565943103808
AGPAT160	0.040546463967170876	0.054061951956827635
AGPAT161	0.012836762609836964	0.01711568347950799
AGPAT181	0.0077905869633962095	0.010387449284185207
ADK1	0.6949557688808454	0.9266076918319186
ARGtex	1.0608521944301401	1.4144695925683664
ASAD	-0.3387724937023222	-0.25407937027648586
AKGDH	4.581053368701802	6.620014405716313
ALAALAr	0.019476467407912423	0.025968623210587793
ASNS2	0.18059997051030477	0.24079996068043577
ASPK	0.25407937027671323	0.3387724937023222
ALAR	0.029214701111982322	0.038952934815938534
ALATA_L	-0.7979449677451385	-0.5984587258086549
ASPTA	-0.37218348825058456	-0.2791376161922017
ASPt2pp	0.4299828562526436	0.573310475009055
ASPtex	0.42998285625265	0.5733104750091798
AST	0.7899522386649094	1.053269651547681
ATPM	6.8	6.8
ATPS4rpp	49.02950376873605	67.87779989679109
CLPNS181pp	0.00017705879474760877	0.00023607839284522925
CO2tex	-28.602696086588594	-19.9341283702164
CO2tpp	-28.602696086588594	-19.9341283702164
CS	4.301915752509289	6.265157104336961
CLPNS160pp	0.0011508821650068057	0.0015345095532666164
CLPNS161pp	0.00035411758915415703	0.00047215678557677165
CTPS2	0.12305586225961873	0.16407448301279468
CYSabcpp	0.0690529299009989	0.09207057320134222
CYStex	0.06905292990086309	0.09207057320122658
CYTBO3_4pp	26.611538461532888	36.999999999999105
DCYTt2pp	0.14076174172152967	5.000000000000022
DCYTtex	0.14076174172157607	5.0
CYTK1	0.061173813540222	0.08156508472040969
DHAD1	1.2820074818597988	8.797386513664327
DHDPRy	0.019476467407970863	0.025968623210632175
DHDPS	0.019476467407970866	0.025968623210632175
DALAt2pp	0.009738233703987024	0.01298431160531768
DHFR	0.14076174172112133	0.18768232229490422
DAPE	0.019476467408139797	0.02596862321070148
DASYN160	0.040546463967170876	0.054061951956347616
DASYN161	0.012836762609836964	0.01711568347977283
DASYN181	0.00779058696339621	0.010387449284460736
DCYTD	0.14076174172148886	4.999999999999852
DRPA	0.0	4.859238258278734
DTMPK	0.14076174172112133	0.1876823222950179
ARGabcpp	1.0608521944296674	1.4144695925682906
DURIK1	0.1407617417211598	0.18768232229510862
DURIPP	3.410605131648481e-13	4.859238258278538
ENO	10.449593451102146	22.3294332153431
EAR100x	0.18945291024060312	0.2526038803218001
EAR120x	0.18945291024060312	0.25260388032193587
EAR121x	0.04125469914646634	0.055006265527386376
EAR140x	0.11721292203635544	0.15628389604960566
EAR141x	0.04125469914646634	0.055006265527386376
EAR160x	0.08109292793434177	0.10812390391365526
EAR161x	0.041254699146466345	0.05500626552738639
FA140ACPHi	0.03611999410206096	0.048159992136081284
EAR181x	0.015581173926792419	0.020774898568370417
EAR40x	0.2307076093871217	0.30761014584895235
EAR60x	0.2307076093871217	0.30761014584895235
EAR80x	0.2307076093871217	0.3076101458490882
FRUpts2pp	0.7906524454392525	4.9999999999999964
FRUtex	0.7906524454391501	5.0
FBA	5.25876782640637	8.866150496348155
FUM	4.5810533687014185	6.620014405716347
G1PACT	0.07507292891809786	0.10009723855744694
G1PTT	0.12571174417874156	0.16761565890501004
G3PAT160	0.040546463967170876	0.054061951956347616
G3PAT161	0.012836762609836962	0.01711568347977283
G3PAT181	0.0077905869633962095	0.010387449284460734
GALUi	0.07082351784717478	0.09443135712957956
G3PD2	-0.08770312293347615	-0.06577734220024922
GAPD	10.449593451099624	22.32943321534317
GF6PTA	0.08481116262209862	0.11308155016274818
GHMT2r	-2.1910324033912048	0.17894518297612194
GK1	0.12925292007105327	0.17233722676155594
GLA	-0.0011803919639987726	-0.0008852939730559228
GLCptspp	0.7906524454393232	5.000000000000059
GLCtex_copy1	0.7906524454392638	5.0
GLNS	0.5593287321982992	0.7457716429307322
GLYCtpp	-0.002242744731802304	-0.0016820585489085715
GLYK	0.0016820585489818272	0.00224274473208986
GLUDxi	-14.90821039829575	0.28477641964354916
GLUDy	-1.4793625256999121	6.6071875584924555
GLUR	-0.025968623210587793	-0.019476467407912423
GLYt2pp	0.3364117097742589	5.000000000001008
GLYtex	0.33641170977443835	5.0000000000009095
GMHEPAT	0.006197057811628106	0.008262743748837474
GMHEPK	0.0061970578116281065	0.008262743748837476
GMHEPPA	0.0061970578116281065	0.008262743748837476
GMPS2	0.12925292007105985	0.1723372267613582
GLYCL	0.0	2.3317941451133746
H2Otex	-33.45831868100106	-21.775396900193527
H2Otpp	-33.458318681001174	-21.775396900193073
HCO3E	1.522174457330152	2.0295659431071726
ICDHyr	4.301915752509672	6.265157104336936
ILEt2rpp	0.17617350064483617	0.23489800085974366
ILEtex	0.17617350064494985	0.23489800085974366
IMPD	0.12925292007105985	0.17233722676144864
INSK	0.12925292007105985	0.1723372267614486
HISt2rpp	0.07879116360493299	0.10505488480657732
HIStex	0.07879116360493299	0.10505488480657732
IPMD	0.33906759169336637	0.45209012225787926
IPPMIa	-0.45209012225768674	-0.33906759169326506
IPPMIb	-0.45209012225757306	-0.33906759169315137
IPPS	0.33906759169322354	0.4520901222576314
HSDy	-0.3128038704918481	-0.23460290286868712
HSK	0.2346029028687783	0.3128038704917044
KARA1	-8.797386513654601	-1.2820074818597504
KAS14	0.23070760938712168	0.3076101458495513
KDOPP	0.0044264698654486465	0.005901959820598872
KDOPS	0.0044264698654486465	0.005901959820598871
MAN6PI	-0.0625607740984151	-0.0469205805737829
MCOATA	1.5221744573302658	2.029565943103762
MCTP1App	0.009738233703987024	0.012984311605316032
MDH	4.5810533687014185	6.62001440571612
LYSt2pp	0.21158525956844534	0.28211367942462184
LYStex	0.21158525956832364	0.2821136794244694
METabcpp	0.08410292744352431	0.11213723659137688
METtex	0.08410292744360959	0.11213723659136576
NADHNQR	22.030485092831213	31.537052379773286
LEUTAi	0.3390675916933664	0.4520901222578668
NDPK1	0.10977645266314084	0.14636860355085446
NDPK2	0.36367876414544753	0.4849050188604451
NDPK3	0.04169734613242326	0.05559646150982189
MPTG	0.009738233703987024	0.01298431160531732
NDPK4	0.140761741721235	0.1876823222950179
NDPK5	0.019476467407912423	0.025968623210587793
NDPK7	0.019476467407912423	0.025968623210587793
NDPK8	0.015049997542519122	0.020066663390025496
LPADSS	0.018059997051030487	0.024079996068043043
O2tex	13.305769230766487	18.499999999999318
O2tpp	13.305769230766373	18.499999999999318
OMCDC	0.3390675916933664	0.45209012225786677
PAPPT3	0.019476467407974048	0.025968623210634645
PDH	1.57358008745701	7.8959665695300405
PE160abcpp	0.02613387808560881	0.03484517078081494
PE161abcpp	0.008286351588119866	0.011048468784161226
PE181abcpp	0.005099293284996842	0.006799057713329986
PGPP181	0.0007082351786783756	0.0009443135715024234
PGSA160	0.004249411070491971	0.005665881427436258
PGSA161	0.0013279409596704845	0.0017705879462155743
PFK	5.258767826406237	8.866150496359138
PGSA181	0.0007082351786783756	0.0009443135715024234
PG160abcpp	0.0032003377123806407	0.004267116949954307
PG161abcpp	0.0009941851318156563	0.0013255801757424135
PHEt2rpp	0.186797028321962	0.24906270442920686
PHEtex	0.18679702832173462	0.2490627044289795
PG181abcpp	0.0005178969744640838	0.0006905292992166686
PGAMT	-0.10009723855750963	-0.07507292891830275
PGI	0.5941171834134593	4.803464737974309
PIt2rpp	1.0105807761708547	1.3474410348708261
PItex	1.0105807761708547	1.3474410348708261
PGK	-22.329433215364702	-10.449593451099645
PMANM	-0.06256077409830141	-0.04692058057366921
PGM	-22.329433215364816	-10.449593451101805
PGMT	-0.2620470160346713	-0.1965352620260319
PGPP160	0.00424941107049197	0.005665881427436258
PGPP161	0.0013279409596704842	0.0017705879462155739
PSD160	0.03629705289667891	0.048396070528911365
PSD161	0.011508821650166482	0.015345095533557259
PSD181	0.007082351784717836	0.009443135712958314
PSSA160	0.03629705289667891	0.048396070528911365
PSSA161	0.01150882165016648	0.015345095533557259
PSSA181	0.007082351784717836	0.009443135712958314
PTAr	-0.04815999213599298	-0.036119994102023156
RNDR1	0.01504999754244895	0.02006666339002374
RNDR2	0.01947646740782204	0.02596862321042939
RNDR3	0.01947646740782204	0.02596862321042939
RPE	-0.26322740799889743	-0.19742055599942887
PYK	4.588314623597739	12.7222326439188
RPI	-0.25732544817810776	-0.19299408613392188
S7PI	0.006197057811628106	0.008262743748837474
SADH	0.7899522386648773	1.0532696515509783
SDPDS	0.019476467407970866	0.025968623210632178
SDPTA	-0.025968623210587793	-0.019476467407912423
SERt2rpp	-1.7430736530081958	0.7484185325728276
PPK	-1.853911814927642	-1.3904338611952198
SERtex	-1.7430736530081958	0.7484185325728276
SGDS	0.7899522386648774	1.0532696515509403
SGSAD	0.7899522386648773	1.0532696515509403
PPM2	3.410605131648481e-13	4.859238258278538
TDPDRE	0.12571174417874156	0.16761565890498875
TDPDRR	0.12571174417874156	0.16761565890498875
SOTA	0.7899522386646525	1.053269651547661
TDPGDH	0.12571174417874156	0.16761565890498875
TDSK	0.018059997051030483	0.024079996068040645
THDPS	0.019476467407970866	0.025968623210627817
SUCDi	4.581053368701524	6.620014405716334
THRS	0.2346029028687783	0.3128038704917425
SUCOAS	-5.591017704319825	-3.7716246626285965
T2DECAI	0.04125469914652058	0.05500626552736776
TALA	-0.13574507587372864	-0.10180880690529648
TKT1	-0.12748233212528248	-0.09561174909390502
TKT2	-0.135745075873956	-0.10180880690552385
TPI	5.1929904842061205	8.778447373415133
TMDS	0.14076174172115977	0.1876823222951086
TRDR	0.05400293235809304	0.07200390981088252
TRPt2rpp	0.058429402223964644	0.07790586963187707
TRPtex	0.058429402223964644	0.07790586963187707
UDPGD	0.000885293973154604	0.0011803919642759443
UGMDDS	0.019476467407974044	0.025968623210632064
UHGADA	0.036119994102060966	0.04815999213608129
TYRt2rpp	0.058429402223964644	0.07790586963187707
UMPK	0.3261422996865804	0.43485639958237243
TYRtex	0.058429402223964644	0.07790586963187707
U23GAAT	0.03611999410206097	0.04815999213608129
UAAGDS	0.01947646740797404	0.02596862321063206
UPPRT	0.2886058352276172	0.384807780303623
UAGAAT	0.036119994102023156	0.04815999213599298
UAGCVT	0.019476467407974044	0.025968623210635363
UAGDP	0.07507292891809786	0.10009723855744691
URAt2pp_copy2	-4.570632423050824	0.3348497907251158
URAtex	-4.570632423050938	0.33484979072534315
UAGPT3	0.019476467407974048	0.025968623210635217
UAMAGS	0.01947646740797404	0.025968623210635217
UAMAS	0.01947646740797404	0.025968623210635217
UAPGR	0.019476467407974044	0.025968623210635217
UDCPDP	0.019476467407974048	0.025968623210635217
UDPG4E	0.06728234195486493	0.08970978927311535
PROt2rpp	-31.34086737968562	-21.861393943971166
USHD	0.018059997051030483	0.024079996068040645
VALTA	-8.345296391406237	-0.9429398901637569
PROt4pp	22.030485092831594	31.537052379772994
VALt2rpp	-7.968751354842652	-0.660531112748231
VALtex	-7.968751354842766	-0.660531112748231
PROtex	0.16909114886038878	0.22545486514718505
PRPPS	0.2886058352275995	0.38480778030350393
EX_co2_e	19.934128370216854	28.60269608660576
EX_cys__L_e	-0.09207057320125944	-0.06905292990091905
EX_dcyt_e	-5.0	-0.14076174172146594
EX_adn_e	-0.30099995085502496	-0.22574996314328644
EX_arg__L_e	-1.4144695925716384	-1.0608521944302907
EX_fru_e	-5.0	-0.7906524454391342
EX_h2o_e	21.77539690019465	33.45831868100461
EX_asp__L_e	-0.5733104750062568	-0.42998285625286226
EX_pi_e	-1.347441034891176	-1.0105807761735832
EX_pro__L_e	-0.2254548651474222	-0.16909114886033372
EX_his__L_e	-0.10505488480661906	-0.0787911636050147
EX_glc__D_e	-5.0	-0.7906524454392301
EX_gly_e	-5.0	-0.3364117097740218
EX_ser__L_e	-0.7484185325729236	1.7430736530092679
EX_ile__L_e	-0.23489800085974188	-0.1761735006449312
EX_trp__L_e	-0.07790586963185309	-0.05842940222388737
EX_tyr__L_e	-0.07790586963185309	-0.05842940222388737
EX_ura_e	-0.33484979072485377	4.570632423050922
EX_val__L_e	0.6605311127513147	7.968751354843054
BIOMASS_	0.8852939730897293	1.1803919641196392
EX_lys__L_e	-0.2821136794245529	-0.21158525956847196
EX_met__L_e	-0.11213723659147057	-0.08410292744372949
