reaction	linear_coefficient
3PEPTabcpp	0.0005071050034645954
4PEPTabcpp	0.0002914374048355809
12PPDt	0.007838418023933457
PEAMNOpp	0.02262041646758029
42A12BOOXpp	0.02262041646758029
TYROXDApp	0.02262041646758029
13PPDH	0.004193671693110647
ARGDCpp	0.0003826777432868444
4HTHRS	0.0020848019234972165
THRS	0.0020848019234972165
ARGORNt7pp	0.008885243421308697
ARGSL	0.0006193231403527316
ARGSS	0.0006193231403527316
MALTTRabcpp	9.161084901544718e-05
MALTTTRabcpp	9.161084901544718e-05
MALTPTabcpp	9.161084901544718e-05
MALTabcpp	9.161084901544718e-05
MALTHXabcpp	9.161084901544718e-05
14GLUCANabcpp	9.161084901544718e-05
GLCtex_copy2	7.533902951842153e-05
MALTtexi	7.533902951842153e-05
MALTPTtexi	7.533902951842153e-05
MALTHXtexi	7.533902951842153e-05
MALTTTRtexi	7.533902951842153e-05
MALTTRtexi	7.533902951842153e-05
14GLUCANtexi	7.533902951842153e-05
AM4PCP	0.009189764432252036
UM4PCP	0.009189764432252036
4PCP	0.009189764432252036
AGM4PCP	0.009189764432252036
GLCtex_copy1	6.800277953835183e-05
MANGLYCtex	6.800277953835183e-05
O2tex	6.800277953835183e-05
BUTtex	6.800277953835183e-05
CRNtex	6.800277953835183e-05
G3PCtex	6.800277953835183e-05
PYRtex	6.800277953835183e-05
GALCTNLtex	6.800277953835183e-05
GTPtex	6.800277953835183e-05
THRPtex	6.800277953835183e-05
THYMtex	6.800277953835183e-05
ACGALtex	6.800277953835183e-05
SBTtex	6.800277953835183e-05
THMDtex	6.800277953835183e-05
3PEPTtex	6.800277953835183e-05
FUCtex	6.800277953835183e-05
NMNtex	6.800277953835183e-05
TAURtex	6.800277953835183e-05
ASCBtex	6.800277953835183e-05
4HOXPACDtex	6.800277953835183e-05
5DGLCNtex	6.800277953835183e-05
ALAALAtex	6.800277953835183e-05
DHAtex	6.800277953835183e-05
GLCRtex	6.800277953835183e-05
GLCNtex	6.800277953835183e-05
GLYCAtex	6.800277953835183e-05
ACtex	6.800277953835183e-05
FUMtex	6.800277953835183e-05
GLYC2Ptex	6.800277953835183e-05
RIBtex	6.800277953835183e-05
NO2tex	6.800277953835183e-05
FRUtex	6.800277953835183e-05
CYSDtex	6.800277953835183e-05
D_LACtex	6.800277953835183e-05
23CUMPtex	6.800277953835183e-05
DGMPtex	6.800277953835183e-05
THRtex	6.800277953835183e-05
GSNtex	6.800277953835183e-05
SERtex	6.800277953835183e-05
TARTRtex	6.800277953835183e-05
BALAtex	6.800277953835183e-05
FRUURtex	6.800277953835183e-05
O2Stex	6.800277953835183e-05
3UMPtex	6.800277953835183e-05
SULFACtex	6.800277953835183e-05
ACALDtex	6.800277953835183e-05
GALtex	6.800277953835183e-05
PSERtex	6.800277953835183e-05
PTRCtex	6.800277953835183e-05
3AMPtex	6.800277953835183e-05
NO3tex	6.800277953835183e-05
TMAOtex	6.800277953835183e-05
23CCMPtex	6.800277953835183e-05
GTHRDtex	6.800277953835183e-05
PPAtex	6.800277953835183e-05
DGSNtex	6.800277953835183e-05
AKGtex	6.800277953835183e-05
NOtex	6.800277953835183e-05
R5Ptex	6.800277953835183e-05
TMAtex	6.800277953835183e-05
CSNtex	6.800277953835183e-05
CYNTtex	6.800277953835183e-05
DTMPtex	6.800277953835183e-05
GALCTNtex	6.800277953835183e-05
H2tex	6.800277953835183e-05
SO4tex	6.800277953835183e-05
DSERtex	6.800277953835183e-05
PPALtex	6.800277953835183e-05
GLYCLTtex	6.800277953835183e-05
ALLtex	6.800277953835183e-05
THMtex	6.800277953835183e-05
SO3tex	6.800277953835183e-05
SO2tex	6.800277953835183e-05
23CGMPtex	6.800277953835183e-05
GTHOXtex	6.800277953835183e-05
TCYNTtex	6.800277953835183e-05
CA2tex	6.800277953835183e-05
GLYBtex	6.800277953835183e-05
4PEPTtex	6.800277953835183e-05
MAN6Ptex	6.800277953835183e-05
RMNtex	6.800277953835183e-05
UMPtex	6.800277953835183e-05
PNTOtex	6.800277953835183e-05
SKMtex	6.800277953835183e-05
PPPNtex	6.800277953835183e-05
23DAPPAtex	6.800277953835183e-05
SUCCtex	6.800277953835183e-05
23CAMPtex	6.800277953835183e-05
TYRtex	6.800277953835183e-05
DUMPtex	6.800277953835183e-05
GLYC3Ptex	6.800277953835183e-05
HIStex	6.800277953835183e-05
MALtex	6.800277953835183e-05
GLYCtex	6.800277953835183e-05
PPTtex	6.800277953835183e-05
TREtex	6.800277953835183e-05
ACGAM1Ptex	6.800277953835183e-05
SPMDtex	6.800277953835183e-05
34dhpactex	6.800277953835183e-05
HXAtex	6.800277953835183e-05
GLYtex	6.800277953835183e-05
MANtex	6.800277953835183e-05
PROGLYtex	6.800277953835183e-05
TYMtex	6.800277953835183e-05
Zn2tex	6.800277953835183e-05
GAMtex	6.800277953835183e-05
XTSNtex	6.800277953835183e-05
ACGAtex	6.800277953835183e-05
UDPGtex	6.800277953835183e-05
3CMPtex	6.800277953835183e-05
CYTDtex	6.800277953835183e-05
N2Otex	6.800277953835183e-05
CGLYtex	6.800277953835183e-05
HOMtex	6.800277953835183e-05
MALDtex	6.800277953835183e-05
ORNtex	6.800277953835183e-05
UDPGLCURtex	6.800277953835183e-05
TUNGStex	6.800277953835183e-05
VALtex	6.800277953835183e-05
LCTStex	6.800277953835183e-05
AGMtex	6.800277953835183e-05
HPPPNtex	6.800277953835183e-05
ABUTtex	6.800277953835183e-05
IDONtex	6.800277953835183e-05
MG2tex	6.800277953835183e-05
GALCTtex	6.800277953835183e-05
UACGAMtex	6.800277953835183e-05
UDPACGALtex	6.800277953835183e-05
COBALT2tex	6.800277953835183e-05
LYXtex	6.800277953835183e-05
GLYALDtex	6.800277953835183e-05
HCINNMtex	6.800277953835183e-05
METtex	6.800277953835183e-05
MELIBtex	6.800277953835183e-05
UREAtex	6.800277953835183e-05
DALAtex	6.800277953835183e-05
GAMAN6Ptex	6.800277953835183e-05
DMSOtex	6.800277953835183e-05
MOBDtex	6.800277953835183e-05
ILEtex	6.800277953835183e-05
ISETACtex	6.800277953835183e-05
CU2tex	6.800277953835183e-05
H2Stex	6.800277953835183e-05
CD2tex	6.800277953835183e-05
Htex	6.800277953835183e-05
ETHSO3tex	6.800277953835183e-05
