	minimum	maximum
3OAR80	0.22472404239886146	0.2996320565325732
3OAS100	0.22472404239882163	0.2996320565323781
3OAS120	0.18453931340566312	0.24605241787407509
3OAS121	0.040184728993294276	0.05357963865843888
3OAS140	0.18453931340566312	0.24605241787407509
3OAS141	0.04018472899329428	0.05357963865843889
3OAS160	0.07898972480382578	0.10531963307161334
3OAS161	0.04018472899329428	0.05357963865843889
3OAS181	0.015177065027347256	0.02023608670378183
3OAS60	0.22472404239882163	0.2996320565323781
3OAS80	0.22472404239882163	0.2996320565323781
3HAD100	0.22472404239900612	0.29963205653260483
3HAD120	0.18453931340566315	0.2460524178740751
3HAD121	0.04018472899329428	0.053579638658438886
3HAD140	0.1141729210044756	0.15223056133913793
3HAD141	0.04018472899329429	0.0535796386584389
3HAD160	0.0789897248038173	0.10531963307160484
3HAD161	0.04018472899329429	0.0535796386584389
3HAD181	0.015177065027347255	0.020236086703781832
3HAD40	0.2247240423988771	0.29963205653251984
3HAD60	0.2247240423988771	0.29963205653251984
3HAD80	0.2247240423988771	0.29963205653251984
A5PISO	0.004311666201033404	0.005748888268158225
ACKr	0.03518319620059174	0.04691092826737986
3OAR100	0.22472404239897514	0.2996320565325732
3OAR120	0.1845393134058213	0.24605241787423893
3OAR121	0.040184728993294276	0.05357963865843888
3OAR140	0.18453931340559393	0.24605241787401155
ACLS	0.0	4.3767055339753425
3OAR141	0.04018472899329429	0.053579638658438414
3OAR160	0.0789897248039324	0.1053196330716446
3OAR161	0.04018472899329429	0.053579638658438414
3OAR181	0.015177065027347253	0.020236086703781644
3OAR40	0.22472404239886146	0.2996320565325732
3OAR60	0.22472404239886146	0.2996320565325732
ADNK1	0.09399432318714303	0.1253257642483428
ADNt2pp	0.21989497625795532	0.293193301676248
ADNtex	0.21989497625804688	0.29319330167641056
ACOATA	0.22472404239886146	0.2996320565324595
ACONTa	4.699554311905672	6.2296716519553
ACONTb	4.699554311905672	6.2296716519553
AGMHE	0.006036332681484035	0.008048443575310593
ADA	0.12590065307081227	0.1678675374277662
ACALD	0.48618348083152796	4.862889014806456
ACCOAC	1.4826957732221164	1.9769276976285841
AGPAT160	0.03949486240190864	0.05265981653580195
AGPAT161	0.012503831982973519	0.016671775977328388
AGPAT181	0.007588532513809198	0.010118043351762498
ADK1	0.39581095726134663	0.5277479430137646
ARGtex	0.2638739715049496	0.3518319620064858
ASAD	-0.3299861865878029	-0.24748963994068163
AKGDH	5.390283237316014	7.10556875156267
ALAALAr	0.01897133128477435	0.025295108379623343
ASNS2	0.17591598100324898	0.23455464133762097
ASPK	0.24748963994068163	0.3299861865875755
ALAR	0.028456996927161526	0.0379426625695487
ALATA_L	-0.7772496938450786	-0.5829372703833542
ASPTA	-0.9209719005468742	-0.690728925409644
ATPM	6.8	6.8
ATPS4rpp	48.368114997808675	66.60737178808995
CLPNS181pp	0.00017246664799586142	0.00022995553069904417
CO2tex	-22.870285820271647	-17.336034386125448
CO2tpp	-22.870285820271647	-17.33603438612556
CS	4.699554311905957	6.229671651955109
CLPNS160pp	0.0011210332122573163	0.0014947109496006306
CLPNS161pp	0.00034493329599172284	0.00045991106139808835
CTPS2	0.1198643203895845	0.15981909385271054
CYSabcpp	0.0672619927365364	0.08968265698203157
CYStex	0.06726199273646216	0.08968265698194955
CYTBO3_4pp	26.86664004184087	36.99999999999907
DCYTt2pp	0.6232944660252032	5.000000000000081
DCYTtex	0.6232944660254134	5.0
CYTK1	0.059587226898770496	0.07944963586498943
DHAD1	0.0	4.3767055339753425
DHAPT	0.0016384331565196045	0.0021845775419867945
DHDPRy	0.018971331284551887	0.025295108379435136
DHDPS	0.018971331284551887	0.02529510837943514
DALAt2pp	0.009485665642332056	0.012647554189773683
DHFR	0.13711098519377174	0.1828146469249532
DAPE	0.018971331284660664	0.025295108379509657
DASYN160	0.03949486240190864	0.05265981653580196
DASYN161	0.01250383198297352	0.016671775977328388
DASYN181	0.0075885325138092	0.0101180433517625
DCYTD	0.6232944660252032	5.000000000000081
DRPA	0.48618348083163354	4.862889014806543
DTMPK	0.13711098519365805	0.1828146469248395
ARGabcpp	0.26387397150487346	0.3518319620064314
DURIK1	0.1371109851936706	0.18281464692487231
DURIPP	0.48618348083164165	4.862889014806569
ENO	6.994652685261258	13.30639653300102
EAR100x	0.18453931340566315	0.24605241787407295
EAR120x	0.18453931340566315	0.24605241787407295
EAR121x	0.040184728993294276	0.05357963865843841
EAR140x	0.11417292100447561	0.15223056133913665
EAR141x	0.04018472899329428	0.05357963865843842
EAR160x	0.07898972480381729	0.10531963307160394
EAR161x	0.04018472899329429	0.05357963865843842
FA140ACPHi	0.03518319620064981	0.0469109282675242
EAR181x	0.0151770650276184	0.020236086703525002
EAR40x	0.2247240423988216	0.2996320565323755
EAR60x	0.2247240423988216	0.2996320565323755
EAR80x	0.2247240423988216	0.2996320565323755
FRUpts2pp	0.0	4.713912995833365
FRUtex	0.0	4.713912995833198
FBA	2.5687569970332333	4.3024532723387665
FUM	5.390283237315771	7.105568751562714
G1PACT	0.07312585877004159	0.0975011450266825
G1PTT	0.1224513201101047	0.16326842681344206
G3PAT160	0.03949486240190864	0.05265981653580241
G3PAT161	0.012503831982973519	0.01667177597732853
G3PAT181	0.007588532513809199	0.010118043351762586
GALUi	0.06898665921710419	0.09198221228940771
G3PD2	-0.08761305720577184	-0.06570979290438572
GAPD	6.9946526852613715	13.306396533001248
GF6PTA	0.08261152441243075	0.11014869921651327
GHMT2r	-0.5817874927296316	-0.43634061954730896
GK1	0.12590065307085752	0.16786753742781002
GLA	-0.0011497776534952209	-0.0008623332402066808
GLCptspp	0.19143797932737708	0.2552506391030172
GLCtex_copy1	0.19143797932736106	0.2552506391028828
GLNS	0.5448221411660408	0.7264295215545516
GLYCtpp	-0.0021845775420388236	-0.0016384331564722743
GLUDxi	-7.030286167960867	2.3130240799343937
GLUDy	-2.978774501857856	2.0516720323178106
GLUR	-0.025295108379509657	-0.018971331284660664
