reaction	linear_coefficient
3PEPTabcpp	0.00035245593643370456
4PEPTabcpp	0.0012779879847333757
12PPDt	0.021086034460200305
PEAMNOpp	0.0038203161962544903
TYROXDApp	0.0038203161962544903
42A12BOOXpp	0.0038203161962544903
13PPDH	0.009601866794188443
ARGDCpp	0.0017729460717698306
4HTHRS	0.0007918150122717429
THRS	0.0007918150122717429
ARGORNt7pp	0.0061540250324055735
ARGSL	0.0011064054981917485
ARGSS	0.0011064054981917485
MALTPTabcpp	0.0024821942588429935
MALTabcpp	0.0024821942588429935
MALTHXabcpp	0.0024821942588429935
MALTTTRabcpp	0.0024821942588429935
14GLUCANabcpp	0.0024821942588429935
MALTTRabcpp	0.0024821942588429935
MALTPTtexi	0.0026852184810332485
14GLUCANtexi	0.0026852184810332485
MALTTTRtexi	0.0026852184810332485
MALTTRtexi	0.0026852184810332485
MALTHXtexi	0.0026852184810332485
GLCtex_copy2	0.0026852184810332485
MALTtexi	0.0026852184810332485
4PCP	0.0024872734974649667
UM4PCP	0.0024872734974649667
AGM4PCP	0.0024872734974649667
AM4PCP	0.0024872734974649667
MAN6Ptex	5.2349994151781584e-05
TSULtex	5.2349994151781584e-05
MNLtex	5.2349994151781584e-05
UACGAMtex	5.2349994151781584e-05
FUMtex	5.2349994151781584e-05
GLCtex_copy1	5.2349994151781584e-05
HG2tex	5.2349994151781584e-05
GLYC3Ptex	5.2349994151781584e-05
GTPtex	5.2349994151781584e-05
MANGLYCtex	5.2349994151781584e-05
TARTRtex	5.2349994151781584e-05
GAMtex	5.2349994151781584e-05
CO2tex	5.2349994151781584e-05
UDPGtex	5.2349994151781584e-05
CYNTtex	5.2349994151781584e-05
GALtex	5.2349994151781584e-05
ACMUMtex	5.2349994151781584e-05
GALCTNLtex	5.2349994151781584e-05
PPTtex	5.2349994151781584e-05
GLYCAtex	5.2349994151781584e-05
TMAOtex	5.2349994151781584e-05
DOPAtex	5.2349994151781584e-05
FRULYStex	5.2349994151781584e-05
O2tex	5.2349994151781584e-05
CLtex	5.2349994151781584e-05
DAMPtex	5.2349994151781584e-05
INDOLEtex	5.2349994151781584e-05
TMAtex	5.2349994151781584e-05
URAtex	5.2349994151781584e-05
ASCBtex	5.2349994151781584e-05
NACtex	5.2349994151781584e-05
G3PEtex	5.2349994151781584e-05
GLYC2Ptex	5.2349994151781584e-05
GTHRDtex	5.2349994151781584e-05
ACGAL1Ptex	5.2349994151781584e-05
MOBDtex	5.2349994151781584e-05
TUNGStex	5.2349994151781584e-05
ACALDtex	5.2349994151781584e-05
CYTDtex	5.2349994151781584e-05
FRUURtex	5.2349994151781584e-05
GALCTNtex	5.2349994151781584e-05
MALtex	5.2349994151781584e-05
GMPtex	5.2349994151781584e-05
