reaction	linear_coefficient
4PEPTabcpp	0.00021511372760270057
3PEPTabcpp	0.00026412664378859757
12PPDt	0.004051103871777892
42A12BOOXpp	0.004712102847339388
TYROXDApp	0.004712102847339388
PEAMNOpp	0.004712102847339388
13PPDH	0.009008965279563038
ARGDCpp	0.0003662978992180832
THRS	0.0026129712853538304
4HTHRS	0.0026129712853538304
ARGORNt7pp	0.007186893319366034
ARGSL	0.000394010980958912
ARGSS	0.000394010980958912
MALTHXabcpp	0.00015268987948778229
MALTabcpp	0.00015268987948778229
MALTTTRabcpp	0.00015268987948778229
14GLUCANabcpp	0.00015268987948778229
MALTPTabcpp	0.00015268987948778229
MALTTRabcpp	0.00015268987948778229
MALTTRtexi	0.00011592844105191158
14GLUCANtexi	0.00011592844105191158
MALTtexi	0.00011592844105191158
MALTHXtexi	0.00011592844105191158
MALTPTtexi	0.00011592844105191158
GLCtex_copy2	0.00011592844105191158
MALTTTRtexi	0.00011592844105191158
AGM4PCP	0.019286848489381184
UM4PCP	0.019286848489381184
4PCP	0.019286848489381184
AM4PCP	0.019286848489381184
PNTOtex	7.957147015544973e-05
THRtex	7.957147015544973e-05
23CGMPtex	7.957147015544973e-05
GAL1Ptex	7.957147015544973e-05
THYMtex	7.957147015544973e-05
GALBDtex	7.957147015544973e-05
O2tex	7.957147015544973e-05
SERtex	7.957147015544973e-05
LCTStex	7.957147015544973e-05
NI2tex	7.957147015544973e-05
GALtex	7.957147015544973e-05
UDPGLCURtex	7.957147015544973e-05
GLYC2Ptex	7.957147015544973e-05
SULFACtex	7.957147015544973e-05
TRPtex	7.957147015544973e-05
ACMUMtex	7.957147015544973e-05
SPMDtex	7.957147015544973e-05
CO2tex	7.957147015544973e-05
UDPGALtex	7.957147015544973e-05
GALURtex	7.957147015544973e-05
23CAMPtex	7.957147015544973e-05
CRNtex	7.957147015544973e-05
GALCTNLtex	7.957147015544973e-05
MSO3tex	7.957147015544973e-05
23CCMPtex	7.957147015544973e-05
GLYBtex	7.957147015544973e-05
Htex	7.957147015544973e-05
MALDtex	7.957147015544973e-05
F6Ptex	7.957147015544973e-05
HOMtex	7.957147015544973e-05
G3PGtex	7.957147015544973e-05
GLUtex	7.957147015544973e-05
TSULtex	7.957147015544973e-05
G3PEtex	7.957147015544973e-05
MG2tex	7.957147015544973e-05
ACMANAtex	7.957147015544973e-05
GLCURtex	7.957147015544973e-05
THMDtex	7.957147015544973e-05
TARTRtex	7.957147015544973e-05
GAMAN6Ptex	7.957147015544973e-05
GLYC3Ptex	7.957147015544973e-05
NACtex	7.957147015544973e-05
GDPtex	7.957147015544973e-05
GLYALDtex	7.957147015544973e-05
CMPtex	7.957147015544973e-05
THMtex	7.957147015544973e-05
UDPGtex	7.957147015544973e-05
GLYtex	7.957147015544973e-05
PPTtex	7.957147015544973e-05
LEUtex	7.957147015544973e-05
TMAOtex	7.957147015544973e-05
MMETtex	7.957147015544973e-05
PHEtex	7.957147015544973e-05
CLtex	7.957147015544973e-05
TAURtex	7.957147015544973e-05
HPPPNtex	7.957147015544973e-05
TMAtex	7.957147015544973e-05
NAtex	7.957147015544973e-05
PPPNtex	7.957147015544973e-05
SUCCtex	7.957147015544973e-05
G3PItex	7.957147015544973e-05
CYStex	7.957147015544973e-05
GLCNtex	7.957147015544973e-05
TUNGStex	7.957147015544973e-05
PItex	7.957147015544973e-05
CYSDtex	7.957147015544973e-05
3UMPtex	7.957147015544973e-05
HXAtex	7.957147015544973e-05
TCYNTtex	7.957147015544973e-05
THRPtex	7.957147015544973e-05
G3PCtex	7.957147015544973e-05
TYMtex	7.957147015544973e-05
NO3tex	7.957147015544973e-05
SKMtex	7.957147015544973e-05
MALtex	7.957147015544973e-05
TYRPtex	7.957147015544973e-05
CYNTtex	7.957147015544973e-05
ISETACtex	7.957147015544973e-05
SO2tex	7.957147015544973e-05
CSNtex	7.957147015544973e-05
DGSNtex	7.957147015544973e-05
GLCtex_copy1	7.957147015544973e-05
NO2tex	7.957147015544973e-05
FE3tex	7.957147015544973e-05
MNtex	7.957147015544973e-05
SO3tex	7.957147015544973e-05
SO4tex	7.957147015544973e-05
DGMPtex	7.957147015544973e-05
N2Otex	7.957147015544973e-05
DHAtex	7.957147015544973e-05
MOBDtex	7.957147015544973e-05
NMNtex	7.957147015544973e-05
TREtex	7.957147015544973e-05
23CUMPtex	7.957147015544973e-05
G6Ptex	7.957147015544973e-05
PSERtex	7.957147015544973e-05
D_LACtex	7.957147015544973e-05
GALTtex	7.957147015544973e-05
GMPtex	7.957147015544973e-05
4HOXPACDtex	7.957147015544973e-05
CYANtex	7.957147015544973e-05
GAMtex	7.957147015544973e-05
NH4tex	7.957147015544973e-05
G3PStex	7.957147015544973e-05
L_LACtex	7.957147015544973e-05
METtex	7.957147015544973e-05
MNLtex	7.957147015544973e-05
O2Stex	7.957147015544973e-05
CGLYtex	7.957147015544973e-05
ANHGMtex	7.957147015544973e-05
NOtex	7.957147015544973e-05
DAPtex	7.957147015544973e-05
DCAtex	7.957147015544973e-05
DCMPtex	7.957147015544973e-05
CUtex	7.957147015544973e-05
PPALtex	7.957147015544973e-05
GLCRtex	7.957147015544973e-05
MAN6Ptex	7.957147015544973e-05
34dhpactex	7.957147015544973e-05
DDGLCNtex	7.957147015544973e-05
GSNtex	7.957147015544973e-05
PEAMNtex	7.957147015544973e-05
UMPtex	7.957147015544973e-05
XYLUtex	7.957147015544973e-05
GTHOXtex	7.957147015544973e-05
HCINNMtex	7.957147015544973e-05
ABUTtex	7.957147015544973e-05
CD2tex	7.957147015544973e-05
TYRtex	7.957147015544973e-05
CHLtex	7.957147015544973e-05
IMPtex	7.957147015544973e-05
H2Otex	7.314986783477597e-05
LYStex	7.957147015544973e-05
23DAPPAtex	7.957147015544973e-05
ACSERtex	7.957147015544973e-05
ASPtex	7.957147015544973e-05
GTHRDtex	7.957147015544973e-05
ETOHtex	7.957147015544973e-05
G1Ptex	7.957147015544973e-05
METSOX2tex	7.957147015544973e-05
DMSOtex	7.957147015544973e-05
PYRtex	7.957147015544973e-05
5DGLCNtex	7.957147015544973e-05
ACGAL1Ptex	7.957147015544973e-05
DAMPtex	7.957147015544973e-05
ARBtex	7.957147015544973e-05
DOPAtex	7.957147015544973e-05
METSOX1tex	7.957147015544973e-05
ASNtex	7.957147015544973e-05
FRULYStex	7.957147015544973e-05
RIBtex	7.957147015544973e-05
XYLtex	7.957147015544973e-05
BUTSO3tex	7.957147015544973e-05
BALAtex	7.957147015544973e-05
Ktex	7.957147015544973e-05
ACGALtex	7.957147015544973e-05
3PEPTtex	7.957147015544973e-05
GALCTtex	7.957147015544973e-05
OCTAtex	7.957147015544973e-05
FRUURtex	7.957147015544973e-05
PPAtex	7.957147015544973e-05
