reaction	linear_coefficient
4PEPTabcpp	0.000257261776877833
3PEPTabcpp	0.0008590140524720033
12PPDt	0.004176351095985249
PEAMNOpp	0.005962360489677071
TYROXDApp	0.005962360489677071
42A12BOOXpp	0.005962360489677071
13PPDH	0.006169922953431745
ARGDCpp	0.0015994086549702678
4HTHRS	0.00012865128481651212
THRS	0.00012865128481651212
ARGORNt7pp	0.0037739811568037146
ARGSL	0.00012311864975652834
ARGSS	0.00012311864975652834
MALTTRabcpp	7.012021479107073e-05
MALTPTabcpp	7.012021479107073e-05
14GLUCANabcpp	7.012021479107073e-05
MALTabcpp	7.012021479107073e-05
MALTTTRabcpp	7.012021479107073e-05
MALTHXabcpp	7.012021479107073e-05
GLCtex_copy2	6.429853880435794e-05
MALTHXtexi	6.429853880435794e-05
MALTTTRtexi	6.429853880435794e-05
14GLUCANtexi	6.429853880435794e-05
MALTTRtexi	6.429853880435794e-05
MALTtexi	6.429853880435794e-05
MALTPTtexi	6.429853880435794e-05
UM4PCP	0.003450797758801747
AM4PCP	0.003450797758801747
4PCP	0.003450797758801747
AGM4PCP	0.003450797758801747
DMSOtex	2.041701497318142e-05
AKGtex	2.041701497318142e-05
G3PStex	2.041701497318142e-05
PEAMNtex	2.041701497318142e-05
5DGLCNtex	2.041701497318142e-05
ACGAL1Ptex	2.041701497318142e-05
Htex	2.041701497318142e-05
XYLtex	2.041701497318142e-05
HG2tex	2.041701497318142e-05
TUNGStex	2.041701497318142e-05
ILEtex	2.041701497318142e-05
DUMPtex	2.041701497318142e-05
METSOX1tex	2.041701497318142e-05
PSERtex	2.041701497318142e-05
3PEPTtex	2.041701497318142e-05
GDPtex	2.041701497318142e-05
GLCtex_copy1	2.041701497318142e-05
METtex	2.041701497318142e-05
ACMANAtex	2.041701497318142e-05
CSNtex	2.041701497318142e-05
ANHGMtex	2.041701497318142e-05
HOMtex	2.041701497318142e-05
GAMtex	2.041701497318142e-05
CA2tex	2.041701497318142e-05
LYXtex	2.041701497318142e-05
PTRCtex	2.041701497318142e-05
PACALDtex	2.041701497318142e-05
TARTRtex	2.041701497318142e-05
DTMPtex	2.041701497318142e-05
ISETACtex	2.041701497318142e-05
ASNtex	2.041701497318142e-05
CYSDtex	2.041701497318142e-05
G3PItex	2.041701497318142e-05
GLCNtex	2.041701497318142e-05
UDPGtex	2.041701497318142e-05
DAMPtex	2.041701497318142e-05
L_LACtex	2.041701497318142e-05
3UMPtex	2.041701497318142e-05
PYRtex	2.041701497318142e-05
CRNtex	2.041701497318142e-05
XYLUtex	2.041701497318142e-05
CU2tex	2.041701497318142e-05
DSERtex	2.041701497318142e-05
VALtex	2.041701497318142e-05
G3PGtex	2.041701497318142e-05
MOBDtex	2.041701497318142e-05
NAtex	2.041701497318142e-05
TMAtex	2.041701497318142e-05
METDtex	2.041701497318142e-05
HIStex	2.041701497318142e-05
TMAOtex	2.041701497318142e-05
DOPAtex	2.041701497318142e-05
DALAtex	2.041701497318142e-05
MNLtex	2.041701497318142e-05
PPTtex	2.041701497318142e-05
DHAtex	2.041701497318142e-05
TREtex	2.041701497318142e-05
CUtex	2.041701497318142e-05
ASPtex	2.041701497318142e-05
INDOLEtex	2.041701497318142e-05
4PEPTtex	2.041701497318142e-05
FRUURtex	2.041701497318142e-05
TSULtex	2.041701497318142e-05
IMPtex	2.041701497318142e-05
TYMtex	2.041701497318142e-05
UMPtex	2.041701497318142e-05
ACGALtex	2.041701497318142e-05
ACGAtex	2.041701497318142e-05
CYNTtex	2.041701497318142e-05
HPPPNtex	2.041701497318142e-05
CLtex	2.041701497318142e-05
MNtex	2.041701497318142e-05
Zn2tex	2.041701497318142e-05
PSCLYStex	2.041701497318142e-05
FE3tex	2.041701497318142e-05
METSOX2tex	2.041701497318142e-05
GALBDtex	2.041701497318142e-05
ASO3tex	2.041701497318142e-05
ASCBtex	2.041701497318142e-05
MG2tex	2.041701497318142e-05
PROtex	2.041701497318142e-05
CYStex	2.041701497318142e-05
GAL1Ptex	2.041701497318142e-05
AMPtex	2.041701497318142e-05
CYANtex	2.041701497318142e-05
ABUTtex	2.041701497318142e-05
IDONtex	2.041701497318142e-05
CYTDtex	2.041701497318142e-05
FRULYStex	2.041701497318142e-05
TRPtex	2.041701497318142e-05
DDGLCNtex	2.041701497318142e-05
23CUMPtex	2.041701497318142e-05
BUTSO3tex	2.041701497318142e-05
26DAHtex	2.041701497318142e-05
MELIBtex	2.041701497318142e-05
TYRPtex	2.041701497318142e-05
XMPtex	2.041701497318142e-05
XTSNtex	2.041701497318142e-05
XANtex	2.041701497318142e-05
DMStex	2.041701497318142e-05
G6Ptex	2.041701497318142e-05
INSTtex	2.041701497318142e-05
LYStex	2.041701497318142e-05
UDPGALtex	2.041701497318142e-05
UDPGLCURtex	2.041701497318142e-05
TYRtex	2.041701497318142e-05
ACGAM1Ptex	2.041701497318142e-05
TCYNTtex	2.041701497318142e-05
BALAtex	2.041701497318142e-05
DCAtex	2.041701497318142e-05
PPPNtex	2.041701497318142e-05
ACSERtex	2.041701497318142e-05
AGMtex	2.041701497318142e-05
CHLtex	2.041701497318142e-05
FUMtex	2.041701497318142e-05
PPAtex	2.041701497318142e-05
3GMPtex	2.041701497318142e-05
3CMPtex	2.041701497318142e-05
DINStex	2.041701497318142e-05
CD2tex	2.041701497318142e-05
GALTtex	2.041701497318142e-05
GLNtex	2.041701497318142e-05
FUCtex	2.041701497318142e-05
GALCTtex	2.041701497318142e-05
GLYC3Ptex	2.041701497318142e-05
HYXNtex	2.041701497318142e-05
THMDtex	2.041701497318142e-05
SULFACtex	2.041701497318142e-05
GLCUR1Ptex	2.041701497318142e-05
GLYCAtex	2.041701497318142e-05
SBTtex	2.041701497318142e-05
RIBtex	2.041701497318142e-05
GLYCLTtex	2.041701497318142e-05
DIMPtex	2.041701497318142e-05
GLYtex	2.041701497318142e-05
H2tex	2.041701497318142e-05
ACtex	2.041701497318142e-05
ARBtex	2.041701497318142e-05
MAN6Ptex	2.041701497318142e-05
SO2tex	2.041701497318142e-05
ACMUMtex	2.041701497318142e-05
ETOHtex	2.041701497318142e-05
MSO3tex	2.041701497318142e-05
GAMAN6Ptex	2.041701497318142e-05
PNTOtex	2.041701497318142e-05
MALtex	2.041701497318142e-05
O2Stex	2.041701497318142e-05
23CCMPtex	2.041701497318142e-05
ALAtex	2.041701497318142e-05
BUTtex	2.041701497318142e-05
FRUtex	2.041701497318142e-05
FORtex	2.041701497318142e-05
34dhpactex	2.041701497318142e-05
TAURtex	2.041701497318142e-05
MALDtex	2.041701497318142e-05
UACGAMtex	2.041701497318142e-05
LEUtex	2.041701497318142e-05
