reaction	linear_coefficient
3PEPTabcpp	0.001465467026038584
4PEPTabcpp	0.0007457475932118218
12PPDt	0.029661272203885206
42A12BOOXpp	0.00584833292200419
TYROXDApp	0.00584833292200419
PEAMNOpp	0.00584833292200419
13PPDH	0.0770655139736281
ARGDCpp	0.001664932350363873
4HTHRS	0.007776186509558727
THRS	0.007776186509558727
ARGORNt7pp	0.03438993634531304
ARGSL	0.0030247182955120896
ARGSS	0.0030247182955120896
MALTabcpp	0.0192739024897906
MALTTRabcpp	0.0192739024897906
MALTHXabcpp	0.0192739024897906
MALTTTRabcpp	0.0192739024897906
MALTPTabcpp	0.0192739024897906
14GLUCANabcpp	0.0192739024897906
MALTPTtexi	0.033200289647209405
GLCtex_copy2	0.033200289647209405
MALTTTRtexi	0.033200289647209405
14GLUCANtexi	0.033200289647209405
MALTtexi	0.033200289647209405
MALTHXtexi	0.033200289647209405
MALTTRtexi	0.033200289647209405
AM4PCP	0.005553065887322616
UM4PCP	0.005553065887322616
AGM4PCP	0.005553065887322616
4PCP	0.005553065887322616
HXAtex	0.00031982231710040956
MMETtex	0.00031982231710040956
ORNtex	0.00031982231710040956
GLCUR1Ptex	0.00031982231710040956
ACMUMtex	0.00031982231710040956
CD2tex	0.00031982231710040956
FRUtex	0.00031982231710040956
GLCtex_copy1	0.00031982231710040956
ANHGMtex	0.00031982231710040956
GLYBtex	0.00031982231710040956
IDONtex	0.00031982231710040956
DGMPtex	0.00031982231710040956
HPPPNtex	0.00031982231710040956
23DAPPAtex	0.00031982231710040956
ACGALtex	0.00031982231710040956
3CMPtex	0.00031982231710040956
GLYCAtex	0.00031982231710040956
H2Otex	0.00031982231710040956
DHAtex	0.00031982231710040956
FUCtex	0.00031982231710040956
Htex	0.00031982231710040956
RIBtex	0.00031982231710040956
BUTtex	0.00031982231710040956
23CAMPtex	0.00031982231710040956
CRNtex	0.00031982231710040956
OROTtex	0.00031982231710040956
GALCTNtex	0.00031982231710040956
HCINNMtex	0.00031982231710040956
UDPGLCURtex	0.00031982231710040956
ACMANAtex	0.00031982231710040956
TRPtex	0.00031982231710040956
23CUMPtex	0.00031982231710040956
FORtex	0.00031982231710040956
ACGAtex	0.00031982231710040956
