	minimum	maximum
3OAR80	0.23026977272093063	0.3070263636277559
3OAS100	0.23026977272071605	0.3070263636275455
3OAS120	0.1890933667007214	0.2521244889343013
3OAS121	0.041176406020064824	0.05490187469337449
3OAS140	0.1890933667007214	0.2521244889343013
3OAS141	0.041176406020200645	0.054901874693510315
3OAS160	0.08093902985864873	0.1079187064782558
3OAS161	0.04117640602020065	0.05490187469351033
3OAS181	0.015551603990281692	0.02073547198707821
3OAS60	0.2302697727209438	0.30702636362777325
3OAS80	0.2302697727209438	0.30702636362777325
3HAD100	0.23026977272091378	0.30702636362788505
3HAD120	0.18909336670072147	0.25212448893430134
3HAD121	0.04117640602020065	0.054901874693510315
3HAD140	0.11699047547262133	0.15598730063021932
3HAD141	0.04117640602020065	0.05490187469351033
3HAD160	0.08093902985864196	0.10791870647824904
3HAD161	0.041176406020200666	0.054901874693510336
3HAD181	0.01555160399028169	0.02073547198707821
3HAD40	0.23026977272100366	0.30702636362789093
3HAD60	0.23026977272083274	0.30702636362772
3HAD80	0.23026977272083274	0.30702636362772
A5PISO	0.0044180693154203254	0.005890759087151309
ACKr	0.036051445613793476	0.04806859415168674
3OAR100	0.23026977272070326	0.3070263636277559
3OAR120	0.1890933667008312	0.25212448893432793
3OAR121	0.041176406020200645	0.054901874693510315
3OAR140	0.18909336670060384	0.25212448893421424
ACLS	3.1546782139933147	11.818537645121891
3OAR141	0.04117640602020065	0.05490187469364613
3OAR160	0.08093902985865498	0.10791870647813084
3OAR161	0.04117640602020066	0.054901874693646144
3OAR181	0.015551603990281689	0.020735471987636773
3OAR40	0.23026977272104432	0.3070263636277559
3OAR60	0.23026977272093063	0.30702636362764224
ADNK1	0.09631391107349893	0.12841854810217254
ADNt2pp	0.22532153508415384	0.3004287134466775
ADNtex	0.22532153508416286	0.30042871344676314
ACOATA	0.2302697727211715	0.30702636362800095
ACONTa	3.381136275375121	5.8581885716961075
ACONTb	3.3811362753751837	5.858188571696132
AGMHE	0.006185297041612947	0.008247062722150603
ADA	0.12900762401075927	0.17201016534768754
ACALD	-2.2737367544323206e-13	4.859505395769133
ACCOAC	1.5192856761949731	2.025714234924505
AGPAT160	0.04046951492932097	0.05395935323909464
AGPAT161	0.012812401014959486	0.017083201353004687
AGPAT181	0.007775801995470208	0.010367735993502844
ADK1	0.4055787631541534	0.5407716842096306
ARGtex	1.4880057454391817	2.4390942542788707
ASAD	-0.33812957160819224	-0.2535971787061726
AKGDH	5.039999488548077	6.816123349071302
ALAALAr	0.019439504987985856	0.025919339983943246
ASNS2	0.180257228069863	0.24034297075981734
ASPK	0.2535971787061726	0.33812957160796486
ALAR	0.02915925748207501	0.03887900997594658
ALATA_L	-0.796430628596454	-0.597322971447511
ASPTA	-0.9436996057773968	-0.7077747043331328
AST	1.2176199033342494	2.1687084121739897
ATPM	6.8	6.8
ATPS4rpp	46.72120346074735	67.6778836840997
CLPNS181pp	0.0001767227727214049	0.00023563036347695743
CO2tex	-28.195742223935667	-21.111144311502812
CO2tpp	-28.19574222393578	-21.111144311502812
CS	3.381136275375154	5.8581885716961875
CLPNS160pp	0.0011486980221206977	0.0015315973627139101
CLPNS161pp	0.00035344554521543614	0.0004712607270676017
CTPS2	0.12282232696932038	0.16376310262571095
CYSabcpp	0.06892188132082999	0.09189584176110671
CYStex	0.0689218813208754	0.0918958417611293
CYTBO3_4pp	25.22209302325634	36.9999999999986
DCYTt2pp	0.14049460423071353	4.9999999999999964
DCYTtex	0.14049460423086657	5.0
CYTK1	0.0610577179397751	0.08141029058629101
DHAD1	3.1546782139933147	11.818537645121891
DHDPRy	0.019439504987837298	0.025919339983783065
DHDPS	0.0194395049878373	0.02591933998378307
DALAt2pp	0.009719752493963202	0.012959669991950936
DHFR	0.14049460423086657	0.18732613897452666
DAPE	0.019439504987985856	0.025919339983943246
DASYN160	0.040469514929320986	0.05395935323909465
DASYN161	0.012812401014959488	0.017083201353004687
DASYN181	0.007775801995470208	0.010367735993502845
DCYTD	0.1404946042308526	5.00000000000016
DRPA	0.0	4.859505395769146
DTMPK	0.14049460423075288	0.18732613897441297
ARGabcpp	1.488005745439021	2.4390942542788356
DURIK1	0.14049460423083004	0.18732613897444003
DURIPP	-2.2737367544323206e-13	4.859505395769133
ENO	13.365279548620265	23.636672170640168
EAR100x	0.18909336670072144	0.2521244889339783
EAR120x	0.18909336670072144	0.2521244889339783
EAR121x	0.04117640602020064	0.05490187469364613
EAR140x	0.11699047547262133	0.15598730063002597
EAR141x	0.041176406020200645	0.05490187469364613
EAR160x	0.08093902985864196	0.10791870647818928
EAR161x	0.04117640602020066	0.05490187469364614
FA140ACPHi	0.03605144561397261	0.048068594151963476
EAR181x	0.015551603990940414	0.02073547198700569
EAR40x	0.23026977272100363	0.30702636362772
EAR60x	0.2302697727208327	0.30702636362754904
EAR80x	0.2302697727208327	0.30702636362754904
FRUpts2pp	2.247330373454018	5.0000000000000036
FRUtex	2.2473303734540195	5.0
FBA	6.716455164510194	9.469124791056174
FUM	5.0399994885480055	6.816123349071177
G1PACT	0.07493045558980727	0.09990727411988383
G1PTT	0.12547316855843407	0.16729755807791208
G3PAT160	0.04046951492932097	0.053959353239124506
G3PAT161	0.012812401014959486	0.017083201353216067
G3PAT181	0.007775801995470206	0.010367735993860407
GALUi	0.07068910904717605	0.09425214539617788
G3PD2	-0.08753668003703297	-0.06565251002791683
GAPD	13.365279548620265	23.636672170640054
