	minimum	maximum
3OAR80	0.2358393703731224	0.3144524938310831
3OAS100	0.23583937037312244	0.31445249383108176
3OAS120	0.19366701941649972	0.2582226925554223
3OAS121	0.04217235095663856	0.05622980127567527
3OAS140	0.19366701941649972	0.2582226925554223
3OAS141	0.04217235095663856	0.05622980127567527
3OAS160	0.0828967241986815	0.1105289655983317
3OAS161	0.04217235095663856	0.05622980127567527
3OAS181	0.015927754868091774	0.02123700649073225
3OAS60	0.2358393703731224	0.31445249383108165
3OAS80	0.2358393703731224	0.31445249383108165
3HAD100	0.23583937037312244	0.31445249383108176
3HAD120	0.19366701941649975	0.2582226925554223
3HAD121	0.042172350956638564	0.05622980127567528
3HAD140	0.11982015593797295	0.15976020791738055
3HAD141	0.042172350956638564	0.05622980127567528
3HAD160	0.08289672419875033	0.11052896559840189
3HAD161	0.042172350956638564	0.05622980127567528
3HAD181	0.015927754868091778	0.021237006490732253
3HAD40	0.2358393703731224	0.31445249383108165
3HAD60	0.23583937037312244	0.3144524938310817
3HAD80	0.23583937037312244	0.3144524938310817
A5PISO	0.004524930360275903	0.006033240480178392
ACKr	0.03692343173929141	0.04923124231904887
3OAR100	0.23583937037312247	0.31445249383108176
3OAR120	0.19366701941649975	0.2582226925554223
3OAR121	0.042172350956638564	0.05622980127567527
3OAR140	0.19366701941649975	0.2582226925554223
ACLS	0.0	6.637662795963397
3OAR141	0.042172350956638564	0.05622980127567527
3OAR160	0.08289672419868153	0.11052896559833167
3OAR161	0.042172350956638564	0.05622980127567527
3OAR181	0.015927754868091774	0.02123700649073225
3OAR40	0.23583937037312236	0.3144524938310816
3OAR60	0.2358393703731224	0.31445249383108165
ADNK1	0.09864348185306772	0.13152464247099807
ADNt2pp	0.2307714483711256	0.30769526449505075
ADNtex	0.23077144837111518	0.3076952644944413
ACONTa	4.511233372326326	6.3600678972009685
ACONTb	4.511233372326879	6.360067897201307
AGMHE	0.006334902504290193	0.008446536672384196
ADA	0.1321279665180578	0.17617062202401848
ACALD	-4.547473508864641e-13	4.999999999996703
ACCOAC	1.5560330522620995	2.0747107363507897
AGPAT160	0.041448362099375156	0.05526448279919022
AGPAT161	0.013122298044273393	0.017496397392468114
AGPAT181	0.007963877434045887	0.010618503245364062
ADK1	0.41538860706765485	0.5538514760902131
ARGtex	0.2769257380447243	0.36923431739285206
ASAD	-0.34630800356771785	-0.2597310026757962
AKGDH	5.236127216031608	7.229333581245907
ALAALAr	0.01990969358496386	0.02654625811328515
ASNS2	0.18461715869645703	0.246156211595149
ASPK	0.2597310026757962	0.34630800356758346
ALAR	0.03981938716992772	0.05309251622645661
ALATA_L	-0.828967241990199	-0.621725431492564
ASPTA	-0.9665251249400626	-0.7248938437049901
ATPM	6.8	6.8
ATPS4rpp	47.54356105523664	66.51412735429074
CLPNS181pp	0.00018099721444286843	0.0002413296192571579
CO2tex	-25.710935164222633	-17.454217147724535
CO2tpp	-25.710935164222747	-17.454217147724535
CS	4.511233372326601	6.360067897206238
CLPNS160pp	0.0011764818937081145	0.0015686425249441527
CLPNS161pp	0.00036199442877205	0.00048265923828694213
CTPS2	0.12579306401399232	0.16772408535176309
CYSabcpp	0.07058891361923357	0.09411855149222725
CYStex	0.07058891361918995	0.09411855149232906
CYTBO3_4pp	26.56346153846667	36.99999999998923
DCYTt2pp	-1.8270678113543376e-13	4.999999999992405
